wafer_id,target,status,timestamp
WF-000505,0,Pass,2008-08-29 02:39:00
WF-000603,0,Pass,2008-08-31 05:05:00
WF-000854,0,Pass,2008-09-15 21:56:00
WF-001168,0,Pass,2008-09-29 03:07:00
WF-000522,0,Pass,2008-08-29 07:22:00
WF-000859,0,Pass,2008-09-16 07:39:00
WF-000732,0,Pass,2008-09-04 16:41:00
WF-000204,0,Pass,2008-08-15 05:13:00
WF-001410,0,Pass,2008-10-07 20:39:00
WF-000609,0,Pass,2008-08-31 15:09:00
WF-000682,0,Pass,2008-09-02 12:17:00
WF-001369,0,Pass,2008-10-06 16:42:00
WF-000494,0,Pass,2008-08-28 18:57:00
WF-000953,0,Pass,2008-09-20 14:42:00
WF-000123,0,Pass,2008-08-05 20:04:00
WF-001072,0,Pass,2008-09-25 06:21:00
WF-001221,0,Pass,2008-10-01 19:57:00
WF-000241,1,Fail,2008-08-17 23:55:00
WF-000008,0,Pass,2008-07-19 19:45:00
WF-000389,0,Pass,2008-08-21 23:57:00
WF-000735,0,Pass,2008-09-05 15:30:00
WF-000005,0,Pass,2008-07-19 15:22:00
WF-000364,0,Pass,2008-08-21 15:05:00
WF-000118,0,Pass,2008-08-05 08:50:00
WF-001477,0,Pass,2008-10-13 12:18:00
WF-000739,0,Pass,2008-09-07 00:49:00
WF-001281,0,Pass,2008-10-03 21:15:00
WF-001160,0,Pass,2008-09-28 19:29:00
WF-000972,0,Pass,2008-09-21 02:07:00
WF-001012,0,Pass,2008-09-22 13:03:00
WF-001019,0,Pass,2008-09-22 22:15:00
WF-000600,0,Pass,2008-08-30 23:51:00
WF-000028,0,Pass,2008-07-27 15:46:00
WF-000581,0,Pass,2008-08-30 11:14:00
WF-000918,0,Pass,2008-09-19 18:33:00
WF-001230,0,Pass,2008-10-02 04:11:00
WF-001128,0,Pass,2008-09-27 12:36:00
WF-000085,0,Pass,2008-08-04 03:49:00
WF-000225,0,Pass,2008-08-17 00:52:00
WF-001419,0,Pass,2008-10-08 09:01:00
WF-000046,1,Fail,2008-07-29 08:23:00
WF-001011,0,Pass,2008-09-22 12:45:00
WF-001172,0,Pass,2008-09-29 05:32:00
WF-001068,0,Pass,2008-09-24 17:54:00
WF-000304,0,Pass,2008-08-19 11:13:00
WF-001371,0,Pass,2008-10-06 17:26:00
WF-000560,0,Pass,2008-08-30 02:50:00
WF-001132,0,Pass,2008-09-27 14:05:00
WF-001258,0,Pass,2008-10-02 22:33:00
WF-000532,0,Pass,2008-08-29 12:37:00
WF-000077,0,Pass,2008-08-03 15:27:00
WF-001521,0,Pass,2008-10-15 03:24:00
WF-000106,0,Pass,2008-08-05 03:17:00
WF-000801,0,Pass,2008-09-12 06:38:00
WF-000856,0,Pass,2008-09-15 22:45:00
WF-000313,0,Pass,2008-08-19 18:12:00
WF-001049,0,Pass,2008-09-24 03:32:00
WF-001165,0,Pass,2008-09-28 22:44:00
WF-000635,1,Fail,2008-09-01 19:54:00
WF-001331,0,Pass,2008-10-05 18:59:00
WF-001177,0,Pass,2008-09-29 12:25:00
WF-001462,0,Pass,2008-10-11 14:43:00
WF-000240,0,Pass,2008-08-17 23:20:00
WF-001030,1,Fail,2008-09-23 11:14:00
WF-000446,0,Pass,2008-08-24 07:14:00
WF-000375,0,Pass,2008-08-21 18:39:00
WF-001297,0,Pass,2008-10-04 18:59:00
WF-000746,0,Pass,2008-09-07 18:49:00
WF-001274,0,Pass,2008-10-03 18:45:00
WF-000759,0,Pass,2008-09-08 07:14:00
WF-000167,0,Pass,2008-08-09 06:05:00
WF-001396,0,Pass,2008-10-07 10:51:00
WF-000670,0,Pass,2008-09-02 08:54:00
WF-000542,0,Pass,2008-08-29 16:26:00
WF-001129,0,Pass,2008-09-27 13:14:00
WF-001234,0,Pass,2008-10-02 07:35:00
WF-001330,1,Fail,2008-10-05 18:46:00
WF-000844,0,Pass,2008-09-14 20:45:00
WF-000890,0,Pass,2008-09-18 21:12:00
WF-000071,0,Pass,2008-08-01 15:10:00
WF-000768,0,Pass,2008-09-08 21:53:00
WF-001545,0,Pass,2008-10-15 23:45:00
WF-000802,0,Pass,2008-09-12 06:41:00
WF-001127,0,Pass,2008-09-27 12:28:00
WF-000806,0,Pass,2008-09-12 07:38:00
WF-000231,0,Pass,2008-08-17 05:21:00
WF-001121,0,Pass,2008-09-27 10:10:00
WF-001549,0,Pass,2008-10-16 02:22:00
WF-000608,0,Pass,2008-08-31 11:03:00
WF-000741,0,Pass,2008-09-07 12:04:00
WF-001531,0,Pass,2008-10-15 12:53:00
WF-001245,0,Pass,2008-10-02 15:10:00
WF-001556,0,Pass,2008-10-16 04:50:00
WF-000125,0,Pass,2008-08-05 21:22:00
WF-000379,0,Pass,2008-08-21 19:46:00
WF-000922,0,Pass,2008-09-19 20:07:00
WF-001534,0,Pass,2008-10-15 14:08:00
WF-000995,0,Pass,2008-09-21 17:30:00
WF-000627,0,Pass,2008-09-01 06:52:00
WF-001414,0,Pass,2008-10-08 05:38:00
WF-001069,0,Pass,2008-09-24 18:05:00
WF-001196,0,Pass,2008-09-30 14:20:00
WF-001285,0,Pass,2008-10-03 23:46:00
WF-001356,0,Pass,2008-10-06 08:57:00
WF-001294,0,Pass,2008-10-04 16:58:00
WF-001141,0,Pass,2008-09-27 21:45:00
WF-001476,0,Pass,2008-10-13 11:27:00
WF-000099,0,Pass,2008-08-04 22:51:00
WF-000923,0,Pass,2008-09-19 20:10:00
WF-001061,0,Pass,2008-09-24 12:35:00
WF-000070,0,Pass,2008-08-01 14:07:00
WF-000249,0,Pass,2008-08-18 05:25:00
WF-001021,0,Pass,2008-09-22 23:01:00
WF-000618,0,Pass,2008-08-31 22:57:00
WF-000474,0,Pass,2008-08-28 09:46:00
WF-000674,0,Pass,2008-09-02 10:21:00
WF-001413,0,Pass,2008-10-08 05:35:00
WF-000745,0,Pass,2008-09-07 18:24:00
WF-000828,0,Pass,2008-09-13 12:48:00
WF-000091,0,Pass,2008-08-04 16:31:00
WF-000585,0,Pass,2008-08-30 14:23:00
WF-000898,0,Pass,2008-09-19 04:42:00
WF-001363,0,Pass,2008-10-06 13:08:00
WF-000272,0,Pass,2008-08-18 15:41:00
WF-000082,0,Pass,2008-08-03 22:52:00
WF-000885,0,Pass,2008-09-18 10:48:00
WF-000431,0,Pass,2008-08-23 03:26:00
WF-001125,0,Pass,2008-09-27 11:54:00
WF-000318,0,Pass,2008-08-20 00:05:00
WF-000301,0,Pass,2008-08-19 10:46:00
WF-000449,1,Fail,2008-08-24 13:03:00
WF-000368,0,Pass,2008-08-21 15:50:00
WF-001295,0,Pass,2008-10-04 18:15:00
WF-000779,0,Pass,2008-09-10 23:43:00
WF-000549,0,Pass,2008-08-29 22:45:00
WF-000418,0,Pass,2008-08-22 12:37:00
WF-001540,0,Pass,2008-10-15 19:24:00
WF-001358,0,Pass,2008-10-06 09:57:00
WF-000932,0,Pass,2008-09-19 23:33:00
WF-000296,0,Pass,2008-08-19 08:01:00
WF-000524,0,Pass,2008-08-29 07:33:00
WF-000356,0,Pass,2008-08-21 12:33:00
WF-001217,0,Pass,2008-10-01 09:16:00
WF-001482,0,Pass,2008-10-13 15:42:00
WF-000672,0,Pass,2008-09-02 09:37:00
WF-000001,0,Pass,2008-07-19 11:55:00
WF-001067,0,Pass,2008-09-24 16:26:00
WF-001465,0,Pass,2008-10-11 23:16:00
WF-000457,0,Pass,2008-08-27 22:48:00
WF-000237,1,Fail,2008-08-17 22:03:00
WF-000836,0,Pass,2008-09-14 15:46:00
WF-000498,0,Pass,2008-08-28 21:52:00
WF-000090,0,Pass,2008-08-04 16:15:00
WF-001308,0,Pass,2008-10-05 04:20:00
WF-001421,0,Pass,2008-10-08 10:37:00
WF-000476,0,Pass,2008-08-28 10:15:00
WF-001415,0,Pass,2008-10-08 06:25:00
WF-000945,0,Pass,2008-09-20 11:18:00
WF-000328,1,Fail,2008-08-20 09:17:00
WF-001159,0,Pass,2008-09-28 19:18:00
WF-001468,0,Pass,2008-10-12 01:50:00
WF-000639,0,Pass,2008-09-01 23:19:00
WF-001182,0,Pass,2008-09-29 15:16:00
WF-001080,0,Pass,2008-09-25 11:55:00
WF-000886,0,Pass,2008-09-18 13:48:00
WF-000037,0,Pass,2008-07-28 04:37:00
WF-001559,0,Pass,2008-10-16 05:13:00
WF-000763,0,Pass,2008-09-08 19:15:00
WF-001522,0,Pass,2008-10-15 04:08:00
WF-000579,0,Pass,2008-08-30 10:16:00
WF-000725,0,Pass,2008-09-04 08:41:00
WF-001256,0,Pass,2008-10-02 21:33:00
WF-000927,1,Fail,2008-09-19 21:09:00
WF-000299,0,Pass,2008-08-19 09:04:00
WF-001498,0,Pass,2008-10-14 03:28:00
WF-001066,0,Pass,2008-09-24 15:43:00
WF-000666,0,Pass,2008-09-02 06:48:00
WF-000442,1,Fail,2008-08-23 15:29:00
WF-000258,0,Pass,2008-08-18 10:13:00
WF-000103,0,Pass,2008-08-05 02:15:00
WF-000199,0,Pass,2008-08-12 11:29:00
WF-001325,1,Fail,2008-10-05 15:30:00
WF-001108,0,Pass,2008-09-26 15:49:00
WF-001154,0,Pass,2008-09-28 17:06:00
WF-000344,0,Pass,2008-08-20 23:18:00
WF-001292,0,Pass,2008-10-04 09:29:00
WF-000182,0,Pass,2008-08-10 06:41:00
WF-001202,0,Pass,2008-09-30 17:27:00
WF-000584,1,Fail,2008-08-30 14:10:00
WF-000562,0,Pass,2008-08-30 04:20:00
WF-000893,0,Pass,2008-09-18 23:05:00
WF-000510,0,Pass,2008-08-29 04:56:00
WF-000245,1,Fail,2008-08-18 04:01:00
WF-001262,0,Pass,2008-10-03 00:55:00
WF-000586,0,Pass,2008-08-30 14:37:00
WF-001153,0,Pass,2008-09-28 17:05:00
WF-001236,0,Pass,2008-10-02 08:24:00
WF-000895,0,Pass,2008-09-19 00:30:00
WF-000157,0,Pass,2008-08-08 07:26:00
WF-000997,0,Pass,2008-09-21 19:19:00
WF-001079,0,Pass,2008-09-25 11:09:00
WF-001307,0,Pass,2008-10-05 04:01:00
WF-000065,1,Fail,2008-08-01 05:52:00
WF-001000,0,Pass,2008-09-21 22:02:00
WF-001082,0,Pass,2008-09-25 14:08:00
WF-000786,0,Pass,2008-09-11 09:24:00
WF-000407,1,Fail,2008-08-22 06:00:00
WF-000650,0,Pass,2008-09-02 01:10:00
WF-000547,0,Pass,2008-08-29 21:54:00
WF-000079,0,Pass,2008-08-03 17:00:00
WF-000916,0,Pass,2008-09-19 17:47:00
WF-000164,0,Pass,2008-08-08 22:25:00
WF-000257,0,Pass,2008-08-18 08:31:00
WF-001351,0,Pass,2008-10-06 07:12:00
WF-000315,0,Pass,2008-08-19 18:30:00
WF-001546,0,Pass,2008-10-16 02:16:00
WF-001071,0,Pass,2008-09-25 02:03:00
WF-000982,0,Pass,2008-09-21 09:31:00
WF-000999,0,Pass,2008-09-21 21:54:00
WF-000736,0,Pass,2008-09-05 21:48:00
WF-001429,0,Pass,2008-10-08 17:31:00
WF-001382,0,Pass,2008-10-06 22:37:00
WF-000041,1,Fail,2008-07-28 15:11:00
WF-001420,0,Pass,2008-10-08 09:06:00
WF-000093,0,Pass,2008-08-04 17:46:00
WF-001239,1,Fail,2008-10-02 09:10:00
WF-001076,0,Pass,2008-09-25 09:31:00
WF-000926,0,Pass,2008-09-19 21:08:00
WF-000868,0,Pass,2008-09-16 19:45:00
WF-000598,0,Pass,2008-08-30 20:53:00
WF-001387,0,Pass,2008-10-07 07:32:00
WF-001455,0,Pass,2008-10-10 21:16:00
WF-001448,0,Pass,2008-10-10 10:53:00
WF-000068,0,Pass,2008-08-01 11:28:00
WF-000329,0,Pass,2008-08-20 10:26:00
WF-001149,0,Pass,2008-09-28 07:52:00
WF-000764,0,Pass,2008-09-08 19:25:00
WF-000108,0,Pass,2008-08-05 03:54:00
WF-000909,0,Pass,2008-09-19 10:45:00
WF-000988,0,Pass,2008-09-21 14:31:00
WF-001025,0,Pass,2008-09-23 06:44:00
WF-000555,0,Pass,2008-08-30 01:29:00
WF-000347,0,Pass,2008-08-21 02:46:00
WF-000530,0,Pass,2008-08-29 12:21:00
WF-001552,0,Pass,2008-10-16 04:02:00
WF-001289,0,Pass,2008-10-04 03:53:00
WF-000874,0,Pass,2008-09-17 07:28:00
WF-001224,0,Pass,2008-10-01 22:47:00
WF-001489,0,Pass,2008-10-13 20:30:00
WF-000969,0,Pass,2008-09-20 23:34:00
WF-000642,0,Pass,2008-09-01 23:39:00
WF-001001,0,Pass,2008-09-22 00:12:00
WF-000238,0,Pass,2008-08-17 22:21:00
WF-001131,0,Pass,2008-09-27 14:01:00
WF-001322,0,Pass,2008-10-05 12:17:00
WF-001126,0,Pass,2008-09-27 12:26:00
WF-000507,0,Pass,2008-08-29 03:33:00
WF-000383,0,Pass,2008-08-21 21:32:00
WF-000366,0,Pass,2008-08-21 15:32:00
WF-000335,0,Pass,2008-08-20 18:29:00
WF-000137,0,Pass,2008-08-06 17:35:00
WF-001088,0,Pass,2008-09-25 17:28:00
WF-000253,0,Pass,2008-08-18 07:11:00
WF-000281,0,Pass,2008-08-18 23:47:00
WF-001373,0,Pass,2008-10-06 17:35:00
WF-000599,0,Pass,2008-08-30 21:53:00
WF-000617,0,Pass,2008-08-31 22:48:00
WF-001460,0,Pass,2008-10-11 07:42:00
WF-000174,0,Pass,2008-08-09 21:07:00
WF-000824,0,Pass,2008-09-13 09:19:00
WF-000810,0,Pass,2008-09-12 15:40:00
WF-001017,0,Pass,2008-09-22 21:30:00
WF-001565,0,Pass,2008-10-17 05:26:00
WF-000168,1,Fail,2008-08-09 09:16:00
WF-000357,0,Pass,2008-08-21 12:43:00
WF-000263,0,Pass,2008-08-18 12:49:00
WF-001008,0,Pass,2008-09-22 10:43:00
WF-000250,0,Pass,2008-08-18 06:07:00
WF-000591,0,Pass,2008-08-30 15:57:00
WF-000634,0,Pass,2008-09-01 16:20:00
WF-001452,0,Pass,2008-10-10 20:02:00
WF-000128,0,Pass,2008-08-05 23:38:00
WF-001253,0,Pass,2008-10-02 19:25:00
WF-001392,0,Pass,2008-10-07 09:20:00
WF-001469,0,Pass,2008-10-12 02:59:00
WF-000553,0,Pass,2008-08-30 00:05:00
WF-000412,0,Pass,2008-08-22 09:29:00
WF-000568,0,Pass,2008-08-30 05:51:00
WF-001147,0,Pass,2008-09-28 06:22:00
WF-000302,0,Pass,2008-08-19 11:11:00
WF-000557,0,Pass,2008-08-30 02:22:00
WF-001471,0,Pass,2008-10-12 03:28:00
WF-000066,0,Pass,2008-08-01 10:20:00
WF-000850,0,Pass,2008-09-15 12:27:00
WF-001342,0,Pass,2008-10-06 03:31:00
WF-001043,0,Pass,2008-09-23 20:18:00
WF-000040,0,Pass,2008-07-28 08:36:00
WF-001041,0,Pass,2008-09-23 18:36:00
WF-000566,0,Pass,2008-08-30 05:05:00
WF-000833,0,Pass,2008-09-14 02:50:00
WF-000834,0,Pass,2008-09-14 02:59:00
WF-000905,0,Pass,2008-09-19 08:08:00
WF-001216,0,Pass,2008-10-01 09:15:00
WF-001016,0,Pass,2008-09-22 16:25:00
WF-000826,0,Pass,2008-09-13 11:42:00
WF-001261,0,Pass,2008-10-03 00:24:00
WF-000179,0,Pass,2008-08-10 00:09:00
WF-000212,0,Pass,2008-08-15 23:31:00
WF-000540,0,Pass,2008-08-29 15:01:00
WF-000484,0,Pass,2008-08-28 16:43:00
WF-000744,0,Pass,2008-09-07 18:02:00
WF-000478,0,Pass,2008-08-28 10:32:00
WF-000219,1,Fail,2008-08-16 09:44:00
WF-000964,0,Pass,2008-09-20 18:03:00
WF-000054,0,Pass,2008-07-29 23:19:00
WF-000471,0,Pass,2008-08-28 07:40:00
WF-000842,0,Pass,2008-09-14 20:00:00
WF-000358,0,Pass,2008-08-21 12:52:00
WF-000359,0,Pass,2008-08-21 13:11:00
WF-000807,0,Pass,2008-09-12 11:57:00
WF-000490,0,Pass,2008-08-28 18:10:00
WF-000740,0,Pass,2008-09-07 10:52:00
WF-000102,0,Pass,2008-08-05 01:12:00
WF-001333,0,Pass,2008-10-05 20:12:00
WF-001510,0,Pass,2008-10-14 21:36:00
WF-001488,0,Pass,2008-10-13 20:10:00
WF-000426,0,Pass,2008-08-22 23:46:00
WF-000053,0,Pass,2008-07-29 23:14:00
WF-000268,0,Pass,2008-08-18 15:00:00
WF-001204,0,Pass,2008-09-30 19:17:00
WF-000086,0,Pass,2008-08-04 13:19:00
WF-001514,0,Pass,2008-10-15 00:47:00
WF-000173,0,Pass,2008-08-09 20:04:00
WF-000875,0,Pass,2008-09-17 21:52:00
WF-000043,0,Pass,2008-07-29 04:08:00
WF-000984,0,Pass,2008-09-21 10:49:00
WF-001247,0,Pass,2008-10-02 15:58:00
WF-000487,0,Pass,2008-08-28 17:27:00
WF-001014,0,Pass,2008-09-22 14:27:00
WF-000778,0,Pass,2008-09-10 23:30:00
WF-000004,0,Pass,2008-07-19 14:43:00
WF-000374,1,Fail,2008-08-21 18:05:00
WF-001557,0,Pass,2008-10-16 04:54:00
WF-000523,0,Pass,2008-08-29 07:24:00
WF-001393,0,Pass,2008-10-07 09:59:00
WF-000130,0,Pass,2008-08-06 02:20:00
WF-001328,1,Fail,2008-10-05 16:37:00
WF-000942,0,Pass,2008-09-20 07:21:00
WF-000527,0,Pass,2008-08-29 08:20:00
WF-000348,0,Pass,2008-08-21 04:22:00
WF-001115,0,Pass,2008-09-26 20:23:00
WF-000587,0,Pass,2008-08-30 15:06:00
WF-001507,0,Pass,2008-10-14 20:01:00
WF-001218,0,Pass,2008-10-01 14:22:00
WF-000181,1,Fail,2008-08-10 06:00:00
WF-000781,0,Pass,2008-09-11 05:20:00
WF-000665,0,Pass,2008-09-02 06:32:00
WF-000676,0,Pass,2008-09-02 10:33:00
WF-001320,0,Pass,2008-10-05 11:30:00
WF-001287,0,Pass,2008-10-04 01:49:00
WF-000209,0,Pass,2008-08-15 19:19:00
WF-000928,0,Pass,2008-09-19 21:13:00
WF-000017,0,Pass,2008-07-22 02:59:00
WF-000126,0,Pass,2008-08-05 23:02:00
WF-000015,1,Fail,2008-07-21 11:53:00
WF-001267,0,Pass,2008-10-03 05:01:00
WF-000110,0,Pass,2008-08-05 04:35:00
WF-001377,0,Pass,2008-10-06 20:02:00
WF-000640,0,Pass,2008-09-01 23:24:00
WF-001199,0,Pass,2008-09-30 15:26:00
WF-000340,0,Pass,2008-08-20 21:41:00
WF-000073,0,Pass,2008-08-03 13:09:00
WF-001044,0,Pass,2008-09-23 20:59:00
WF-000978,0,Pass,2008-09-21 07:55:00
WF-000290,0,Pass,2008-08-19 05:53:00
WF-000127,0,Pass,2008-08-05 23:06:00
WF-000632,0,Pass,2008-09-01 10:57:00
WF-000339,0,Pass,2008-08-20 21:33:00
WF-000319,0,Pass,2008-08-20 01:33:00
WF-001081,0,Pass,2008-09-25 13:42:00
WF-001279,0,Pass,2008-10-03 20:35:00
WF-000651,0,Pass,2008-09-02 01:36:00
WF-000396,0,Pass,2008-08-22 01:54:00
WF-000072,0,Pass,2008-08-02 03:39:00
WF-000170,1,Fail,2008-08-09 11:42:00
WF-000230,0,Pass,2008-08-17 04:19:00
WF-000417,0,Pass,2008-08-22 12:13:00
WF-000466,0,Pass,2008-08-28 04:54:00
WF-000415,0,Pass,2008-08-22 10:47:00
WF-001508,0,Pass,2008-10-14 20:30:00
WF-000062,0,Pass,2008-07-31 17:07:00
WF-000286,0,Pass,2008-08-19 05:11:00
WF-000305,0,Pass,2008-08-19 11:28:00
WF-000738,0,Pass,2008-09-07 00:12:00
WF-000206,0,Pass,2008-08-15 10:14:00
WF-001518,0,Pass,2008-10-15 02:40:00
WF-001148,0,Pass,2008-09-28 07:38:00
WF-000805,0,Pass,2008-09-12 07:29:00
WF-000813,0,Pass,2008-09-12 18:52:00
WF-001423,0,Pass,2008-10-08 13:35:00
WF-000395,0,Pass,2008-08-22 01:27:00
WF-000897,0,Pass,2008-09-19 02:44:00
WF-000776,0,Pass,2008-09-10 20:53:00
WF-001189,0,Pass,2008-09-30 01:36:00
WF-000499,0,Pass,2008-08-28 22:57:00
WF-000300,0,Pass,2008-08-19 09:05:00
WF-000380,0,Pass,2008-08-21 20:19:00
WF-000277,0,Pass,2008-08-18 19:24:00
WF-000758,0,Pass,2008-09-08 06:37:00
WF-000906,0,Pass,2008-09-19 08:52:00
WF-000320,0,Pass,2008-08-20 01:42:00
WF-000403,0,Pass,2008-08-22 04:57:00
WF-001403,0,Pass,2008-10-07 14:35:00
WF-000963,0,Pass,2008-09-20 17:29:00
WF-001408,0,Pass,2008-10-07 19:24:00
WF-001103,0,Pass,2008-09-26 13:45:00
WF-000350,0,Pass,2008-08-21 05:06:00
WF-000341,0,Pass,2008-08-20 21:58:00
WF-000203,0,Pass,2008-08-15 04:14:00
WF-000794,0,Pass,2008-09-11 16:28:00
WF-000030,0,Pass,2008-07-27 16:49:00
WF-000317,0,Pass,2008-08-19 20:53:00
WF-000064,0,Pass,2008-08-01 02:02:00
WF-000575,0,Pass,2008-08-30 09:13:00
WF-001092,0,Pass,2008-09-25 23:04:00
WF-000264,0,Pass,2008-08-18 13:07:00
WF-000214,0,Pass,2008-08-16 05:47:00
WF-000966,0,Pass,2008-09-20 18:56:00
WF-000607,0,Pass,2008-08-31 10:59:00
WF-000190,1,Fail,2008-08-10 22:26:00
WF-000279,0,Pass,2008-08-18 23:00:00
WF-000613,0,Pass,2008-08-31 21:04:00
WF-000382,0,Pass,2008-08-21 20:37:00
WF-001009,0,Pass,2008-09-22 11:50:00
WF-000792,0,Pass,2008-09-11 15:05:00
WF-001020,0,Pass,2008-09-22 22:17:00
WF-000509,1,Fail,2008-08-29 04:55:00
WF-000464,0,Pass,2008-08-28 04:10:00
WF-000853,0,Pass,2008-09-15 19:54:00
WF-001302,0,Pass,2008-10-04 22:06:00
WF-000483,0,Pass,2008-08-28 16:01:00
WF-001200,0,Pass,2008-09-30 16:13:00
WF-001562,0,Pass,2008-10-16 15:02:00
WF-001004,0,Pass,2008-09-22 01:43:00
WF-001142,0,Pass,2008-09-28 00:51:00
WF-001525,0,Pass,2008-10-15 06:49:00
WF-001451,0,Pass,2008-10-10 15:50:00
WF-000324,1,Fail,2008-08-20 03:12:00
WF-001319,0,Pass,2008-10-05 11:05:00
WF-000409,0,Pass,2008-08-22 07:17:00
WF-000267,0,Pass,2008-08-18 14:45:00
WF-000275,0,Pass,2008-08-18 17:16:00
WF-000681,0,Pass,2008-09-02 12:01:00
WF-001156,0,Pass,2008-09-28 17:55:00
WF-001485,0,Pass,2008-10-13 19:17:00
WF-000780,0,Pass,2008-09-11 00:17:00
WF-000153,0,Pass,2008-08-07 10:12:00
WF-000517,0,Pass,2008-08-29 06:37:00
WF-000048,0,Pass,2008-07-29 15:41:00
WF-000896,0,Pass,2008-09-19 01:57:00
WF-000774,0,Pass,2008-09-10 09:21:00
WF-001474,0,Pass,2008-10-13 03:34:00
WF-000372,0,Pass,2008-08-21 17:44:00
WF-001350,0,Pass,2008-10-06 06:49:00
WF-001436,0,Pass,2008-10-08 23:13:00
WF-000411,0,Pass,2008-08-22 09:29:00
WF-001365,1,Fail,2008-10-06 13:55:00
WF-000668,0,Pass,2008-09-02 07:32:00
WF-000291,0,Pass,2008-08-19 05:54:00
WF-000648,0,Pass,2008-09-02 01:09:00
WF-001249,0,Pass,2008-10-02 16:58:00
WF-000325,0,Pass,2008-08-20 06:36:00
WF-001374,0,Pass,2008-10-06 18:54:00
WF-000184,0,Pass,2008-08-10 11:16:00
WF-001338,0,Pass,2008-10-06 01:27:00
WF-001411,0,Pass,2008-10-07 20:48:00
WF-000014,0,Pass,2008-07-21 08:21:00
WF-001464,0,Pass,2008-10-11 16:25:00
WF-000981,0,Pass,2008-09-21 09:16:00
WF-000100,0,Pass,2008-08-04 23:33:00
WF-000938,0,Pass,2008-09-20 05:22:00
WF-000783,0,Pass,2008-09-11 07:43:00
WF-000870,0,Pass,2008-09-16 22:45:00
WF-001112,0,Pass,2008-09-26 19:38:00
WF-000855,0,Pass,2008-09-15 22:13:00
WF-000941,0,Pass,2008-09-20 06:08:00
WF-000669,0,Pass,2008-09-02 08:15:00
WF-001226,0,Pass,2008-10-02 00:21:00
WF-000056,0,Pass,2008-07-30 07:08:00
WF-000308,0,Pass,2008-08-19 11:57:00
WF-000900,0,Pass,2008-09-19 05:57:00
WF-001517,0,Pass,2008-10-15 01:52:00
WF-001266,0,Pass,2008-10-03 04:49:00
WF-000543,0,Pass,2008-08-29 20:21:00
WF-000292,1,Fail,2008-08-19 05:56:00
WF-001441,0,Pass,2008-10-09 07:38:00
WF-000702,0,Pass,2008-09-02 19:18:00
WF-001313,0,Pass,2008-10-05 08:02:00
WF-000293,0,Pass,2008-08-19 06:24:00
WF-001357,0,Pass,2008-10-06 09:11:00
WF-001056,0,Pass,2008-09-24 10:10:00
WF-000646,0,Pass,2008-09-02 00:31:00
WF-000545,0,Pass,2008-08-29 21:25:00
WF-000590,0,Pass,2008-08-30 15:50:00
WF-000808,0,Pass,2008-09-12 13:08:00
WF-000822,0,Pass,2008-09-13 02:57:00
WF-001271,0,Pass,2008-10-03 09:30:00
WF-000949,0,Pass,2008-09-20 12:36:00
WF-000722,0,Pass,2008-09-04 08:01:00
WF-000440,0,Pass,2008-08-23 13:02:00
WF-000610,0,Pass,2008-08-31 15:13:00
WF-000677,0,Pass,2008-09-02 11:08:00
WF-001222,0,Pass,2008-10-01 21:15:00
WF-001207,0,Pass,2008-09-30 23:34:00
WF-000303,0,Pass,2008-08-19 11:13:00
WF-000700,0,Pass,2008-09-02 18:38:00
WF-000769,0,Pass,2008-09-08 22:17:00
WF-001173,0,Pass,2008-09-29 07:53:00
WF-001404,0,Pass,2008-10-07 16:32:00
WF-000680,0,Pass,2008-09-02 11:49:00
WF-001101,0,Pass,2008-09-26 11:08:00
WF-000762,0,Pass,2008-09-08 19:14:00
WF-000638,0,Pass,2008-09-01 23:05:00
WF-000472,0,Pass,2008-08-28 07:51:00
WF-000574,0,Pass,2008-08-30 08:53:00
WF-001152,1,Fail,2008-09-28 09:50:00
WF-000078,0,Pass,2008-08-03 16:00:00
WF-001340,0,Pass,2008-10-06 02:44:00
WF-000025,0,Pass,2008-07-27 04:18:00
WF-001077,0,Pass,2008-09-25 10:23:00
WF-001251,0,Pass,2008-10-02 17:19:00
WF-000387,0,Pass,2008-08-21 23:27:00
WF-000992,0,Pass,2008-09-21 15:34:00
WF-001493,0,Pass,2008-10-13 21:57:00
WF-000592,0,Pass,2008-08-30 16:24:00
WF-001472,0,Pass,2008-10-12 08:19:00
WF-000146,0,Pass,2008-08-06 23:40:00
WF-000013,0,Pass,2008-07-20 03:35:00
WF-000278,1,Fail,2008-08-18 19:54:00
WF-000283,1,Fail,2008-08-19 03:59:00
WF-000902,0,Pass,2008-09-19 06:44:00
WF-000047,0,Pass,2008-07-29 11:47:00
WF-001298,0,Pass,2008-10-04 19:12:00
WF-000149,0,Pass,2008-08-07 07:30:00
WF-000034,0,Pass,2008-07-27 23:14:00
WF-000271,0,Pass,2008-08-18 15:33:00
WF-001162,0,Pass,2008-09-28 20:42:00
WF-000322,1,Fail,2008-08-20 02:27:00
WF-000095,0,Pass,2008-08-04 19:58:00
WF-000376,0,Pass,2008-08-21 18:53:00
WF-001155,0,Pass,2008-09-28 17:49:00
WF-000589,0,Pass,2008-08-30 15:37:00
WF-000551,0,Pass,2008-08-29 22:56:00
WF-000211,0,Pass,2008-08-15 20:03:00
WF-001312,0,Pass,2008-10-05 06:15:00
WF-001299,0,Pass,2008-10-04 19:47:00
WF-001024,0,Pass,2008-09-23 06:44:00
WF-001174,0,Pass,2008-09-29 09:15:00
WF-000921,0,Pass,2008-09-19 20:05:00
