wafer_id,target,status,decision,calibrated_failure_probability,prediction_confidence,combined_uncertainty,ood_percentile,positive_shap_total,negative_shap_total,top_risk_features,top_protective_features,explanation_text
WF-000731,0,Pass,Low Risk,0.0046567560809824,0.5468644478043551,0.4531355521956449,0.2633679169992019,0.06195746377719631,0.39445746377719626,,"sensor_214, sensor_104, sensor_032, sensor_060, sensor_352","The record was assigned to Low Risk with a calibrated failure probability of 0.47%. The strongest model contributions increasing risk were no dominant positive sensor contribution. Contributions reducing predicted risk were sensor_214, sensor_104, sensor_032. The internal prediction-confidence score was 54.69%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-001398,0,Pass,Insufficient Evidence,0.1069377987734891,0.1910463014371495,0.8089536985628505,0.980047885075818,0.20535503276583453,0.2492121756229774,"sensor_478, sensor_206, sensor_342, sensor_476, sensor_066","sensor_214, sensor_104, sensor_352, sensor_317","The record was assigned to Insufficient Evidence with a calibrated failure probability of 10.69%. The strongest model contributions increasing risk were sensor_478, sensor_206, sensor_342. Contributions reducing predicted risk were sensor_214, sensor_104, sensor_352. The internal prediction-confidence score was 19.10%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000069,0,Pass,High Risk,0.1550037502939744,0.208050290936173,0.791949709063827,0.8036711891460495,0.22384214349752674,0.21748500064038387,"sensor_060, sensor_104, sensor_065, sensor_066, sensor_317","sensor_015, sensor_386, sensor_144","The record was assigned to High Risk with a calibrated failure probability of 15.50%. The strongest model contributions increasing risk were sensor_060, sensor_104, sensor_065. Contributions reducing predicted risk were sensor_015, sensor_386, sensor_144. The internal prediction-confidence score was 20.81%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000270,0,Pass,High Risk,0.0978985629258667,0.2956679767881815,0.7043320232118184,0.4317637669592977,0.18375793622539408,0.2389722219396798,"sensor_060, sensor_034","sensor_032, sensor_104, sensor_201, sensor_206, sensor_478","The record was assigned to High Risk with a calibrated failure probability of 9.79%. The strongest model contributions increasing risk were sensor_060, sensor_034. Contributions reducing predicted risk were sensor_032, sensor_104, sensor_201. The internal prediction-confidence score was 29.57%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000307,0,Pass,High Risk,0.1087341887862489,0.323500417215615,0.6764995827843849,0.0335195530726257,0.20422465079428087,0.24591512698475704,"sensor_104, sensor_060, sensor_511","sensor_214, sensor_352, sensor_310, sensor_432, sensor_470","The record was assigned to High Risk with a calibrated failure probability of 10.87%. The strongest model contributions increasing risk were sensor_104, sensor_060, sensor_511. Contributions reducing predicted risk were sensor_214, sensor_352, sensor_310. The internal prediction-confidence score was 32.35%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-001362,0,Pass,Engineering Review,0.0656332363013398,0.3948880345102792,0.6051119654897208,0.7230646448523543,0.1655370196194076,0.26956082914321716,"sensor_478, sensor_066, sensor_342, sensor_206","sensor_104, sensor_214, sensor_352, sensor_060, sensor_511","The record was assigned to Engineering Review with a calibrated failure probability of 6.56%. The strongest model contributions increasing risk were sensor_478, sensor_066, sensor_342. Contributions reducing predicted risk were sensor_104, sensor_214, sensor_352. The internal prediction-confidence score was 39.49%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000577,1,Fail,Engineering Review,0.0618579242797185,0.3073449008036747,0.6926550991963253,0.9329608938547486,0.14972127759428708,0.26062603949904894,sensor_476,"sensor_034, sensor_104, sensor_282, sensor_147, sensor_317","The record was assigned to Engineering Review with a calibrated failure probability of 6.19%. The strongest model contributions increasing risk were sensor_476. Contributions reducing predicted risk were sensor_034, sensor_104, sensor_282. The internal prediction-confidence score was 30.73%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000947,0,Pass,Low Risk,0.0097998114632629,0.4651473350765885,0.5348526649234115,0.4030327214684757,0.0880749931566894,0.37155118363288,,"sensor_034, sensor_104, sensor_131, sensor_060, sensor_511","The record was assigned to Low Risk with a calibrated failure probability of 0.98%. The strongest model contributions increasing risk were no dominant positive sensor contribution. Contributions reducing predicted risk were sensor_034, sensor_104, sensor_131. The internal prediction-confidence score was 46.51%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000716,0,Pass,Engineering Review,0.0420833264764579,0.3159907752988998,0.6840092247011003,0.74780526735834,0.14541211029085305,0.29893591981466255,sensor_512,"sensor_034, sensor_104, sensor_060, sensor_511, sensor_389","The record was assigned to Engineering Review with a calibrated failure probability of 4.21%. The strongest model contributions increasing risk were sensor_512. Contributions reducing predicted risk were sensor_034, sensor_104, sensor_060. The internal prediction-confidence score was 31.60%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-001454,0,Pass,Low Risk,0.0243358776993061,0.3806601133161633,0.6193398866838367,0.5849960095770151,0.1289341696699447,0.33693416966994466,"sensor_478, sensor_206, sensor_342","sensor_104, sensor_032, sensor_352, sensor_060, sensor_511","The record was assigned to Low Risk with a calibrated failure probability of 2.43%. The strongest model contributions increasing risk were sensor_478, sensor_206, sensor_342. Contributions reducing predicted risk were sensor_104, sensor_032, sensor_352. The internal prediction-confidence score was 38.07%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000605,0,Pass,Low Risk,0.0277391866556808,0.4500635305807434,0.5499364694192566,0.1707901037509976,0.12358873261027148,0.31920778022931906,"sensor_015, sensor_064","sensor_032, sensor_520, sensor_248, sensor_104, sensor_060","The record was assigned to Low Risk with a calibrated failure probability of 2.77%. The strongest model contributions increasing risk were sensor_015, sensor_064. Contributions reducing predicted risk were sensor_032, sensor_520, sensor_248. The internal prediction-confidence score was 45.01%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000519,1,Fail,High Risk,0.0920218471522257,0.2390764535929155,0.7609235464070845,0.8818834796488427,0.1833903346837184,0.24643795373133745,"sensor_060, sensor_478, sensor_342, sensor_206, sensor_574","sensor_104, sensor_126, sensor_201, sensor_282, sensor_123","The record was assigned to High Risk with a calibrated failure probability of 9.20%. The strongest model contributions increasing risk were sensor_060, sensor_478, sensor_342. Contributions reducing predicted risk were sensor_104, sensor_126, sensor_201. The internal prediction-confidence score was 23.91%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-001100,0,Pass,Low Risk,0.0283699642967726,0.4531587609690236,0.5468412390309764,0.1707901037509976,0.11718885732935191,0.3106412382817329,,"sensor_104, sensor_060, sensor_029, sensor_130, sensor_478","The record was assigned to Low Risk with a calibrated failure probability of 2.84%. The strongest model contributions increasing risk were no dominant positive sensor contribution. Contributions reducing predicted risk were sensor_104, sensor_060, sensor_029. The internal prediction-confidence score was 45.32%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-001541,0,Pass,Low Risk,0.0320251230365045,0.3676310160536516,0.6323689839463483,0.7948922585794094,0.12240897045117904,0.30398039902260765,sensor_153,"sensor_214, sensor_131, sensor_104, sensor_352, sensor_126","The record was assigned to Low Risk with a calibrated failure probability of 3.20%. The strongest model contributions increasing risk were sensor_153. Contributions reducing predicted risk were sensor_214, sensor_131, sensor_104. The internal prediction-confidence score was 36.76%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000246,0,Pass,High Risk,0.1290701768064499,0.3233270058247076,0.6766729941752924,0.3024740622505986,0.22039484318841807,0.23932341461698953,"sensor_104, sensor_478, sensor_206, sensor_342, sensor_060","sensor_034, sensor_520, sensor_248, sensor_317","The record was assigned to High Risk with a calibrated failure probability of 12.91%. The strongest model contributions increasing risk were sensor_104, sensor_478, sensor_206. Contributions reducing predicted risk were sensor_034, sensor_520, sensor_248. The internal prediction-confidence score was 32.33%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000059,1,Fail,High Risk,0.1271055599532795,0.1648954744173594,0.8351045255826406,0.968874700718276,0.2150011328361524,0.23600113283615237,"sensor_060, sensor_034, sensor_432, sensor_153","sensor_104, sensor_201, sensor_478, sensor_317, sensor_548","The record was assigned to High Risk with a calibrated failure probability of 12.71%. The strongest model contributions increasing risk were sensor_060, sensor_034, sensor_432. Contributions reducing predicted risk were sensor_104, sensor_201, sensor_478. The internal prediction-confidence score was 16.49%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000751,0,Pass,Engineering Review,0.0524321923124244,0.2980733616722296,0.7019266383277705,0.7725458898643256,0.1558970470081227,0.2855399041509799,"sensor_104, sensor_060, sensor_424, sensor_317","sensor_034, sensor_029, sensor_125, sensor_201, sensor_184","The record was assigned to Engineering Review with a calibrated failure probability of 5.24%. The strongest model contributions increasing risk were sensor_104, sensor_060, sensor_424. Contributions reducing predicted risk were sensor_034, sensor_029, sensor_125. The internal prediction-confidence score was 29.81%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-001487,0,Pass,Low Risk,0.015831868315119,0.4202069249977919,0.5797930750022081,0.7390263367916999,0.10645750146501194,0.35238607289358337,sensor_082,"sensor_131, sensor_104, sensor_060, sensor_478, sensor_511","The record was assigned to Low Risk with a calibrated failure probability of 1.58%. The strongest model contributions increasing risk were sensor_082. Contributions reducing predicted risk were sensor_131, sensor_104, sensor_060. The internal prediction-confidence score was 42.02%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-001500,0,Pass,Low Risk,0.0273699445319095,0.3551091042622691,0.6448908957377308,0.879489225857941,0.118501085398619,0.31540584730338095,sensor_127,"sensor_214, sensor_104, sensor_352, sensor_126, sensor_060","The record was assigned to Low Risk with a calibrated failure probability of 2.74%. The strongest model contributions increasing risk were sensor_127. Contributions reducing predicted risk were sensor_214, sensor_104, sensor_352. The internal prediction-confidence score was 35.51%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000032,0,Pass,High Risk,0.0918302668887925,0.2243347643134326,0.7756652356865673,0.8747007182761373,0.1767891665284637,0.24009869033798753,"sensor_060, sensor_065, sensor_386, sensor_520, sensor_406","sensor_104, sensor_432, sensor_478, sensor_206, sensor_201","The record was assigned to High Risk with a calibrated failure probability of 9.18%. The strongest model contributions increasing risk were sensor_060, sensor_065, sensor_386. Contributions reducing predicted risk were sensor_104, sensor_432, sensor_478. The internal prediction-confidence score was 22.43%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000113,0,Pass,High Risk,0.1003935256931306,0.2133200057636572,0.7866799942363427,0.6624102154828412,0.1981588633275502,0.25015886332755016,"sensor_104, sensor_060, sensor_034, sensor_153","sensor_206, sensor_389, sensor_478, sensor_485, sensor_447","The record was assigned to High Risk with a calibrated failure probability of 10.04%. The strongest model contributions increasing risk were sensor_104, sensor_060, sensor_034. Contributions reducing predicted risk were sensor_206, sensor_389, sensor_478. The internal prediction-confidence score was 21.33%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000327,1,Fail,High Risk,0.1602795371211892,0.2538371262609686,0.7461628737390313,0.0335195530726257,0.22439819084210283,0.21330295274686473,"sensor_342, sensor_060, sensor_478, sensor_206, sensor_104","sensor_032, sensor_034, sensor_015","The record was assigned to High Risk with a calibrated failure probability of 16.03%. The strongest model contributions increasing risk were sensor_342, sensor_060, sensor_478. Contributions reducing predicted risk were sensor_032, sensor_034, sensor_015. The internal prediction-confidence score was 25.38%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000367,0,Pass,Engineering Review,0.0433363889036841,0.3931030129803837,0.6068969870196163,0.4469273743016759,0.1394892775381425,0.28989403944290437,sensor_060,"sensor_104, sensor_034, sensor_478, sensor_126, sensor_548","The record was assigned to Engineering Review with a calibrated failure probability of 4.33%. The strongest model contributions increasing risk were sensor_060. Contributions reducing predicted risk were sensor_104, sensor_034, sensor_478. The internal prediction-confidence score was 39.31%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-001523,0,Pass,Engineering Review,0.0384031286879328,0.3368290856426926,0.6631709143573074,0.4868316041500399,0.13200626703362145,0.2951253146526691,sensor_056,"sensor_104, sensor_389, sensor_453, sensor_060, sensor_478","The record was assigned to Engineering Review with a calibrated failure probability of 3.84%. The strongest model contributions increasing risk were sensor_056. Contributions reducing predicted risk were sensor_104, sensor_389, sensor_453. The internal prediction-confidence score was 33.68%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000690,0,Pass,High Risk,0.1403861357013753,0.2042636023153765,0.7957363976846235,0.538707102952913,0.22258398145291966,0.23003636240530062,"sensor_104, sensor_349, sensor_034","sensor_248, sensor_511, sensor_520, sensor_386, sensor_271","The record was assigned to High Risk with a calibrated failure probability of 14.04%. The strongest model contributions increasing risk were sensor_104, sensor_349, sensor_034. Contributions reducing predicted risk were sensor_248, sensor_511, sensor_520. The internal prediction-confidence score was 20.43%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000450,0,Pass,Engineering Review,0.0780687049992616,0.339658931018318,0.660341068981682,0.3487629688747007,0.16289977525244717,0.24625691810959002,"sensor_015, sensor_001, sensor_342, sensor_056","sensor_104, sensor_060, sensor_578, sensor_561, sensor_469","The record was assigned to Engineering Review with a calibrated failure probability of 7.81%. The strongest model contributions increasing risk were sensor_015, sensor_001, sensor_342. Contributions reducing predicted risk were sensor_104, sensor_060, sensor_578. The internal prediction-confidence score was 33.97%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-001395,0,Pass,Engineering Review,0.0441058815076441,0.419527199767479,0.580472800232521,0.4820430965682362,0.13769271765346214,0.2862165271772717,"sensor_065, sensor_489","sensor_104, sensor_060, sensor_317, sensor_181, sensor_478","The record was assigned to Engineering Review with a calibrated failure probability of 4.41%. The strongest model contributions increasing risk were sensor_065, sensor_489. Contributions reducing predicted risk were sensor_104, sensor_060, sensor_317. The internal prediction-confidence score was 41.95%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-001367,0,Pass,Engineering Review,0.0364254575704652,0.4059332883259348,0.5940667116740652,0.2346368715083799,0.12283831172101005,0.2914097402924386,"sensor_082, sensor_317, sensor_034","sensor_104, sensor_126, sensor_029, sensor_548, sensor_511","The record was assigned to Engineering Review with a calibrated failure probability of 3.64%. The strongest model contributions increasing risk were sensor_082, sensor_317, sensor_034. Contributions reducing predicted risk were sensor_104, sensor_126, sensor_029. The internal prediction-confidence score was 40.59%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000166,0,Pass,High Risk,0.1657742816473493,0.1914613227405539,0.8085386772594461,0.5746209098164405,0.23605902175045923,0.2201542598456973,"sensor_104, sensor_060, sensor_511, sensor_563, sensor_520","sensor_470, sensor_201, sensor_480, sensor_478","The record was assigned to High Risk with a calibrated failure probability of 16.58%. The strongest model contributions increasing risk were sensor_104, sensor_060, sensor_511. Contributions reducing predicted risk were sensor_470, sensor_201, sensor_480. The internal prediction-confidence score was 19.15%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000726,0,Pass,Low Risk,0.0244293874887086,0.3836933107337407,0.6163066892662593,0.6919393455706305,0.11546618265560603,0.32310903979846317,"sensor_478, sensor_206, sensor_342","sensor_104, sensor_060, sensor_201, sensor_511, sensor_469","The record was assigned to Low Risk with a calibrated failure probability of 2.44%. The strongest model contributions increasing risk were sensor_478, sensor_206, sensor_342. Contributions reducing predicted risk were sensor_104, sensor_060, sensor_201. The internal prediction-confidence score was 38.37%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-001434,0,Pass,Low Risk,0.0166559513486499,0.4554073052708655,0.5445926947291345,0.2258579409417398,0.10333646753022764,0.3450031341968943,sensor_489,"sensor_034, sensor_104, sensor_060, sensor_206, sensor_125","The record was assigned to Low Risk with a calibrated failure probability of 1.67%. The strongest model contributions increasing risk were sensor_489. Contributions reducing predicted risk were sensor_034, sensor_104, sensor_060. The internal prediction-confidence score was 45.54%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000343,0,Pass,High Risk,0.0814487425053567,0.3783979819284401,0.6216020180715599,0.2841181165203512,0.1856344492747017,0.2638249254651779,"sensor_104, sensor_511, sensor_034","sensor_060, sensor_317, sensor_478, sensor_206, sensor_181","The record was assigned to High Risk with a calibrated failure probability of 8.14%. The strongest model contributions increasing risk were sensor_104, sensor_511, sensor_034. Contributions reducing predicted risk were sensor_060, sensor_317, sensor_478. The internal prediction-confidence score was 37.84%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000878,0,Pass,Engineering Review,0.0476016467646207,0.4280493425309995,0.5719506574690005,0.1476456504389465,0.14321694871453178,0.28350266300024607,"sensor_206, sensor_342, sensor_478","sensor_104, sensor_214, sensor_352, sensor_060, sensor_317","The record was assigned to Engineering Review with a calibrated failure probability of 4.76%. The strongest model contributions increasing risk were sensor_206, sensor_342, sensor_478. Contributions reducing predicted risk were sensor_104, sensor_214, sensor_352. The internal prediction-confidence score was 42.80%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000707,0,Pass,Engineering Review,0.0603287179363219,0.3132411319876761,0.6867588680123238,0.7358339984038308,0.17782614292216495,0.29161185720787924,"sensor_104, sensor_478, sensor_511, sensor_206, sensor_342","sensor_032, sensor_378, sensor_469, sensor_060, sensor_020","The record was assigned to Engineering Review with a calibrated failure probability of 6.03%. The strongest model contributions increasing risk were sensor_104, sensor_478, sensor_511. Contributions reducing predicted risk were sensor_032, sensor_378, sensor_469. The internal prediction-confidence score was 31.32%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000346,0,Pass,High Risk,0.1503474571733584,0.2776952390899502,0.7223047609100497,0.6743814844373504,0.22091106121523774,0.21883963264380918,"sensor_104, sensor_511, sensor_476, sensor_153, sensor_065","sensor_034, sensor_060, sensor_444, sensor_564, sensor_432","The record was assigned to High Risk with a calibrated failure probability of 15.03%. The strongest model contributions increasing risk were sensor_104, sensor_511, sensor_476. Contributions reducing predicted risk were sensor_034, sensor_060, sensor_444. The internal prediction-confidence score was 27.77%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000042,0,Pass,Engineering Review,0.0756628180524629,0.3290151653638155,0.6709848346361845,0.1484437350359138,0.1769371820392061,0.26408003918206324,"sensor_104, sensor_015, sensor_489","sensor_060, sensor_511, sensor_478, sensor_206, sensor_432","The record was assigned to Engineering Review with a calibrated failure probability of 7.57%. The strongest model contributions increasing risk were sensor_104, sensor_015, sensor_489. Contributions reducing predicted risk were sensor_060, sensor_511, sensor_478. The internal prediction-confidence score was 32.90%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000818,0,Pass,Low Risk,0.0281330288721425,0.3894378725844454,0.6105621274155546,0.7086991221069433,0.12423382612198844,0.31849573088389316,"sensor_424, sensor_082","sensor_034, sensor_104, sensor_131, sensor_029, sensor_123","The record was assigned to Low Risk with a calibrated failure probability of 2.81%. The strongest model contributions increasing risk were sensor_424, sensor_082. Contributions reducing predicted risk were sensor_034, sensor_104, sensor_131. The internal prediction-confidence score was 38.94%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-001053,0,Pass,Engineering Review,0.0571068407006044,0.3260177654300574,0.6739822345699427,0.5235434956105347,0.14655823954297975,0.2666058585905988,,"sensor_104, sensor_060, sensor_511, sensor_206, sensor_130","The record was assigned to Engineering Review with a calibrated failure probability of 5.71%. The strongest model contributions increasing risk were no dominant positive sensor contribution. Contributions reducing predicted risk were sensor_104, sensor_060, sensor_511. The internal prediction-confidence score was 32.60%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000931,0,Pass,Low Risk,0.0165529979837179,0.4253630165164818,0.5746369834835182,0.553072625698324,0.11221355581280953,0.35440403200328574,sensor_153,"sensor_034, sensor_131, sensor_104, sensor_520, sensor_248","The record was assigned to Low Risk with a calibrated failure probability of 1.66%. The strongest model contributions increasing risk were sensor_153. Contributions reducing predicted risk were sensor_034, sensor_131, sensor_104. The internal prediction-confidence score was 42.54%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000477,0,Pass,Engineering Review,0.0565693144170977,0.3368026790197262,0.6631973209802737,0.6432561851556265,0.1692276912342523,0.29034673885329987,"sensor_060, sensor_065, sensor_064","sensor_131, sensor_104, sensor_478, sensor_511, sensor_206","The record was assigned to Engineering Review with a calibrated failure probability of 5.66%. The strongest model contributions increasing risk were sensor_060, sensor_065, sensor_064. Contributions reducing predicted risk were sensor_131, sensor_104, sensor_478. The internal prediction-confidence score was 33.68%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-001440,0,Pass,Low Risk,0.0165250016048479,0.4762158040410568,0.5237841959589431,0.4301675977653631,0.1023803915071344,0.34471372484046775,,"sensor_104, sensor_034, sensor_131, sensor_060, sensor_126","The record was assigned to Low Risk with a calibrated failure probability of 1.65%. The strongest model contributions increasing risk were no dominant positive sensor contribution. Contributions reducing predicted risk were sensor_104, sensor_034, sensor_131. The internal prediction-confidence score was 47.62%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000863,0,Pass,Low Risk,0.0273019774078918,0.366494642523697,0.633505357476303,0.7956903431763767,0.13393200331759691,0.3310748604604541,"sensor_424, sensor_104","sensor_034, sensor_131, sensor_248, sensor_126, sensor_181","The record was assigned to Low Risk with a calibrated failure probability of 2.73%. The strongest model contributions increasing risk were sensor_424, sensor_104. Contributions reducing predicted risk were sensor_034, sensor_131, sensor_248. The internal prediction-confidence score was 36.65%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-001006,0,Pass,Low Risk,0.0324334385598817,0.3797129555353371,0.6202870444646629,0.5418994413407822,0.12150023366773312,0.301809757477257,,"sensor_104, sensor_060, sensor_130, sensor_206, sensor_478","The record was assigned to Low Risk with a calibrated failure probability of 3.24%. The strongest model contributions increasing risk were no dominant positive sensor contribution. Contributions reducing predicted risk were sensor_104, sensor_060, sensor_130. The internal prediction-confidence score was 37.97%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000012,1,Fail,High Risk,0.1668514943075023,0.2937924923504683,0.7062075076495318,0.9233838786911412,0.23909096919754422,0.2222576358642109,"sensor_104, sensor_060, sensor_342, sensor_478, sensor_476","sensor_389, sensor_548, sensor_378","The record was assigned to High Risk with a calibrated failure probability of 16.69%. The strongest model contributions increasing risk were sensor_104, sensor_060, sensor_342. Contributions reducing predicted risk were sensor_389, sensor_548, sensor_378. The internal prediction-confidence score was 29.38%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000010,0,Pass,High Risk,0.1258533507077436,0.251946873678118,0.7480531263218819,0.9361532322426176,0.20618389242817836,0.22851722576151176,"sensor_060, sensor_104, sensor_342, sensor_478, sensor_206","sensor_201, sensor_470, sensor_548, sensor_015","The record was assigned to High Risk with a calibrated failure probability of 12.59%. The strongest model contributions increasing risk were sensor_060, sensor_104, sensor_342. Contributions reducing predicted risk were sensor_201, sensor_470, sensor_548. The internal prediction-confidence score was 25.19%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000314,0,Pass,Engineering Review,0.0537917052352995,0.3075440111153305,0.6924559888846695,0.8555466879489226,0.1698777364881915,0.29666345077390577,"sensor_317, sensor_349, sensor_574","sensor_131, sensor_104, sensor_060, sensor_126, sensor_036","The record was assigned to Engineering Review with a calibrated failure probability of 5.38%. The strongest model contributions increasing risk were sensor_317, sensor_349, sensor_574. Contributions reducing predicted risk were sensor_131, sensor_104, sensor_060. The internal prediction-confidence score was 30.75%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-001353,0,Pass,Engineering Review,0.0374863500412216,0.4511255989912256,0.5488744010087744,0.1660015961691939,0.12810762454213837,0.293726672161186,"sensor_034, sensor_056","sensor_104, sensor_060, sensor_201, sensor_564, sensor_511","The record was assigned to Engineering Review with a calibrated failure probability of 3.75%. The strongest model contributions increasing risk were sensor_034, sensor_056. Contributions reducing predicted risk were sensor_104, sensor_060, sensor_201. The internal prediction-confidence score was 45.11%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-001176,0,Pass,Low Risk,0.0331359064005779,0.3554022809060008,0.6445977190939991,0.7446129289704708,0.1430116299757537,0.32117829664242037,"sensor_034, sensor_082","sensor_104, sensor_248, sensor_520, sensor_317, sensor_181","The record was assigned to Low Risk with a calibrated failure probability of 3.31%. The strongest model contributions increasing risk were sensor_034, sensor_082. Contributions reducing predicted risk were sensor_104, sensor_248, sensor_520. The internal prediction-confidence score was 35.54%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-001130,0,Pass,Low Risk,0.0334438967979777,0.3777399800584027,0.6222600199415973,0.5538707102952913,0.1340427579977324,0.3112808532358276,,"sensor_104, sensor_060, sensor_317, sensor_130, sensor_126","The record was assigned to Low Risk with a calibrated failure probability of 3.34%. The strongest model contributions increasing risk were no dominant positive sensor contribution. Contributions reducing predicted risk were sensor_104, sensor_060, sensor_317. The internal prediction-confidence score was 37.77%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000525,0,Pass,Engineering Review,0.0587311360002732,0.324488853260435,0.6755111467395649,0.5027932960893855,0.1597836869934941,0.276640829850637,"sensor_317, sensor_542, sensor_103","sensor_104, sensor_060, sensor_564, sensor_578, sensor_574","The record was assigned to Engineering Review with a calibrated failure probability of 5.87%. The strongest model contributions increasing risk were sensor_317, sensor_542, sensor_103. Contributions reducing predicted risk were sensor_104, sensor_060, sensor_564. The internal prediction-confidence score was 32.45%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-001206,0,Pass,Engineering Review,0.0514523456403994,0.307464841534433,0.692535158465567,0.7462090981644054,0.14348328765303608,0.27522138289113135,sensor_103,"sensor_214, sensor_104, sensor_352, sensor_130, sensor_511","The record was assigned to Engineering Review with a calibrated failure probability of 5.15%. The strongest model contributions increasing risk were sensor_103. Contributions reducing predicted risk were sensor_214, sensor_104, sensor_352. The internal prediction-confidence score was 30.75%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
WF-000177,0,Pass,High Risk,0.1383367466928346,0.2301431252994541,0.7698568747005459,0.3854748603351955,0.2197285429705107,0.22920473344670111,"sensor_104, sensor_511, sensor_065, sensor_066, sensor_015","sensor_060, sensor_201, sensor_342, sensor_478, sensor_206","The record was assigned to High Risk with a calibrated failure probability of 13.83%. The strongest model contributions increasing risk were sensor_104, sensor_511, sensor_065. Contributions reducing predicted risk were sensor_060, sensor_201, sensor_342. The internal prediction-confidence score was 23.01%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes."
