wafer_id,target,status,decision,calibrated_failure_probability,prediction_confidence,combined_uncertainty,rank,feature,feature_value,shap_contribution,absolute_shap_contribution,contribution_direction
WF-000370,0,Pass,Engineering Review,0.0516183485221198,0.3919885941020906,0.6080114058979094,4,sensor_453,6.4436,-0.005816056300758539,0.005816056300758539,Decreases failure risk
WF-000370,0,Pass,Engineering Review,0.0516183485221198,0.3919885941020906,0.6080114058979094,5,sensor_147,0.0911,-0.0057217619079027605,0.0057217619079027605,Decreases failure risk
WF-000370,0,Pass,Engineering Review,0.0516183485221198,0.3919885941020906,0.6080114058979094,6,sensor_282,0.0252,-0.0056624453665214515,0.0056624453665214515,Decreases failure risk
WF-000370,0,Pass,Engineering Review,0.0516183485221198,0.3919885941020906,0.6080114058979094,7,sensor_317,6.7984,-0.004648829899011023,0.004648829899011023,Decreases failure risk
WF-000370,0,Pass,Engineering Review,0.0516183485221198,0.3919885941020906,0.6080114058979094,8,sensor_281,0.0372,-0.004639632311184987,0.004639632311184987,Decreases failure risk
WF-000370,0,Pass,Engineering Review,0.0516183485221198,0.3919885941020906,0.6080114058979094,9,sensor_454,9.2523,-0.004476007639327357,0.004476007639327357,Decreases failure risk
WF-000370,0,Pass,Engineering Review,0.0516183485221198,0.3919885941020906,0.6080114058979094,10,sensor_352,0.016,-0.004418230172950305,0.004418230172950305,Decreases failure risk
WF-000787,0,Pass,Engineering Review,0.0522865348979022,0.3890067764787291,0.6109932235212708,1,sensor_034,8.3006,-0.022302773477580896,0.022302773477580896,Decreases failure risk
WF-000787,0,Pass,Engineering Review,0.0522865348979022,0.3890067764787291,0.6109932235212708,2,sensor_104,-0.0074,0.013897506725763939,0.013897506725763939,Increases failure risk
WF-000787,0,Pass,Engineering Review,0.0522865348979022,0.3890067764787291,0.6109932235212708,3,sensor_029,73.6889,-0.008517032518533018,0.008517032518533018,Decreases failure risk
WF-000787,0,Pass,Engineering Review,0.0522865348979022,0.3890067764787291,0.6109932235212708,4,sensor_424,125.861,0.0076458243323552135,0.0076458243323552135,Increases failure risk
WF-000787,0,Pass,Engineering Review,0.0522865348979022,0.3890067764787291,0.6109932235212708,5,sensor_060,1.6309,-0.007234719849726586,0.007234719849726586,Decreases failure risk
WF-000787,0,Pass,Engineering Review,0.0522865348979022,0.3890067764787291,0.6109932235212708,6,sensor_125,15.66,-0.00671507066805648,0.00671507066805648,Decreases failure risk
WF-000787,0,Pass,Engineering Review,0.0522865348979022,0.3890067764787291,0.6109932235212708,7,sensor_128,0.9524,-0.006509177173676138,0.006509177173676138,Decreases failure risk
WF-000787,0,Pass,Engineering Review,0.0522865348979022,0.3890067764787291,0.6109932235212708,8,sensor_015,2.9405,0.0062704441940619055,0.0062704441940619055,Increases failure risk
WF-000787,0,Pass,Engineering Review,0.0522865348979022,0.3890067764787291,0.6109932235212708,9,sensor_123,5.244,-0.005867774360473485,0.005867774360473485,Decreases failure risk
WF-000787,0,Pass,Engineering Review,0.0522865348979022,0.3890067764787291,0.6109932235212708,10,sensor_122,15.7,-0.005503866551204958,0.005503866551204958,Decreases failure risk
WF-001107,0,Pass,Engineering Review,0.0419699587227745,0.3006197825364797,0.6993802174635203,1,sensor_104,-0.0095,-0.011891148346966503,0.011891148346966503,Decreases failure risk
WF-001107,0,Pass,Engineering Review,0.0419699587227745,0.3006197825364797,0.6993802174635203,2,sensor_060,-3.3455,-0.007798552551971628,0.007798552551971628,Decreases failure risk
WF-001107,0,Pass,Engineering Review,0.0419699587227745,0.3006197825364797,0.6993802174635203,3,sensor_424,118.54,0.007218717324388509,0.007218717324388509,Increases failure risk
WF-001107,0,Pass,Engineering Review,0.0419699587227745,0.3006197825364797,0.6993802174635203,4,sensor_015,5.4285,0.006888395366629663,0.006888395366629663,Increases failure risk
WF-001107,0,Pass,Engineering Review,0.0419699587227745,0.3006197825364797,0.6993802174635203,5,sensor_130,-3.072,-0.006057996734480903,0.006057996734480903,Decreases failure risk
WF-001107,0,Pass,Engineering Review,0.0419699587227745,0.3006197825364797,0.6993802174635203,6,sensor_147,0.1149,-0.00589526371146447,0.00589526371146447,Decreases failure risk
WF-001107,0,Pass,Engineering Review,0.0419699587227745,0.3006197825364797,0.6993802174635203,7,sensor_082,0.0123,0.005855929936085648,0.005855929936085648,Increases failure risk
WF-001107,0,Pass,Engineering Review,0.0419699587227745,0.3006197825364797,0.6993802174635203,8,sensor_317,7.0125,-0.005758237510550984,0.005758237510550984,Decreases failure risk
WF-001107,0,Pass,Engineering Review,0.0419699587227745,0.3006197825364797,0.6993802174635203,9,sensor_453,6.9853,-0.005659786470469304,0.005659786470469304,Decreases failure risk
WF-001107,0,Pass,Engineering Review,0.0419699587227745,0.3006197825364797,0.6993802174635203,10,sensor_034,13.5481,0.005655498529733878,0.005655498529733878,Increases failure risk
WF-000063,1,Fail,Engineering Review,0.0736807735274379,0.2855868672884276,0.7144131327115724,1,sensor_104,-0.0057,0.015563697636324057,0.015563697636324057,Increases failure risk
WF-000063,1,Fail,Engineering Review,0.0736807735274379,0.2855868672884276,0.7144131327115724,2,sensor_060,18.3209,0.012017672331492675,0.012017672331492675,Increases failure risk
WF-000063,1,Fail,Engineering Review,0.0736807735274379,0.2855868672884276,0.7144131327115724,3,sensor_478,2.2849,-0.007267473026506632,0.007267473026506632,Decreases failure risk
WF-000063,1,Fail,Engineering Review,0.0736807735274379,0.2855868672884276,0.7144131327115724,4,sensor_201,11.61,-0.006983749464992534,0.006983749464992534,Decreases failure risk
WF-000063,1,Fail,Engineering Review,0.0736807735274379,0.2855868672884276,0.7144131327115724,5,sensor_432,9.969,-0.0062453216355944745,0.0062453216355944745,Decreases failure risk
WF-000063,1,Fail,Engineering Review,0.0736807735274379,0.2855868672884276,0.7144131327115724,6,sensor_563,246.422,0.00601560452913416,0.00601560452913416,Increases failure risk
WF-000063,1,Fail,Engineering Review,0.0736807735274379,0.2855868672884276,0.7144131327115724,7,sensor_206,3.25,-0.0054172991070702906,0.0054172991070702906,Decreases failure risk
WF-000063,1,Fail,Engineering Review,0.0736807735274379,0.2855868672884276,0.7144131327115724,8,sensor_131,0.8434,0.005211353857293533,0.005211353857293533,Increases failure risk
WF-000063,1,Fail,Engineering Review,0.0736807735274379,0.2855868672884276,0.7144131327115724,9,sensor_386,0.0155,0.0050505318065399455,0.0050505318065399455,Increases failure risk
WF-000063,1,Fail,Engineering Review,0.0736807735274379,0.2855868672884276,0.7144131327115724,10,sensor_520,17.2276,0.004892544787490343,0.004892544787490343,Increases failure risk
WF-001449,0,Pass,Low Risk,0.0267026885943025,0.3690663936816435,0.6309336063183565,1,sensor_104,-0.0122,-0.012923979593436245,0.012923979593436245,Decreases failure risk
WF-001449,0,Pass,Low Risk,0.0267026885943025,0.3690663936816435,0.6309336063183565,2,sensor_511,22.8805,-0.008229180334966633,0.008229180334966633,Decreases failure risk
WF-001449,0,Pass,Low Risk,0.0267026885943025,0.3690663936816435,0.6309336063183565,3,sensor_478,4.1137,-0.007470359879110843,0.007470359879110843,Decreases failure risk
WF-001449,0,Pass,Low Risk,0.0267026885943025,0.3690663936816435,0.6309336063183565,4,sensor_060,-0.7664,-0.006896058829848194,0.006896058829848194,Decreases failure risk
WF-001449,0,Pass,Low Risk,0.0267026885943025,0.3690663936816435,0.6309336063183565,5,sensor_201,10.92,-0.006689913241918847,0.006689913241918847,Decreases failure risk
WF-001449,0,Pass,Low Risk,0.0267026885943025,0.3690663936816435,0.6309336063183565,6,sensor_206,6.26,-0.005560521578358284,0.005560521578358284,Decreases failure risk
WF-001449,0,Pass,Low Risk,0.0267026885943025,0.3690663936816435,0.6309336063183565,7,sensor_034,9.9095,0.005384275061736539,0.005384275061736539,Increases failure risk
WF-001449,0,Pass,Low Risk,0.0267026885943025,0.3690663936816435,0.6309336063183565,8,sensor_432,7.01,-0.00520423339537234,0.00520423339537234,Decreases failure risk
WF-001449,0,Pass,Low Risk,0.0267026885943025,0.3690663936816435,0.6309336063183565,9,sensor_469,473.6655,-0.005140508350944917,0.005140508350944917,Decreases failure risk
WF-001449,0,Pass,Low Risk,0.0267026885943025,0.3690663936816435,0.6309336063183565,10,sensor_470,4.58,-0.005044734904560221,0.005044734904560221,Decreases failure risk
WF-000188,0,Pass,High Risk,0.1899591813905203,0.1970674677887459,0.802932532211254,1,sensor_104,-0.0018,0.02096956745259436,0.02096956745259436,Increases failure risk
WF-000188,0,Pass,High Risk,0.1899591813905203,0.1970674677887459,0.802932532211254,2,sensor_065,39.5164,0.013924169236649485,0.013924169236649485,Increases failure risk
WF-000188,0,Pass,High Risk,0.1899591813905203,0.1970674677887459,0.802932532211254,3,sensor_060,0.4836,-0.010109683575814855,0.010109683575814855,Decreases failure risk
WF-000188,0,Pass,High Risk,0.1899591813905203,0.1970674677887459,0.802932532211254,4,sensor_066,49.9263,0.00886979728142828,0.00886979728142828,Increases failure risk
WF-000188,0,Pass,High Risk,0.1899591813905203,0.1970674677887459,0.802932532211254,5,sensor_511,126.8966,0.00840517477391527,0.00840517477391527,Increases failure risk
WF-000188,0,Pass,High Risk,0.1899591813905203,0.1970674677887459,0.802932532211254,6,sensor_310,0.0779,-0.007731151035694158,0.007731151035694158,Decreases failure risk
WF-000188,0,Pass,High Risk,0.1899591813905203,0.1970674677887459,0.802932532211254,7,sensor_520,41.8033,0.006241008562440022,0.006241008562440022,Increases failure risk
WF-000188,0,Pass,High Risk,0.1899591813905203,0.1970674677887459,0.802932532211254,8,sensor_308,0.0779,-0.006166336250663356,0.006166336250663356,Decreases failure risk
WF-000188,0,Pass,High Risk,0.1899591813905203,0.1970674677887459,0.802932532211254,9,sensor_432,9.0412,-0.006142026550968931,0.006142026550968931,Decreases failure risk
WF-000188,0,Pass,High Risk,0.1899591813905203,0.1970674677887459,0.802932532211254,10,sensor_064,32.7664,0.005951560340636565,0.005951560340636565,Increases failure risk
WF-001028,0,Pass,Engineering Review,0.0579024191975105,0.4635812672426784,0.5364187327573215,1,sensor_034,8.1161,-0.021802611750043447,0.021802611750043447,Decreases failure risk
WF-001028,0,Pass,Engineering Review,0.0579024191975105,0.4635812672426784,0.5364187327573215,2,sensor_104,-0.0126,-0.01783216498399425,0.01783216498399425,Decreases failure risk
WF-001028,0,Pass,Engineering Review,0.0579024191975105,0.4635812672426784,0.5364187327573215,3,sensor_511,24.5059,-0.009678338841879379,0.009678338841879379,Decreases failure risk
WF-001028,0,Pass,Engineering Review,0.0579024191975105,0.4635812672426784,0.5364187327573215,4,sensor_060,0.7136,-0.008613716011030576,0.008613716011030576,Decreases failure risk
WF-001028,0,Pass,Engineering Review,0.0579024191975105,0.4635812672426784,0.5364187327573215,5,sensor_130,-3.119,-0.0073708491583396865,0.0073708491583396865,Decreases failure risk
WF-001028,0,Pass,Engineering Review,0.0579024191975105,0.4635812672426784,0.5364187327573215,6,sensor_029,76.9667,-0.007158070403230238,0.007158070403230238,Decreases failure risk
WF-001028,0,Pass,Engineering Review,0.0579024191975105,0.4635812672426784,0.5364187327573215,7,sensor_424,113.6033,0.0064990640820053215,0.0064990640820053215,Increases failure risk
WF-001028,0,Pass,Engineering Review,0.0579024191975105,0.4635812672426784,0.5364187327573215,8,sensor_478,4.1454,-0.005525416171052165,0.005525416171052165,Decreases failure risk
WF-001028,0,Pass,Engineering Review,0.0579024191975105,0.4635812672426784,0.5364187327573215,9,sensor_181,14.28,0.005438655613264358,0.005438655613264358,Increases failure risk
WF-001028,0,Pass,Engineering Review,0.0579024191975105,0.4635812672426784,0.5364187327573215,10,sensor_317,4.8051,0.005268155342953168,0.005268155342953168,Increases failure risk
WF-001243,1,Fail,High Risk,0.1296846647603922,0.2400582744467248,0.7599417255532752,1,sensor_104,-0.0057,0.01644811109896049,0.01644811109896049,Increases failure risk
WF-001243,1,Fail,High Risk,0.1296846647603922,0.2400582744467248,0.7599417255532752,2,sensor_214,0.0219,-0.015797519141071838,0.015797519141071838,Decreases failure risk
WF-001243,1,Fail,High Risk,0.1296846647603922,0.2400582744467248,0.7599417255532752,3,sensor_352,0.0091,-0.01235809010738872,0.01235809010738872,Decreases failure risk
WF-001243,1,Fail,High Risk,0.1296846647603922,0.2400582744467248,0.7599417255532752,4,sensor_511,95.8606,0.008869471929316431,0.008869471929316431,Increases failure risk
WF-001243,1,Fail,High Risk,0.1296846647603922,0.2400582744467248,0.7599417255532752,5,sensor_060,-5.7091,-0.00788697386936849,0.00788697386936849,Decreases failure risk
WF-001243,1,Fail,High Risk,0.1296846647603922,0.2400582744467248,0.7599417255532752,6,sensor_125,16.07,0.0071667141736111726,0.0071667141736111726,Increases failure risk
WF-001243,1,Fail,High Risk,0.1296846647603922,0.2400582744467248,0.7599417255532752,7,sensor_133,2.1996,0.005175200679854236,0.005175200679854236,Increases failure risk
WF-001243,1,Fail,High Risk,0.1296846647603922,0.2400582744467248,0.7599417255532752,8,sensor_434,868.3949,0.005158334272924838,0.005158334272924838,Increases failure risk
WF-001243,1,Fail,High Risk,0.1296846647603922,0.2400582744467248,0.7599417255532752,9,sensor_079,0.0869,-0.004638076089858421,0.004638076089858421,Decreases failure risk
WF-001243,1,Fail,High Risk,0.1296846647603922,0.2400582744467248,0.7599417255532752,10,sensor_103,-0.0597,0.004617849386756991,0.004617849386756991,Increases failure risk
WF-000694,0,Pass,Low Risk,0.0156205708782122,0.4454883602345935,0.5545116397654064,1,sensor_032,4.6887,-0.011564731286257379,0.011564731286257379,Decreases failure risk
WF-000694,0,Pass,Low Risk,0.0156205708782122,0.4454883602345935,0.5545116397654064,2,sensor_104,-0.009,-0.01057813862554801,0.01057813862554801,Decreases failure risk
WF-000694,0,Pass,Low Risk,0.0156205708782122,0.4454883602345935,0.5545116397654064,3,sensor_511,89.1365,0.010351010629143847,0.010351010629143847,Increases failure risk
WF-000694,0,Pass,Low Risk,0.0156205708782122,0.4454883602345935,0.5545116397654064,4,sensor_060,-4.4482,-0.0094313227386561,0.0094313227386561,Decreases failure risk
WF-000694,0,Pass,Low Risk,0.0156205708782122,0.4454883602345935,0.5545116397654064,5,sensor_520,3.9641,-0.00850060486415095,0.00850060486415095,Decreases failure risk
WF-000694,0,Pass,Low Risk,0.0156205708782122,0.4454883602345935,0.5545116397654064,6,sensor_248,0.0184,-0.008240518352322215,0.008240518352322215,Decreases failure risk
WF-000694,0,Pass,Low Risk,0.0156205708782122,0.4454883602345935,0.5545116397654064,7,sensor_206,4.26,-0.00745661957747536,0.00745661957747536,Decreases failure risk
WF-000694,0,Pass,Low Risk,0.0156205708782122,0.4454883602345935,0.5545116397654064,8,sensor_478,2.9266,-0.0069750151747816815,0.0069750151747816815,Decreases failure risk
WF-000694,0,Pass,Low Risk,0.0156205708782122,0.4454883602345935,0.5545116397654064,9,sensor_201,10.35,-0.00509357629470897,0.00509357629470897,Decreases failure risk
WF-000694,0,Pass,Low Risk,0.0156205708782122,0.4454883602345935,0.5545116397654064,10,sensor_342,1.4901,-0.005000937574869266,0.005000937574869266,Decreases failure risk
WF-000142,0,Pass,High Risk,0.091274723666988,0.3145304428185275,0.6854695571814725,1,sensor_104,-0.0045,0.01672486046372428,0.01672486046372428,Increases failure risk
WF-000142,0,Pass,High Risk,0.091274723666988,0.3145304428185275,0.6854695571814725,2,sensor_065,37.9336,0.013648098432717111,0.013648098432717111,Increases failure risk
WF-000142,0,Pass,High Risk,0.091274723666988,0.3145304428185275,0.6854695571814725,3,sensor_066,50.0217,0.008536322077774721,0.008536322077774721,Increases failure risk
WF-000142,0,Pass,High Risk,0.091274723666988,0.3145304428185275,0.6854695571814725,4,sensor_511,103.8674,0.008372970526829093,0.008372970526829093,Increases failure risk
WF-000142,0,Pass,High Risk,0.091274723666988,0.3145304428185275,0.6854695571814725,5,sensor_060,-17.9336,-0.007472189189295364,0.007472189189295364,Decreases failure risk
WF-000142,0,Pass,High Risk,0.091274723666988,0.3145304428185275,0.6854695571814725,6,sensor_564,0.9272,-0.006856408507196673,0.006856408507196673,Decreases failure risk
WF-000142,0,Pass,High Risk,0.091274723666988,0.3145304428185275,0.6854695571814725,7,sensor_064,29.0909,0.005919739125759534,0.005919739125759534,Increases failure risk
WF-000142,0,Pass,High Risk,0.091274723666988,0.3145304428185275,0.6854695571814725,8,sensor_478,4.7846,-0.005396960867977158,0.005396960867977158,Decreases failure risk
WF-000142,0,Pass,High Risk,0.091274723666988,0.3145304428185275,0.6854695571814725,9,sensor_432,10.7508,-0.004884259368220996,0.004884259368220996,Decreases failure risk
WF-000142,0,Pass,High Risk,0.091274723666988,0.3145304428185275,0.6854695571814725,10,sensor_206,7.33,-0.0048253126254669335,0.0048253126254669335,Decreases failure risk
WF-001237,0,Pass,Engineering Review,0.0634823912269744,0.3783662191982194,0.6216337808017807,1,sensor_104,-0.007,0.012487913352153098,0.012487913352153098,Increases failure risk
WF-001237,0,Pass,Engineering Review,0.0634823912269744,0.3783662191982194,0.6216337808017807,2,sensor_065,26.8764,0.009234452767799342,0.009234452767799342,Increases failure risk
WF-001237,0,Pass,Engineering Review,0.0634823912269744,0.3783662191982194,0.6216337808017807,3,sensor_060,-6.8764,-0.008528395435407116,0.008528395435407116,Decreases failure risk
WF-001237,0,Pass,Engineering Review,0.0634823912269744,0.3783662191982194,0.6216337808017807,4,sensor_015,4.9494,0.007891425408592504,0.007891425408592504,Increases failure risk
WF-001237,0,Pass,Engineering Review,0.0634823912269744,0.3783662191982194,0.6216337808017807,5,sensor_548,395.86,-0.007416017688620005,0.007416017688620005,Decreases failure risk
WF-001237,0,Pass,Engineering Review,0.0634823912269744,0.3783662191982194,0.6216337808017807,6,sensor_478,4.0285,-0.006333977136197765,0.006333977136197765,Decreases failure risk
WF-001237,0,Pass,Engineering Review,0.0634823912269744,0.3783662191982194,0.6216337808017807,7,sensor_424,134.5021,0.005756641451862531,0.005756641451862531,Increases failure risk
WF-001237,0,Pass,Engineering Review,0.0634823912269744,0.3783662191982194,0.6216337808017807,8,sensor_578,20.0671,-0.005353481739773171,0.005353481739773171,Decreases failure risk
WF-001237,0,Pass,Engineering Review,0.0634823912269744,0.3783662191982194,0.6216337808017807,9,sensor_317,6.6633,-0.005171552717118707,0.005171552717118707,Decreases failure risk
WF-001237,0,Pass,Engineering Review,0.0634823912269744,0.3783662191982194,0.6216337808017807,10,sensor_511,76.1221,0.005048773119853634,0.005048773119853634,Increases failure risk
WF-000080,0,Pass,High Risk,0.1217196747138822,0.1876960654735811,0.8123039345264189,1,sensor_104,-0.0061,0.014290679083871683,0.014290679083871683,Increases failure risk
WF-000080,0,Pass,High Risk,0.1217196747138822,0.1876960654735811,0.8123039345264189,2,sensor_060,22.9245,0.012758360280845458,0.012758360280845458,Increases failure risk
WF-000080,0,Pass,High Risk,0.1217196747138822,0.1876960654735811,0.8123039345264189,3,sensor_201,11.72,-0.008663468519716822,0.008663468519716822,Decreases failure risk
WF-000080,0,Pass,High Risk,0.1217196747138822,0.1876960654735811,0.8123039345264189,4,sensor_511,98.3607,0.007993317945468894,0.007993317945468894,Increases failure risk
WF-000080,0,Pass,High Risk,0.1217196747138822,0.1876960654735811,0.8123039345264189,5,sensor_432,6.03,-0.006457633252546298,0.006457633252546298,Decreases failure risk
WF-000080,0,Pass,High Risk,0.1217196747138822,0.1876960654735811,0.8123039345264189,6,sensor_386,0.0202,0.006309752588198502,0.006309752588198502,Increases failure risk
WF-000080,0,Pass,High Risk,0.1217196747138822,0.1876960654735811,0.8123039345264189,7,sensor_520,20.7457,0.006096339360310702,0.006096339360310702,Increases failure risk
WF-000080,0,Pass,High Risk,0.1217196747138822,0.1876960654735811,0.8123039345264189,8,sensor_015,12.9025,-0.005632755745095464,0.005632755745095464,Decreases failure risk
WF-000080,0,Pass,High Risk,0.1217196747138822,0.1876960654735811,0.8123039345264189,9,sensor_317,4.746,0.005161309020305558,0.005161309020305558,Increases failure risk
WF-000080,0,Pass,High Risk,0.1217196747138822,0.1876960654735811,0.8123039345264189,10,sensor_461,12.986,-0.005051773769392951,0.005051773769392951,Decreases failure risk
WF-000196,0,Pass,Insufficient Evidence,0.0824352728077775,0.1408361504996082,0.8591638495003917,1,sensor_104,-0.006,0.0139685077037187,0.0139685077037187,Increases failure risk
WF-000196,0,Pass,Insufficient Evidence,0.0824352728077775,0.1408361504996082,0.8591638495003917,2,sensor_060,9.2527,0.01267470345365267,0.01267470345365267,Increases failure risk
WF-000196,0,Pass,Insufficient Evidence,0.0824352728077775,0.1408361504996082,0.8591638495003917,3,sensor_511,95.5975,0.008890553097546976,0.008890553097546976,Increases failure risk
WF-000196,0,Pass,Insufficient Evidence,0.0824352728077775,0.1408361504996082,0.8591638495003917,4,sensor_470,2.7249,-0.007489749573725177,0.007489749573725177,Decreases failure risk
WF-000196,0,Pass,Insufficient Evidence,0.0824352728077775,0.1408361504996082,0.8591638495003917,5,sensor_480,1.3779,-0.007102931204485909,0.007102931204485909,Decreases failure risk
WF-000196,0,Pass,Insufficient Evidence,0.0824352728077775,0.1408361504996082,0.8591638495003917,6,sensor_478,2.9261,-0.00693801466763041,0.00693801466763041,Decreases failure risk
WF-000196,0,Pass,Insufficient Evidence,0.0824352728077775,0.1408361504996082,0.8591638495003917,7,sensor_342,1.2496,-0.006219979630552442,0.006219979630552442,Decreases failure risk
WF-000196,0,Pass,Insufficient Evidence,0.0824352728077775,0.1408361504996082,0.8591638495003917,8,sensor_208,8.54,-0.0055774455265156665,0.0055774455265156665,Decreases failure risk
WF-000196,0,Pass,Insufficient Evidence,0.0824352728077775,0.1408361504996082,0.8591638495003917,9,sensor_432,224.1947,0.005353992398989714,0.005353992398989714,Increases failure risk
WF-000196,0,Pass,Insufficient Evidence,0.0824352728077775,0.1408361504996082,0.8591638495003917,10,sensor_181,14.46,0.005241826023471829,0.005241826023471829,Increases failure risk
WF-001412,0,Pass,Low Risk,0.0201329162075677,0.4678543914121259,0.5321456085878741,1,sensor_034,8.3675,-0.018366207816067744,0.018366207816067744,Decreases failure risk
WF-001412,0,Pass,Low Risk,0.0201329162075677,0.4678543914121259,0.5321456085878741,2,sensor_104,-0.0119,-0.016141436233343597,0.016141436233343597,Decreases failure risk
WF-001412,0,Pass,Low Risk,0.0201329162075677,0.4678543914121259,0.5321456085878741,3,sensor_060,-5.4282,-0.008614219037228601,0.008614219037228601,Decreases failure risk
WF-001412,0,Pass,Low Risk,0.0201329162075677,0.4678543914121259,0.5321456085878741,4,sensor_478,3.7528,-0.007575240595346927,0.007575240595346927,Decreases failure risk
WF-001412,0,Pass,Low Risk,0.0201329162075677,0.4678543914121259,0.5321456085878741,5,sensor_317,6.9595,-0.006623042391299935,0.006623042391299935,Decreases failure risk
WF-001412,0,Pass,Low Risk,0.0201329162075677,0.4678543914121259,0.5321456085878741,6,sensor_489,0.0,0.006536350764456104,0.006536350764456104,Increases failure risk
WF-001412,0,Pass,Low Risk,0.0201329162075677,0.4678543914121259,0.5321456085878741,7,sensor_511,27.7603,-0.006408996347442061,0.006408996347442061,Decreases failure risk
WF-001412,0,Pass,Low Risk,0.0201329162075677,0.4678543914121259,0.5321456085878741,8,sensor_082,-0.001,0.005955663899438855,0.005955663899438855,Increases failure risk
WF-001412,0,Pass,Low Risk,0.0201329162075677,0.4678543914121259,0.5321456085878741,9,sensor_065,25.4282,0.0047390881347255205,0.0047390881347255205,Increases failure risk
WF-001412,0,Pass,Low Risk,0.0201329162075677,0.4678543914121259,0.5321456085878741,10,sensor_182,0.873,-0.004703223660035178,0.004703223660035178,Decreases failure risk
WF-000731,0,Pass,Low Risk,0.0046567560809824,0.5468644478043551,0.4531355521956449,1,sensor_214,0.0097,-0.012492262747840929,0.012492262747840929,Decreases failure risk
WF-000731,0,Pass,Low Risk,0.0046567560809824,0.5468644478043551,0.4531355521956449,2,sensor_104,-0.0112,-0.010910769316834367,0.010910769316834367,Decreases failure risk
WF-000731,0,Pass,Low Risk,0.0046567560809824,0.5468644478043551,0.4531355521956449,3,sensor_032,4.6848,-0.009908763067869175,0.009908763067869175,Decreases failure risk
WF-000731,0,Pass,Low Risk,0.0046567560809824,0.5468644478043551,0.4531355521956449,4,sensor_060,-1.5764,-0.009364756539551706,0.009364756539551706,Decreases failure risk
WF-000731,0,Pass,Low Risk,0.0046567560809824,0.5468644478043551,0.4531355521956449,5,sensor_352,0.004,-0.009138395006714563,0.009138395006714563,Decreases failure risk
WF-000731,0,Pass,Low Risk,0.0046567560809824,0.5468644478043551,0.4531355521956449,6,sensor_520,3.0265,-0.007672089092932295,0.007672089092932295,Decreases failure risk
WF-000731,0,Pass,Low Risk,0.0046567560809824,0.5468644478043551,0.4531355521956449,7,sensor_248,0.014,-0.007499423579387155,0.007499423579387155,Decreases failure risk
WF-000731,0,Pass,Low Risk,0.0046567560809824,0.5468644478043551,0.4531355521956449,8,sensor_511,28.6674,-0.006413816015897442,0.006413816015897442,Decreases failure risk
WF-000731,0,Pass,Low Risk,0.0046567560809824,0.5468644478043551,0.4531355521956449,9,sensor_015,12.5004,-0.004851206320069141,0.004851206320069141,Decreases failure risk
WF-000731,0,Pass,Low Risk,0.0046567560809824,0.5468644478043551,0.4531355521956449,10,sensor_389,17.6493,-0.004794218067779672,0.004794218067779672,Decreases failure risk
WF-001398,0,Pass,Insufficient Evidence,0.1069377987734891,0.1910463014371495,0.8089536985628505,1,sensor_214,0.0214,-0.014091867503557254,0.014091867503557254,Decreases failure risk
WF-001398,0,Pass,Insufficient Evidence,0.1069377987734891,0.1910463014371495,0.8089536985628505,2,sensor_478,66.3942,0.013365368961475188,0.013365368961475188,Increases failure risk
WF-001398,0,Pass,Insufficient Evidence,0.1069377987734891,0.1910463014371495,0.8089536985628505,3,sensor_104,-0.0094,-0.009771219860365762,0.009771219860365762,Decreases failure risk
WF-001398,0,Pass,Insufficient Evidence,0.1069377987734891,0.1910463014371495,0.8089536985628505,4,sensor_352,0.0093,-0.009664065008939252,0.009664065008939252,Decreases failure risk
WF-001398,0,Pass,Insufficient Evidence,0.1069377987734891,0.1910463014371495,0.8089536985628505,5,sensor_206,111.43,0.008481037525001693,0.008481037525001693,Increases failure risk
WF-001398,0,Pass,Insufficient Evidence,0.1069377987734891,0.1910463014371495,0.8089536985628505,6,sensor_342,31.8827,0.007723552657306373,0.007723552657306373,Increases failure risk
WF-001398,0,Pass,Insufficient Evidence,0.1069377987734891,0.1910463014371495,0.8089536985628505,7,sensor_476,18.9738,0.00642061723800161,0.00642061723800161,Increases failure risk
WF-001398,0,Pass,Insufficient Evidence,0.1069377987734891,0.1910463014371495,0.8089536985628505,8,sensor_066,96.3465,0.006325433242860663,0.006325433242860663,Increases failure risk
WF-001398,0,Pass,Insufficient Evidence,0.1069377987734891,0.1910463014371495,0.8089536985628505,9,sensor_317,7.6719,-0.006292299875472106,0.006292299875472106,Decreases failure risk
WF-001398,0,Pass,Insufficient Evidence,0.1069377987734891,0.1910463014371495,0.8089536985628505,10,sensor_065,26.6443,0.005419640370353857,0.005419640370353857,Increases failure risk
WF-000069,0,Pass,High Risk,0.1550037502939744,0.208050290936173,0.791949709063827,1,sensor_060,11.6818,0.012341639010572602,0.012341639010572602,Increases failure risk
WF-000069,0,Pass,High Risk,0.1550037502939744,0.208050290936173,0.791949709063827,2,sensor_104,-0.007,0.010770748191032362,0.010770748191032362,Increases failure risk
WF-000069,0,Pass,High Risk,0.1550037502939744,0.208050290936173,0.791949709063827,3,sensor_065,28.3182,0.009023505575344067,0.009023505575344067,Increases failure risk
WF-000069,0,Pass,High Risk,0.1550037502939744,0.208050290936173,0.791949709063827,4,sensor_066,38.8044,0.007774355269424132,0.007774355269424132,Increases failure risk
WF-000069,0,Pass,High Risk,0.1550037502939744,0.208050290936173,0.791949709063827,5,sensor_317,4.3109,0.007738266952391672,0.007738266952391672,Increases failure risk
