wafer_id,target,status,timestamp,calibrated_failure_probability,prediction_confidence,combined_uncertainty,data_confidence,ood_percentile,missing_sensor_rate,probability_interval_lower,probability_interval_upper,probability_interval_width,uncertainty_adjusted_decision,abstention_reason,failed_neighbour_count,passed_neighbour_count,historical_weighted_failure_rate,historical_raw_failure_rate,mean_similarity,maximum_similarity,historical_evidence_level,positive_shap_total,negative_shap_total,top_risk_features,top_protective_features,explanation_text,model_evidence_strength,prediction_reliability,data_familiarity_score,data_familiarity_band,derived_historical_evidence,evidence_agreement,evidence_conflict_flag,recommended_action,engineering_evidence_narrative,primary_decision_retained,new_failure_probability_created,physical_root_cause_claimed
WF-000550,0,Pass,2008-08-29 22:49:00,0.0414907756863708,0.4090702180192634,0.5909297819807365,0.9673420235878336,0.0207501995211492,0.0355555555555555,0.0271622727882114,0.0594542787556999,0.0322920059674884,Engineering Review,No abstention,2,8,0.2621183422323556,0.2,0.2877951195606673,0.5904526718797747,Limited Failure Evidence,0.1262964269340534,0.2813202364578629,sensor_034,"sensor_104, sensor_520, sensor_248, sensor_126, sensor_206","The record was assigned to Engineering Review with a calibrated failure probability of 4.15%. The strongest model contributions increasing risk were sensor_034. Contributions reducing predicted risk were sensor_104, sensor_520, sensor_248. The internal prediction-confidence score was 40.91%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes.",Intermediate Risk Signal,Moderate Reliability,0.9792498004788508,Very Familiar,Moderate Historical Failure Evidence,Review with Supporting Historical Risk,False,Prioritise engineering assessment using the SHAP-ranked sensor evidence and retrieved historical cases.,"The primary operational decision is Engineering Review. The retained Beta-calibrated model estimated a failure probability of 4.15%, corresponding to Intermediate Risk Signal. Prediction reliability is Moderate Reliability, and the record is very familiar relative to the development data. The ten retrieved development neighbours contained 2 observed failures, with a similarity-weighted historical failure rate of 26.21%; this is classified as Moderate Historical Failure Evidence. The principal model-attribution features were sensor_034. Overall evidence status: Review with Supporting Historical Risk. Historical similarity and SHAP attribution are supporting statistical evidence only and do not establish a physical root cause.",True,False,False
WF-000027,0,Pass,2008-07-27 11:10:00,0.1359081637688931,0.2564682474872333,0.7435317525127667,0.5927569389021903,0.650438946528332,0.0444444444444444,0.119951936029069,0.1661072772593805,0.0461553412303114,High Risk,No abstention,0,10,0.0,0.0,0.3452562562824545,0.7882457878662728,No Retrieved Failure Evidence,0.2042495170928474,0.2161542789976094,"sensor_104, sensor_065, sensor_034","sensor_060, sensor_206, sensor_342, sensor_478, sensor_574","The record was assigned to High Risk with a calibrated failure probability of 13.59%. The strongest model contributions increasing risk were sensor_104, sensor_065, sensor_034. Contributions reducing predicted risk were sensor_060, sensor_206, sensor_342. The internal prediction-confidence score was 25.65%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes.",Strong Risk Signal,Moderate Reliability,0.349561053471668,Unusual,No Retrieved Historical Failure Evidence,High Risk with Reliability Caution,True,Hold for inspection or prioritised engineering assessment before continuing.,"The primary operational decision is High Risk. The retained Beta-calibrated model estimated a failure probability of 13.59%, corresponding to Strong Risk Signal. Prediction reliability is Moderate Reliability, and the record is unusual relative to the development data. The ten retrieved development neighbours contained 0 observed failures, with a similarity-weighted historical failure rate of 0.00%; this is classified as No Retrieved Historical Failure Evidence. The principal model-attribution features were sensor_104, sensor_065, sensor_034. Overall evidence status: High Risk with Reliability Caution. Historical similarity and SHAP attribution are supporting statistical evidence only and do not establish a physical root cause.",True,False,False
WF-000616,0,Pass,2008-08-31 22:32:00,0.0122494254630322,0.4978736563832621,0.5021263436167378,0.9313524873636606,0.0550678371907422,0.0266666666666666,0.013126078391156,0.0266001065635302,0.0134740281723742,Low Risk,No abstention,0,10,0.0,0.0,0.4700665435269638,0.7529186492095378,No Retrieved Failure Evidence,0.0942761702865229,0.3608952179055705,,"sensor_104, sensor_032, sensor_520, sensor_060, sensor_511","The record was assigned to Low Risk with a calibrated failure probability of 1.22%. The strongest model contributions increasing risk were no dominant positive sensor contribution. Contributions reducing predicted risk were sensor_104, sensor_032, sensor_520. The internal prediction-confidence score was 49.79%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes.",Strong Low-Risk Signal,Moderate Reliability,0.9449321628092578,Very Familiar,No Retrieved Historical Failure Evidence,Convergent Low-Risk Evidence,False,Continue processing under standard monitoring.,"The primary operational decision is Low Risk. The retained Beta-calibrated model estimated a failure probability of 1.22%, corresponding to Strong Low-Risk Signal. Prediction reliability is Moderate Reliability, and the record is very familiar relative to the development data. The ten retrieved development neighbours contained 0 observed failures, with a similarity-weighted historical failure rate of 0.00%; this is classified as No Retrieved Historical Failure Evidence. The principal model-attribution features were no dominant positive sensor attribution was available. Overall evidence status: Convergent Low-Risk Evidence. Historical similarity and SHAP attribution are supporting statistical evidence only and do not establish a physical root cause.",True,False,False
WF-000873,0,Pass,2008-09-17 07:14:00,0.0219285744454393,0.4162618684864302,0.5837381315135698,0.848746652478496,0.2490023942537909,0.0355555555555555,0.0209404953990126,0.0483777850285194,0.0274372896295067,Low Risk,No abstention,0,10,0.0,0.0,0.607900631765515,0.8463983522132931,No Retrieved Failure Evidence,0.1241742239844058,0.3417456525558344,sensor_511,"sensor_034, sensor_104, sensor_131, sensor_214, sensor_520","The record was assigned to Low Risk with a calibrated failure probability of 2.19%. The strongest model contributions increasing risk were sensor_511. Contributions reducing predicted risk were sensor_034, sensor_104, sensor_131. The internal prediction-confidence score was 41.63%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes.",Moderate Low-Risk Signal,Moderate Reliability,0.7509976057462091,Very Familiar,No Retrieved Historical Failure Evidence,Convergent Low-Risk Evidence,False,Continue processing under standard monitoring.,"The primary operational decision is Low Risk. The retained Beta-calibrated model estimated a failure probability of 2.19%, corresponding to Moderate Low-Risk Signal. Prediction reliability is Moderate Reliability, and the record is very familiar relative to the development data. The ten retrieved development neighbours contained 0 observed failures, with a similarity-weighted historical failure rate of 0.00%; this is classified as No Retrieved Historical Failure Evidence. The principal model-attribution features were sensor_511. Overall evidence status: Convergent Low-Risk Evidence. Historical similarity and SHAP attribution are supporting statistical evidence only and do not establish a physical root cause.",True,False,False
WF-001345,0,Pass,2008-10-06 04:26:00,0.063508442882036,0.3189611215877698,0.6810388784122302,0.6181124412521061,0.6528332003192339,0.0088888888888888,0.0401594664639874,0.0669354327076846,0.0267759662436972,Engineering Review,No abstention,1,9,0.1327107490227878,0.1,0.5049092791474183,0.6888262485604927,Limited Failure Evidence,0.149399686131761,0.2572568289889039,"sensor_489, sensor_130, sensor_034, sensor_068","sensor_104, sensor_317, sensor_478, sensor_206, sensor_182","The record was assigned to Engineering Review with a calibrated failure probability of 6.35%. The strongest model contributions increasing risk were sensor_489, sensor_130, sensor_034. Contributions reducing predicted risk were sensor_104, sensor_317, sensor_478. The internal prediction-confidence score was 31.90%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes.",Intermediate Risk Signal,Moderate Reliability,0.34716679968076614,Unusual,Limited Historical Failure Evidence,Review Driven by Reliability Concern,False,Prioritise engineering assessment using the SHAP-ranked sensor evidence and retrieved historical cases.,"The primary operational decision is Engineering Review. The retained Beta-calibrated model estimated a failure probability of 6.35%, corresponding to Intermediate Risk Signal. Prediction reliability is Moderate Reliability, and the record is unusual relative to the development data. The ten retrieved development neighbours contained 1 observed failures, with a similarity-weighted historical failure rate of 13.27%; this is classified as Limited Historical Failure Evidence. The principal model-attribution features were sensor_489, sensor_130, sensor_034, sensor_068. Overall evidence status: Review Driven by Reliability Concern. Historical similarity and SHAP attribution are supporting statistical evidence only and do not establish a physical root cause.",True,False,False
WF-000018,0,Pass,2008-07-22 08:41:00,0.0713107101820972,0.2402717066243325,0.7597282933756675,0.5142693978895096,0.7126895450917797,0.0355555555555555,0.0378016892867256,0.078122073223543,0.0403203839368174,Engineering Review,No abstention,2,8,0.1805627085665412,0.2,0.3763277959491047,0.8188713666683053,Limited Failure Evidence,0.1591250794528119,0.2533631746909072,"sensor_104, sensor_511, sensor_214","sensor_060, sensor_478, sensor_578, sensor_201, sensor_574","The record was assigned to Engineering Review with a calibrated failure probability of 7.13%. The strongest model contributions increasing risk were sensor_104, sensor_511, sensor_214. Contributions reducing predicted risk were sensor_060, sensor_478, sensor_578. The internal prediction-confidence score was 24.03%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes.",Intermediate Risk Signal,Low Reliability,0.28731045490822027,Unusual,Moderate Historical Failure Evidence,Review with Supporting Historical Risk,False,Prioritise engineering assessment using the SHAP-ranked sensor evidence and retrieved historical cases.,"The primary operational decision is Engineering Review. The retained Beta-calibrated model estimated a failure probability of 7.13%, corresponding to Intermediate Risk Signal. Prediction reliability is Low Reliability, and the record is unusual relative to the development data. The ten retrieved development neighbours contained 2 observed failures, with a similarity-weighted historical failure rate of 18.06%; this is classified as Moderate Historical Failure Evidence. The principal model-attribution features were sensor_104, sensor_511, sensor_214. Overall evidence status: Review with Supporting Historical Risk. Historical similarity and SHAP attribution are supporting statistical evidence only and do not establish a physical root cause.",True,False,False
WF-000766,0,Pass,2008-09-08 20:00:00,0.042064415436513,0.4095986056506893,0.5904013943493107,0.729604859448435,0.6312849162011173,0.0088888888888888,0.0360529102474267,0.0464418449724761,0.0103889347250493,Engineering Review,No abstention,2,8,0.2291545935761536,0.2,0.6194842642312128,0.9569275078384304,Limited Failure Evidence,0.1280148140101075,0.2815862425815361,"sensor_489, sensor_282","sensor_104, sensor_032, sensor_317, sensor_060, sensor_181","The record was assigned to Engineering Review with a calibrated failure probability of 4.21%. The strongest model contributions increasing risk were sensor_489, sensor_282. Contributions reducing predicted risk were sensor_104, sensor_032, sensor_317. The internal prediction-confidence score was 40.96%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes.",Intermediate Risk Signal,Moderate Reliability,0.36871508379888274,Unusual,Moderate Historical Failure Evidence,Review with Supporting Historical Risk,False,Prioritise engineering assessment using the SHAP-ranked sensor evidence and retrieved historical cases.,"The primary operational decision is Engineering Review. The retained Beta-calibrated model estimated a failure probability of 4.21%, corresponding to Intermediate Risk Signal. Prediction reliability is Moderate Reliability, and the record is unusual relative to the development data. The ten retrieved development neighbours contained 2 observed failures, with a similarity-weighted historical failure rate of 22.92%; this is classified as Moderate Historical Failure Evidence. The principal model-attribution features were sensor_489, sensor_282. Overall evidence status: Review with Supporting Historical Risk. Historical similarity and SHAP attribution are supporting statistical evidence only and do not establish a physical root cause.",True,False,False
WF-001232,0,Pass,2008-10-02 04:24:00,0.0492570342250401,0.3077556319867723,0.6922443680132278,0.7519870532943158,0.5674381484437351,0.0177777777777777,0.0313432498044855,0.0755906830975028,0.0442474332930172,Engineering Review,No abstention,0,10,0.0,0.0,0.570817909454972,0.7284200915703464,No Retrieved Failure Evidence,0.1540924888554375,0.2906401079030566,"sensor_126, sensor_206","sensor_034, sensor_104, sensor_511, sensor_317, sensor_453","The record was assigned to Engineering Review with a calibrated failure probability of 4.93%. The strongest model contributions increasing risk were sensor_126, sensor_206. Contributions reducing predicted risk were sensor_034, sensor_104, sensor_511. The internal prediction-confidence score was 30.78%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes.",Intermediate Risk Signal,Moderate Reliability,0.4325618515562649,Familiar,No Retrieved Historical Failure Evidence,Mixed or Intermediate Evidence,False,Prioritise engineering assessment using the SHAP-ranked sensor evidence and retrieved historical cases.,"The primary operational decision is Engineering Review. The retained Beta-calibrated model estimated a failure probability of 4.93%, corresponding to Intermediate Risk Signal. Prediction reliability is Moderate Reliability, and the record is familiar relative to the development data. The ten retrieved development neighbours contained 0 observed failures, with a similarity-weighted historical failure rate of 0.00%; this is classified as No Retrieved Historical Failure Evidence. The principal model-attribution features were sensor_126, sensor_206. Overall evidence status: Mixed or Intermediate Evidence. Historical similarity and SHAP attribution are supporting statistical evidence only and do not establish a physical root cause.",True,False,False
WF-000105,0,Pass,2008-08-05 02:45:00,0.0903947877565658,0.3076931145399352,0.6923068854600648,0.6514324731754899,0.7645650438946529,0.0088888888888888,0.0458668566279711,0.0779425978213338,0.0320757411933627,High Risk,No abstention,1,9,0.0933776167553116,0.1,0.0111723735733517,0.0749642316845307,Limited Failure Evidence,0.1917425496654537,0.257028263951168,"sensor_104, sensor_060, sensor_520, sensor_034, sensor_181","sensor_201, sensor_122, sensor_125, sensor_282, sensor_564","The record was assigned to High Risk with a calibrated failure probability of 9.04%. The strongest model contributions increasing risk were sensor_104, sensor_060, sensor_520. Contributions reducing predicted risk were sensor_201, sensor_122, sensor_125. The internal prediction-confidence score was 30.77%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes.",Strong Risk Signal,Moderate Reliability,0.23543495610534715,Unusual,Limited Historical Failure Evidence,High Risk with Reliability Caution,True,Hold for inspection or prioritised engineering assessment before continuing.,"The primary operational decision is High Risk. The retained Beta-calibrated model estimated a failure probability of 9.04%, corresponding to Strong Risk Signal. Prediction reliability is Moderate Reliability, and the record is unusual relative to the development data. The ten retrieved development neighbours contained 1 observed failures, with a similarity-weighted historical failure rate of 9.34%; this is classified as Limited Historical Failure Evidence. The principal model-attribution features were sensor_104, sensor_060, sensor_520, sensor_034, sensor_181. Overall evidence status: High Risk with Reliability Caution. Historical similarity and SHAP attribution are supporting statistical evidence only and do not establish a physical root cause.",True,False,False
WF-000269,0,Pass,2008-08-18 15:26:00,0.0862601096438172,0.3396890071568369,0.6603109928431631,0.6580125920014188,0.5035913806863528,0.0177777777777777,0.0748756852949235,0.0961015116878671,0.0212258263929435,High Risk,No abstention,0,10,0.0,0.0,0.1458438585007891,0.4820101700368845,No Retrieved Failure Evidence,0.190909711536883,0.2620287591559306,"sensor_060, sensor_342, sensor_478, sensor_104, sensor_206","sensor_317, sensor_201, sensor_511, sensor_480","The record was assigned to High Risk with a calibrated failure probability of 8.63%. The strongest model contributions increasing risk were sensor_060, sensor_342, sensor_478. Contributions reducing predicted risk were sensor_317, sensor_201, sensor_511. The internal prediction-confidence score was 33.97%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes.",Strong Risk Signal,Moderate Reliability,0.4964086193136472,Familiar,No Retrieved Historical Failure Evidence,Model-Led Risk Evidence,False,Hold for inspection or prioritised engineering assessment before continuing.,"The primary operational decision is High Risk. The retained Beta-calibrated model estimated a failure probability of 8.63%, corresponding to Strong Risk Signal. Prediction reliability is Moderate Reliability, and the record is familiar relative to the development data. The ten retrieved development neighbours contained 0 observed failures, with a similarity-weighted historical failure rate of 0.00%; this is classified as No Retrieved Historical Failure Evidence. The principal model-attribution features were sensor_060, sensor_342, sensor_478, sensor_104, sensor_206. Overall evidence status: Model-Led Risk Evidence. Historical similarity and SHAP attribution are supporting statistical evidence only and do not establish a physical root cause.",True,False,False
WF-001059,0,Pass,2008-09-24 11:47:00,0.0292397966553082,0.4496399023280234,0.5503600976719766,0.8467636782832314,0.309656823623304,0.0088888888888888,0.0180588441030471,0.0286699577322001,0.010611113629153,Low Risk,No abstention,1,9,0.129940256986305,0.1,0.4846708145543685,0.9346232638768062,Limited Failure Evidence,0.1174503051278876,0.3079741146516971,sensor_103,"sensor_104, sensor_214, sensor_352, sensor_511, sensor_060","The record was assigned to Low Risk with a calibrated failure probability of 2.92%. The strongest model contributions increasing risk were sensor_103. Contributions reducing predicted risk were sensor_104, sensor_214, sensor_352. The internal prediction-confidence score was 44.96%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes.",Moderate Low-Risk Signal,Moderate Reliability,0.6903431763766961,Familiar,Limited Historical Failure Evidence,Low-Risk Decision with Limited Support,False,Continue processing under standard monitoring.,"The primary operational decision is Low Risk. The retained Beta-calibrated model estimated a failure probability of 2.92%, corresponding to Moderate Low-Risk Signal. Prediction reliability is Moderate Reliability, and the record is familiar relative to the development data. The ten retrieved development neighbours contained 1 observed failures, with a similarity-weighted historical failure rate of 12.99%; this is classified as Limited Historical Failure Evidence. The principal model-attribution features were sensor_103. Overall evidence status: Low-Risk Decision with Limited Support. Historical similarity and SHAP attribution are supporting statistical evidence only and do not establish a physical root cause.",True,False,False
WF-000049,1,Fail,2008-07-29 15:49:00,0.0599791033825022,0.1845980495371205,0.8154019504628794,0.4492817238627294,0.9082202713487628,0.0,0.051039750766614,0.1058883314982662,0.0548485807316522,Engineering Review,No abstention,1,9,0.0508899346338853,0.1,0.0940758487422026,0.237055147431645,Limited Failure Evidence,0.1799890171889646,0.2944413981413456,"sensor_060, sensor_478, sensor_342, sensor_511, sensor_206","sensor_214, sensor_352, sensor_104, sensor_126","The record was assigned to Engineering Review with a calibrated failure probability of 6.00%. The strongest model contributions increasing risk were sensor_060, sensor_478, sensor_342. Contributions reducing predicted risk were sensor_214, sensor_352, sensor_104. The internal prediction-confidence score was 18.46%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes.",Intermediate Risk Signal,Low Reliability,0.09177972865123718,Outside Typical Historical Experience,Limited Historical Failure Evidence,Review Driven by Reliability Concern,False,Prioritise engineering assessment using the SHAP-ranked sensor evidence and retrieved historical cases.,"The primary operational decision is Engineering Review. The retained Beta-calibrated model estimated a failure probability of 6.00%, corresponding to Intermediate Risk Signal. Prediction reliability is Low Reliability, and the record is outside typical historical experience relative to the development data. The ten retrieved development neighbours contained 1 observed failures, with a similarity-weighted historical failure rate of 5.09%; this is classified as Limited Historical Failure Evidence. The principal model-attribution features were sensor_060, sensor_478, sensor_342, sensor_511, sensor_206. Overall evidence status: Review Driven by Reliability Concern. Historical similarity and SHAP attribution are supporting statistical evidence only and do not establish a physical root cause.",True,False,False
WF-001386,0,Pass,2008-10-07 03:39:00,0.0478623073461422,0.2965262788358642,0.7034737211641358,0.5248562560964796,0.6935355147645651,0.0088888888888888,0.0358286070163491,0.0626350659512871,0.026806458934938,Engineering Review,No abstention,0,10,0.0,0.0,0.5270182222229144,0.8167451452451538,No Retrieved Failure Evidence,0.1342316744683876,0.2739221506588639,"sensor_034, sensor_512","sensor_104, sensor_131, sensor_015, sensor_342, sensor_478","The record was assigned to Engineering Review with a calibrated failure probability of 4.79%. The strongest model contributions increasing risk were sensor_034, sensor_512. Contributions reducing predicted risk were sensor_104, sensor_131, sensor_015. The internal prediction-confidence score was 29.65%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes.",Intermediate Risk Signal,Moderate Reliability,0.3064644852354349,Unusual,No Retrieved Historical Failure Evidence,Review Driven by Reliability Concern,False,Prioritise engineering assessment using the SHAP-ranked sensor evidence and retrieved historical cases.,"The primary operational decision is Engineering Review. The retained Beta-calibrated model estimated a failure probability of 4.79%, corresponding to Intermediate Risk Signal. Prediction reliability is Moderate Reliability, and the record is unusual relative to the development data. The ten retrieved development neighbours contained 0 observed failures, with a similarity-weighted historical failure rate of 0.00%; this is classified as No Retrieved Historical Failure Evidence. The principal model-attribution features were sensor_034, sensor_512. Overall evidence status: Review Driven by Reliability Concern. Historical similarity and SHAP attribution are supporting statistical evidence only and do not establish a physical root cause.",True,False,False
WF-001315,0,Pass,2008-10-05 09:04:00,0.0316207451834414,0.3287210953139859,0.671278904686014,0.5126854659927286,0.7813248204309656,0.0088888888888888,0.0363464337001736,0.0539654617072702,0.0176190280070966,Low Risk,No abstention,0,10,0.0,0.0,0.0940167253663585,0.3264932915254382,No Retrieved Failure Evidence,0.1196381025046804,0.3024714358380138,sensor_034,"sensor_104, sensor_060, sensor_478, sensor_206, sensor_511","The record was assigned to Low Risk with a calibrated failure probability of 3.16%. The strongest model contributions increasing risk were sensor_034. Contributions reducing predicted risk were sensor_104, sensor_060, sensor_478. The internal prediction-confidence score was 32.87%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes.",Moderate Low-Risk Signal,Moderate Reliability,0.21867517956903437,Unusual,No Retrieved Historical Failure Evidence,Low-Risk Decision with Reliability Caution,True,Do not rely on automatic release alone. Verify the highlighted evidence before continuing.,"The primary operational decision is Low Risk. The retained Beta-calibrated model estimated a failure probability of 3.16%, corresponding to Moderate Low-Risk Signal. Prediction reliability is Moderate Reliability, and the record is unusual relative to the development data. The ten retrieved development neighbours contained 0 observed failures, with a similarity-weighted historical failure rate of 0.00%; this is classified as No Retrieved Historical Failure Evidence. The principal model-attribution features were sensor_034. Overall evidence status: Low-Risk Decision with Reliability Caution. Historical similarity and SHAP attribution are supporting statistical evidence only and do not establish a physical root cause.",True,False,False
WF-001032,0,Pass,2008-09-23 11:43:00,0.0351566409644104,0.4225728136607217,0.5774271863392784,0.8270868138689368,0.4509177972865124,0.0177777777777777,0.0256382651284062,0.0418852675594212,0.016247002431015,Engineering Review,No abstention,0,10,0.0,0.0,0.515381918687524,0.7919813320487049,No Retrieved Failure Evidence,0.1340602858064375,0.3062507619969137,,"sensor_214, sensor_104, sensor_511, sensor_060, sensor_126","The record was assigned to Engineering Review with a calibrated failure probability of 3.52%. The strongest model contributions increasing risk were no dominant positive sensor contribution. Contributions reducing predicted risk were sensor_214, sensor_104, sensor_511. The internal prediction-confidence score was 42.26%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes.",Intermediate Risk Signal,Moderate Reliability,0.5490822027134876,Familiar,No Retrieved Historical Failure Evidence,Mixed or Intermediate Evidence,False,Prioritise engineering assessment using the SHAP-ranked sensor evidence and retrieved historical cases.,"The primary operational decision is Engineering Review. The retained Beta-calibrated model estimated a failure probability of 3.52%, corresponding to Intermediate Risk Signal. Prediction reliability is Moderate Reliability, and the record is familiar relative to the development data. The ten retrieved development neighbours contained 0 observed failures, with a similarity-weighted historical failure rate of 0.00%; this is classified as No Retrieved Historical Failure Evidence. The principal model-attribution features were no dominant positive sensor attribution was available. Overall evidence status: Mixed or Intermediate Evidence. Historical similarity and SHAP attribution are supporting statistical evidence only and do not establish a physical root cause.",True,False,False
WF-000191,0,Pass,2008-08-11 03:06:00,0.2366487052575615,0.2141170073585696,0.7858829926414304,0.6078212290502792,0.5778132482043097,0.0,0.168295468788884,0.2423091905284844,0.0740137217396004,High Risk,No abstention,1,9,0.1221804827970481,0.1,0.5822736538209691,0.7516727089221678,Limited Failure Evidence,0.2618468517592818,0.1926087565211866,"sensor_104, sensor_060, sensor_065, sensor_342, sensor_066","sensor_034, sensor_308, sensor_310, sensor_432","The record was assigned to High Risk with a calibrated failure probability of 23.66%. The strongest model contributions increasing risk were sensor_104, sensor_060, sensor_065. Contributions reducing predicted risk were sensor_034, sensor_308, sensor_310. The internal prediction-confidence score was 21.41%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes.",Very Strong Risk Signal,Low Reliability,0.4221867517956903,Familiar,Limited Historical Failure Evidence,High Risk with Reliability Caution,True,Hold for inspection or prioritised engineering assessment before continuing.,"The primary operational decision is High Risk. The retained Beta-calibrated model estimated a failure probability of 23.66%, corresponding to Very Strong Risk Signal. Prediction reliability is Low Reliability, and the record is familiar relative to the development data. The ten retrieved development neighbours contained 1 observed failures, with a similarity-weighted historical failure rate of 12.22%; this is classified as Limited Historical Failure Evidence. The principal model-attribution features were sensor_104, sensor_060, sensor_065, sensor_342, sensor_066. Overall evidence status: High Risk with Reliability Caution. Historical similarity and SHAP attribution are supporting statistical evidence only and do not establish a physical root cause.",True,False,False
WF-001457,0,Pass,2008-10-11 06:56:00,0.0675257997962518,0.2209721904904062,0.7790278095095937,0.4182321539416512,0.9417398244213888,0.0088888888888888,0.0515177928484694,0.0928371520045952,0.0413193591561258,Engineering Review,No abstention,1,9,0.0,0.1,9.9688717485494e-11,9.418209158807672e-10,Limited Failure Evidence,0.1653226441239918,0.266013120314468,"sensor_478, sensor_342, sensor_206, sensor_034","sensor_104, sensor_126, sensor_317, sensor_060, sensor_125","The record was assigned to Engineering Review with a calibrated failure probability of 6.75%. The strongest model contributions increasing risk were sensor_478, sensor_342, sensor_206. Contributions reducing predicted risk were sensor_104, sensor_126, sensor_317. The internal prediction-confidence score was 22.10%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes.",Intermediate Risk Signal,Low Reliability,0.058260175578611184,Outside Typical Historical Experience,Limited Historical Failure Evidence,Review Driven by Reliability Concern,False,Prioritise engineering assessment using the SHAP-ranked sensor evidence and retrieved historical cases.,"The primary operational decision is Engineering Review. The retained Beta-calibrated model estimated a failure probability of 6.75%, corresponding to Intermediate Risk Signal. Prediction reliability is Low Reliability, and the record is outside typical historical experience relative to the development data. The ten retrieved development neighbours contained 1 observed failures, with a similarity-weighted historical failure rate of 0.00%; this is classified as Limited Historical Failure Evidence. The principal model-attribution features were sensor_478, sensor_342, sensor_206, sensor_034. Overall evidence status: Review Driven by Reliability Concern. Historical similarity and SHAP attribution are supporting statistical evidence only and do not establish a physical root cause.",True,False,False
WF-000990,0,Pass,2008-09-21 15:15:00,0.0247430443724499,0.4632096323246942,0.5367903676753059,0.9600078034938372,0.077414205905826,0.0177777777777777,0.0254438676929615,0.0445141731539189,0.0190703054609574,Low Risk,No abstention,2,8,0.113154607480914,0.2,0.4014275574705601,0.8369594268678444,Limited Failure Evidence,0.1318085881179512,0.3382609690703322,,"sensor_034, sensor_131, sensor_104, sensor_214, sensor_126","The record was assigned to Low Risk with a calibrated failure probability of 2.47%. The strongest model contributions increasing risk were no dominant positive sensor contribution. Contributions reducing predicted risk were sensor_034, sensor_131, sensor_104. The internal prediction-confidence score was 46.32%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes.",Moderate Low-Risk Signal,Moderate Reliability,0.922585794094174,Very Familiar,Limited Historical Failure Evidence,Low-Risk Decision with Limited Support,False,Continue processing under standard monitoring.,"The primary operational decision is Low Risk. The retained Beta-calibrated model estimated a failure probability of 2.47%, corresponding to Moderate Low-Risk Signal. Prediction reliability is Moderate Reliability, and the record is very familiar relative to the development data. The ten retrieved development neighbours contained 2 observed failures, with a similarity-weighted historical failure rate of 11.32%; this is classified as Limited Historical Failure Evidence. The principal model-attribution features were no dominant positive sensor attribution was available. Overall evidence status: Low-Risk Decision with Limited Support. Historical similarity and SHAP attribution are supporting statistical evidence only and do not establish a physical root cause.",True,False,False
WF-000937,0,Pass,2008-09-20 04:28:00,0.0128631040847779,0.4215053426564173,0.5784946573435826,0.6143573645473087,0.6927374301675978,0.0177777777777777,0.0186911144655768,0.0254415070007004,0.0067503925351236,Low Risk,No abstention,0,10,0.0,0.0,0.7506104902544612,0.8426436554981457,No Retrieved Failure Evidence,0.096119256930117,0.3589049712158313,,"sensor_131, sensor_104, sensor_060, sensor_034, sensor_126","The record was assigned to Low Risk with a calibrated failure probability of 1.29%. The strongest model contributions increasing risk were no dominant positive sensor contribution. Contributions reducing predicted risk were sensor_131, sensor_104, sensor_060. The internal prediction-confidence score was 42.15%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes.",Strong Low-Risk Signal,Moderate Reliability,0.3072625698324022,Unusual,No Retrieved Historical Failure Evidence,Low-Risk Decision with Reliability Caution,True,Do not rely on automatic release alone. Verify the highlighted evidence before continuing.,"The primary operational decision is Low Risk. The retained Beta-calibrated model estimated a failure probability of 1.29%, corresponding to Strong Low-Risk Signal. Prediction reliability is Moderate Reliability, and the record is unusual relative to the development data. The ten retrieved development neighbours contained 0 observed failures, with a similarity-weighted historical failure rate of 0.00%; this is classified as No Retrieved Historical Failure Evidence. The principal model-attribution features were no dominant positive sensor attribution was available. Overall evidence status: Low-Risk Decision with Reliability Caution. Historical similarity and SHAP attribution are supporting statistical evidence only and do not establish a physical root cause.",True,False,False
