wafer_id,timestamp,target,status,calibrated_failure_probability,probability_interval_lower,probability_interval_upper,probability_interval_width,tree_probability_standard_deviation,fold_probability_standard_deviation,missing_sensor_rate,ood_raw_score,ood_percentile,neighbour_distance,neighbour_distance_percentile,normalized_tree_uncertainty,normalized_fold_uncertainty,ensemble_agreement,fold_stability,completeness_confidence,ood_confidence,neighbour_confidence,data_confidence,decision_margin,prediction_confidence,combined_uncertainty,uncertainty_band,confidence_band,original_decision,uncertainty_adjusted_decision,abstention_reason,requires_human_review,recommended_action,routing_outcome
WF-000242,2008-08-18 00:02:00,1,Fail,0.38571725435034543,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4379762295704854,0.4379762295704854,0.008888888888888889,-0.09678971379127327,0.5123703112529928,31.644029758396794,0.4980047885075818,0.9413743800637884,0.9413743800637884,0.058625619936211626,0.058625619936211626,0.9911111111111112,0.4876296887470072,0.5019952114924182,0.6926136383790016,0.33230136342428856,0.2898733869922602,0.7101266130077398,Low,Low,High Risk,High Risk,No abstention,False,Hold and inspect,Correct High-Risk Failure
WF-000427,2008-08-22 23:47:00,0,Pass,0.032642971541668224,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4276441956800903,0.4276441956800903,0.035555555555555556,-0.07478966506110624,0.9050279329608939,887.750001103097,0.985634477254589,0.9191669830826621,0.9191669830826621,0.08083301691733791,0.08083301691733791,0.9644444444444444,0.0949720670391061,0.01436552274541103,0.4226093819278177,0.0025619874547084557,0.17162527200108743,0.8283747279989125,Moderate,Low,Low Risk,Low Risk,No abstention,False,Continue processing with standard monitoring,Acceptable Routing
WF-001259,2008-10-02 23:32:00,0,Pass,0.039598077558264326,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4367745078746693,0.4367745078746693,0.008888888888888889,-0.11138904414514039,0.08619313647246608,29.893280336946145,0.4397446129289705,0.9387914316295378,0.9387914316295378,0.06120856837046218,0.06120856837046218,0.9911111111111112,0.9138068635275339,0.5602553870710295,0.8563406934468388,0.0049979103894177415,0.2913166071962185,0.7086833928037815,Low,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-001379,2008-10-06 20:47:00,0,Pass,0.052063062188635045,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4466635425867343,0.4466635425867343,0.008888888888888889,-0.09245700188625972,0.6264964086193137,30.266069630247642,0.44772545889864324,0.960046658039037,0.960046658039037,0.03995334196096301,0.03995334196096301,0.9911111111111112,0.37350359138068634,0.5522745411013568,0.6652393367030239,0.018546806726777217,0.22432816009845344,0.7756718399015465,Moderate,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-000365,2008-08-21 15:06:00,0,Pass,0.1683518126554232,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4636696478277268,0.4636696478277268,0.02666666666666667,-0.0949186290961267,0.5642458100558659,37.43668242489432,0.6616121308858739,0.9965991252682259,0.9965991252682259,0.003400874731774084,0.003400874731774084,0.9733333333333334,0.43575418994413406,0.3383878691141261,0.6264442670923117,0.0960345789732861,0.2042089480761622,0.7957910519238378,Moderate,Low,High Risk,High Risk,No abstention,False,Hold and inspect,High-Risk False Alarm
WF-000872,2008-09-17 04:23:00,1,Fail,0.07552839863040084,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4577535451826197,0.4577535451826197,0.0,-0.08144827890701478,0.8387869114126097,57.7393679696257,0.8579409417398244,0.9838832126594683,0.9838832126594683,0.01611678734053168,0.01611678734053168,1.0,0.16121308858739025,0.14205905826017562,0.49193934557063046,0.0048604362713034225,0.15717510214917707,0.8428248978508229,Moderate,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Failure Routed to Review
WF-001375,2008-10-06 18:55:00,0,Pass,0.06529969922037347,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4485490456330348,0.4485490456330348,0.008888888888888889,-0.09094765612156464,0.6719872306464485,66.09823791469537,0.8898643256185156,0.9640993077982722,0.9640993077982722,0.03590069220172776,0.03590069220172776,0.9911111111111112,0.3280127693535515,0.11013567438148442,0.5387828323135586,0.015978587803941863,0.18377701857560913,0.8162229814243909,Moderate,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-001332,2008-10-05 19:45:00,0,Pass,0.06929333673493153,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.45079937414749255,0.45079937414749255,0.008888888888888889,-0.08718723120181426,0.7509976057462091,55.33776398556154,0.8419792498004789,0.9689361036497616,0.9689361036497616,0.03106389635023843,0.03106389635023843,0.9911111111111112,0.2490023942537909,0.1580207501995211,0.5231004699831516,0.011637677462030933,0.17576093560688127,0.8242390643931188,Moderate,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-000508,2008-08-29 03:46:00,0,Pass,0.028188642713345553,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4278357232782711,0.4278357232782711,0.008888888888888889,-0.1124673288076482,0.06783719074221868,19.932016695713457,0.09098164405426976,0.9195786473736199,0.9195786473736199,0.08042135262638006,0.08042135262638006,0.9911111111111112,0.9321628092577813,0.9090183559457302,0.9499560166711005,0.007403649224624402,0.33032909632953283,0.6696709036704671,Low,Low,Low Risk,Low Risk,No abstention,False,Continue processing with standard monitoring,Acceptable Routing
WF-000134,2008-08-06 09:57:00,0,Pass,0.052510754034073306,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4459742872887165,0.4459742872887165,0.06,-0.08010763014163397,0.8531524341580208,107.44227476546924,0.9497206703910615,0.9585651911578014,0.9585651911578014,0.041434808842198634,0.041434808842198634,0.94,0.14684756584197922,0.05027932960893855,0.4399664804469274,0.019033428297905764,0.15763410324197333,0.8423658967580266,Moderate,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-001075,2008-09-25 08:45:00,0,Pass,0.04901177024662916,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4428507746326908,0.4428507746326908,0.017777777777777778,-0.08796692033035519,0.7382282521947326,23.088995469114433,0.266560255387071,0.9518515966938479,0.9518515966938479,0.04814840330615211,0.04814840330615211,0.9822222222222222,0.26177174780526735,0.733439744612929,0.6678689367739647,0.015230185050683864,0.22912683060817565,0.7708731693918244,Moderate,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-000129,2008-08-06 00:04:00,0,Pass,0.11260191302653175,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.46981484779850824,0.46981484779850824,0.017777777777777778,-0.09406328366183259,0.5841979249800479,49.43054326271242,0.8012769353551477,1.0,1.0,0.0,0.0,0.9822222222222222,0.41580207501995214,0.19872306464485234,0.5881003813070852,0.035436861985360606,0.18174564368992965,0.8182543563100704,Moderate,Low,High Risk,High Risk,No abstention,False,Hold and inspect,High-Risk False Alarm
WF-000712,2008-09-03 04:18:00,0,Pass,0.024920013543943662,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4259554252208104,0.4259554252208104,0.0,-0.10961477896500915,0.12609736632083002,26.71411822393123,0.35913806863527536,0.9155371850780222,0.9155371850780222,0.08446281492197782,0.08446281492197782,1.0,0.87390263367917,0.6408619313647246,0.8660814046288906,0.010956507017452544,0.30792244564837284,0.6920775543516271,Low,Low,Low Risk,Low Risk,No abstention,False,Continue processing with standard monitoring,Acceptable Routing
WF-000871,2008-09-17 02:01:00,0,Pass,0.059954191680791385,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.454122907203112,0.454122907203112,0.008888888888888889,-0.0751116657489484,0.9018355945730248,45.19978038605428,0.7669592976855547,0.9760796166046165,0.9760796166046165,0.023920383395383493,0.023920383395383493,0.9911111111111112,0.09816440542697524,0.2330407023144453,0.4890621619224972,0.021788922086096306,0.16314319775712452,0.8368568022428755,Moderate,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-000151,2008-08-07 08:45:00,0,Pass,0.06639869333590714,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.454489814949885,0.454489814949885,0.008888888888888889,-0.09878186565400227,0.4501197126895451,164.0083378893516,0.9712689545091779,0.9768682382907701,0.9768682382907701,0.023131761709229925,0.023131761709229925,0.9911111111111112,0.5498802873104549,0.02873104549082206,0.5960853063758091,0.014784028982709613,0.19376566520022565,0.8062343347997744,Moderate,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-000827,2008-09-13 11:56:00,1,Fail,0.042234851452796755,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.43756104489139475,0.43756104489139475,0.02666666666666667,-0.1069203896939841,0.19473264166001597,29.0552384041762,0.4197924980047885,0.9404819932320322,0.9404819932320322,0.05951800676796781,0.05951800676796781,0.9733333333333334,0.8052673583399841,0.5802075019952115,0.8162287842511307,0.007863968970431252,0.27878313434328617,0.7212168656567138,Low,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Failure Routed to Review
WF-001114,2008-09-26 19:55:00,0,Pass,0.044578560211240736,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.44199494026035,0.44199494026035,0.0,-0.0986137427275201,0.45251396648044695,30.825033160416307,0.46608140462889064,0.9500120892107827,0.9500120892107827,0.04998791078921727,0.04998791078921727,1.0,0.547486033519553,0.5339185953711094,0.725099760574621,0.010411478490479057,0.24658500088002763,0.7534149991199723,Low,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-000604,2008-08-31 09:11:00,0,Pass,0.09333646067048805,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4603675053723112,0.4603675053723112,0.02666666666666667,-0.09329243762508926,0.6033519553072626,80.85206765929377,0.9241819632881085,0.9895015886966688,0.9895015886966688,0.010498411303331179,0.010498411303331179,0.9733333333333334,0.3966480446927374,0.07581803671189147,0.5471146581537643,0.014496152902704415,0.17208294659836706,0.8279170534016329,Moderate,Low,High Risk,High Risk,No abstention,False,Hold and inspect,High-Risk False Alarm
WF-000088,2008-08-04 14:31:00,0,Pass,0.09944518823635255,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.45765750419757406,0.45765750419757406,0.008888888888888889,-0.08808101009972619,0.7350359138068635,29.273095664395054,0.4245810055865922,0.9836767847379194,0.9836767847379194,0.01632321526208058,0.01632321526208058,0.9911111111111112,0.2649640861931365,0.5754189944134078,0.6330366232153942,0.02113607416994844,0.20205916648425484,0.7979408335157452,Moderate,Low,High Risk,High Risk,No abstention,False,Hold and inspect,High-Risk False Alarm
WF-001543,2008-10-15 22:54:00,0,Pass,0.05491059676172225,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4488803024177783,0.4488803024177783,0.09777777777777778,-0.09349513738841447,0.5945730247406225,19.20997066685714,0.047885075818036714,0.9648113022612722,0.9648113022612722,0.03518869773872779,0.03518869773872779,0.9022222222222223,0.40542697525937754,0.9521149241819633,0.7408170612751619,0.021641953001872005,0.24484519508912966,0.7551548049108703,Low,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-000987,2008-09-21 14:30:00,0,Pass,0.02949817517468383,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.43529092692887944,0.43529092692887944,0.017777777777777778,-0.09816272259158909,0.47007182761372707,19.658262288847244,0.07661612130885874,0.9356026624707937,0.9356026624707937,0.06439733752920629,0.06439733752920629,0.9822222222222222,0.529928172386273,0.9233838786911412,0.8092097188968697,0.005980244375343665,0.27907848796642587,0.7209215120335741,Low,Low,Low Risk,Low Risk,No abstention,False,Continue processing with standard monitoring,Acceptable Routing
WF-000089,2008-08-04 15:29:00,0,Pass,0.07196935530264796,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4494797804456814,0.4494797804456814,0.02666666666666667,-0.06889800717747602,0.9393455706304868,49.43352306720855,0.8020750199521149,0.9660998042821068,0.9660998042821068,0.033900195717893156,0.033900195717893156,0.9733333333333334,0.06065442936951315,0.19792498004788506,0.4600436286246342,0.00872896162755655,0.15796754047636496,0.842032459523635,Moderate,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-000132,2008-08-06 05:40:00,1,Fail,0.1815513483564401,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4627815434215922,0.4627815434215922,0.0,-0.07578297727370792,0.8954509177972865,91.09635468155436,0.9345570630486831,0.9946902574386253,0.9946902574386253,0.005309742561374731,0.005309742561374731,1.0,0.10454908220271353,0.06544293695131687,0.45295291300877893,0.1103819003874349,0.15536351736950502,0.844636482630495,Moderate,Low,High Risk,High Risk,No abstention,False,Hold and inspect,Correct High-Risk Failure
WF-000061,2008-07-31 15:36:00,0,Pass,0.315270725819342,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4551956020034614,0.4551956020034614,0.0,-0.10278754105461929,0.3216280925778133,41.97561775895437,0.7342378292098962,0.9783852380847293,0.9783852380847293,0.021614761915270675,0.021614761915270675,1.0,0.6783719074221868,0.2657621707901038,0.7038707102952914,0.25572904980363265,0.26140868961253116,0.7385913103874688,Low,Low,High Risk,High Risk,No abstention,False,Hold and inspect,High-Risk False Alarm
WF-000371,2008-08-21 17:25:00,0,Pass,0.04732137272234217,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4493392361487769,0.4493392361487769,0.008888888888888889,-0.11343277760226989,0.055865921787709494,27.279641204863783,0.3758978451715882,0.9657977221337225,0.9657977221337225,0.0342022778662775,0.0342022778662775,0.9911111111111112,0.9441340782122905,0.6241021548284118,0.8829169105258492,0.013392796437328445,0.2856952454498067,0.7143047545501933,Low,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-001146,2008-09-28 05:31:00,0,Pass,0.04208332647645794,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4424945492020541,0.4424945492020541,0.008888888888888889,-0.08346791199620135,0.8212290502793296,39.465224336245285,0.6967278531524341,0.9510859352919553,0.9510859352919553,0.04891406470804471,0.04891406470804471,0.9911111111111112,0.17877094972067042,0.30327214684756587,0.5348323135585706,0.007699267909193409,0.1885073198433748,0.8114926801566252,Moderate,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-000994,2008-09-21 17:26:00,0,Pass,0.05072686325439649,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4525370465295977,0.4525370465295977,0.017777777777777778,-0.08463986712867216,0.8028731045490822,72.26060795028812,0.9106145251396648,0.9726710101378658,0.9726710101378658,0.027328989862134168,0.027328989862134168,0.9822222222222222,0.19712689545091777,0.08938547486033521,0.4842296710117939,0.017094416580865742,0.16286400821484184,0.8371359917851582,Moderate,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-001083,2008-09-25 14:28:00,0,Pass,0.09806336351255977,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4583082968841464,0.4583082968841464,0.017777777777777778,-0.09923333332518236,0.441340782122905,18.990531978462023,0.035115722266560255,0.9850755811120353,0.9850755811120353,0.014924418887964697,0.014924418887964697,0.9822222222222222,0.558659217877095,0.9648842777334398,0.8296406845792321,0.019634090774521506,0.2600457493783284,0.7399542506216716,Low,Low,High Risk,High Risk,No abstention,False,Hold and inspect,High-Risk False Alarm
WF-001180,2008-09-29 14:08:00,0,Pass,0.02330688245564922,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4210037132021087,0.4210037132021087,0.017777777777777778,-0.09789241820249966,0.4788507581803671,18.719616956534903,0.026336791699920193,0.9048941078579843,0.9048941078579843,0.0951058921420157,0.0951058921420157,0.9822222222222222,0.5211492418196328,0.9736632083000798,0.8187069256007804,0.012709910374294328,0.29982680491448693,0.700173195085513,Low,Low,Low Risk,Low Risk,No abstention,False,Continue processing with standard monitoring,Acceptable Routing
WF-000491,2008-08-28 18:15:00,0,Pass,0.05322194432639446,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.45119662802741706,0.45119662802741706,0.017777777777777778,-0.08477273052430495,0.7988826815642458,43.349867958520214,0.7494014365522745,0.9697899505019266,0.9697899505019266,0.030210049498073377,0.030210049498073377,0.9822222222222222,0.2011173184357542,0.25059856344772546,0.5259295912033342,0.0198064612243418,0.17736537376859188,0.8226346262314082,Moderate,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-000390,2008-08-22 00:43:00,0,Pass,0.12922927051432406,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.46098409225332837,0.46098409225332837,0.008888888888888889,-0.10741974524604364,0.18435754189944134,31.255287127116855,0.48124501197126895,0.9908268640282599,0.9908268640282599,0.009173135971740076,0.009173135971740076,0.9911111111111112,0.8156424581005587,0.518754988028731,0.8116080517868227,0.05351007664600443,0.2565541518174045,0.7434458481825955,Low,Low,High Risk,High Risk,No abstention,False,Hold and inspect,High-Risk False Alarm
WF-000067,2008-08-01 10:26:00,0,Pass,0.08141707414067237,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.449251208174181,0.449251208174181,0.008888888888888889,-0.08624722018269348,0.7725458898643256,43.47713994132736,0.7525937749401437,0.9656085171622684,0.9656085171622684,0.034391482837731635,0.034391482837731635,0.9911111111111112,0.2274541101356744,0.24740622505985632,0.5379049392568946,0.0015402979789917181,0.18051784203466956,0.8194821579653304,Moderate,Low,High Risk,High Risk,No abstention,False,Hold and inspect,High-Risk False Alarm
WF-000195,2008-08-11 12:38:00,0,Pass,0.10762594377274586,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4589414219784412,0.4589414219784412,0.0,-0.10109465780913957,0.37110933758978454,31.483623026274643,0.4876296887470072,0.9864364032363981,0.9864364032363981,0.01356359676360186,0.01356359676360186,1.0,0.6288906624102155,0.5123703112529928,0.7482043096568236,0.03002819975298464,0.2364255010799758,0.7635744989200242,Moderate,Low,High Risk,High Risk,No abstention,False,Hold and inspect,High-Risk False Alarm
WF-000423,2008-08-22 15:39:00,0,Pass,0.05074872991607039,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4469055845158907,0.4469055845158907,0.0,-0.10080072996787315,0.3790901835594573,94.51654625560653,0.9393455706304868,0.9605668964803618,0.9605668964803618,0.039433103519638246,0.039433103519638246,1.0,0.6209098164405427,0.06065442936951315,0.6324820430965682,0.017118184691380857,0.21400054756847864,0.7859994524315214,Moderate,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-001348,2008-10-06 06:11:00,0,Pass,0.05469001602783898,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4437564658265012,0.4437564658265012,0.017777777777777778,-0.06757472735768372,0.942537909018356,32.739107148290415,0.5323224261771747,0.953798265093954,0.953798265093954,0.046201734906045955,0.046201734906045955,0.9822222222222222,0.05746209098164401,0.46767757382282527,0.5299200141881706,0.021402191334607586,0.18759728715496757,0.8124027128450324,Moderate,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-001416,2008-10-08 07:10:00,0,Pass,0.049331868818324486,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.44573456394637934,0.44573456394637934,0.017777777777777778,-0.0918543141021832,0.6440542697525937,21.57276381334372,0.19553072625698323,0.9580499362249005,0.9580499362249005,0.041950063775099466,0.041950063775099466,0.9822222222222222,0.3559457302474063,0.8044692737430168,0.7185872129112353,0.01557811828078748,0.24098541669179344,0.7590145833082066,Low,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-000943,2008-09-20 08:14:00,0,Pass,0.0431239608396866,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4337516904716202,0.4337516904716202,0.017777777777777778,-0.0751812632146594,0.9002394253790902,29.95596768623552,0.4405426975259378,0.9322942688459959,0.9322942688459959,0.06770573115400413,0.06770573115400413,0.9822222222222222,0.09976057462090981,0.5594573024740622,0.5676694156247228,0.00883039221705065,0.20886353565467672,0.7911364643453233,Moderate,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-000958,2008-09-20 15:37:00,0,Pass,0.04978273460642745,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.44736704527946625,0.44736704527946625,0.008888888888888889,-0.10079182916962426,0.37988826815642457,22.334744210159336,0.24261771747805266,0.9615587478889661,0.9615587478889661,0.038441252111033886,0.038441252111033886,0.9911111111111112,0.6201117318435754,0.7573822825219474,0.8028291212201827,0.016068189789595053,0.2644016534955627,0.7355983465044373,Low,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-001339,2008-10-06 01:30:00,0,Pass,0.022983195131910144,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4218411148743376,0.4218411148743376,0.008888888888888889,-0.09414582297151664,0.5802075019952115,59.15170601373967,0.8659217877094972,0.906693996589005,0.906693996589005,0.09330600341099504,0.09330600341099504,0.9911111111111112,0.41979249800478846,0.13407821229050276,0.5768913718187462,0.013061744421836803,0.22634497508494664,0.7736550249150533,Moderate,Low,Low Risk,Low Risk,No abstention,False,Continue processing with standard monitoring,Acceptable Routing
WF-000439,2008-08-23 12:58:00,0,Pass,0.024989797788332727,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.42318135884598834,0.42318135884598834,0.017777777777777778,-0.08346980792664599,0.8204309656823623,722.1821570243334,0.9848363926576217,0.9095746810936965,0.9095746810936965,0.09042531890630345,0.09042531890630345,0.9822222222222222,0.1795690343176377,0.015163607342378316,0.45952895273565664,0.010880654577899213,0.18922470940584876,0.8107752905941512,Moderate,Low,Low Risk,Low Risk,No abstention,False,Continue processing with standard monitoring,Acceptable Routing
WF-000165,2008-08-09 02:15:00,0,Pass,0.07482947408902066,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4549151152788128,0.4549151152788128,0.008888888888888889,-0.11022584960233622,0.11173184357541899,32.43880192288812,0.524341580207502,0.9777823674294175,0.9777823674294175,0.022217632570582513,0.022217632570582513,0.9911111111111112,0.888268156424581,0.475658419792498,0.8262529041411724,0.00562013685976014,0.26093858968513606,0.7390614103148639,Low,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-001039,2008-09-23 15:58:00,0,Pass,0.032017456908864546,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4274096170460671,0.4274096170460671,0.013333333333333334,-0.08638147822884179,0.767757382282522,31.61856132379453,0.4948124501197127,0.9186627860480505,0.9186627860480505,0.08133721395194948,0.08133721395194948,0.9866666666666667,0.232242617717478,0.5051875498802874,0.6022484703378559,0.003241894664277671,0.2258962929745706,0.7741037070254294,Moderate,Low,Low Risk,Low Risk,No abstention,False,Continue processing with standard monitoring,Acceptable Routing
WF-001282,2008-10-03 21:52:00,0,Pass,0.05319925214310641,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.44792034264338865,0.44792034264338865,0.008888888888888889,-0.0895953393863766,0.7007182761372706,40.241044807663364,0.7102952913008779,0.9627479904272294,0.9627479904272294,0.03725200957277064,0.03725200957277064,0.9911111111111112,0.29928172386272944,0.2897047086991221,0.5736192249711802,0.019781795807724354,0.19554164212753658,0.8044583578724634,Moderate,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-000083,2008-08-04 00:39:00,1,Fail,0.14846474084875472,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4623758553785356,0.4623758553785356,0.0,-0.10015528312665273,0.39904229848363926,51.05796549959753,0.8180367118914605,0.9938182824220674,0.9938182824220674,0.006181717577932622,0.006181717577932622,1.0,0.6009577015163607,0.18196328810853946,0.6558260175578611,0.07441819657473339,0.21131047942143127,0.7886895205785687,Moderate,Low,High Risk,High Risk,No abstention,False,Hold and inspect,Correct High-Risk Failure
WF-000419,2008-08-22 12:42:00,0,Pass,0.027065099358622398,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.43072962249893154,0.43072962249893154,0.0,-0.10213477791350017,0.34477254588986433,56.72077281147422,0.8515562649640862,0.9257987168680031,0.9257987168680031,0.07420128313199692,0.07420128313199692,1.0,0.6552274541101357,0.1484437350359138,0.666440542697526,0.008624892001497396,0.24203660233208066,0.7579633976679193,Low,Low,Low Risk,Low Risk,No abstention,False,Continue processing with standard monitoring,Acceptable Routing
WF-001400,2008-10-07 12:40:00,0,Pass,0.022983195131910144,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4197767544299397,0.4197767544299397,0.017777777777777778,-0.10668048981893041,0.20510774142059057,23.98741542629815,0.2928970470869912,0.9022569155275988,0.9022569155275988,0.09774308447240121,0.09774308447240121,0.9822222222222222,0.7948922585794094,0.7071029529130088,0.8478769176199343,0.013061744421836803,0.3100810334090765,0.6899189665909236,Low,Low,Low Risk,Low Risk,No abstention,False,Continue processing with standard monitoring,Acceptable Routing
WF-000645,2008-09-02 00:26:00,0,Pass,0.04538509393543003,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4497234549526575,0.4497234549526575,0.008888888888888889,-0.10050977160942676,0.3870710295291301,31.23603029438423,0.48044692737430167,0.9666235517424815,0.9666235517424815,0.03337644825751851,0.03337644825751851,0.9911111111111112,0.6129289704708699,0.5195530726256983,0.7408578522656735,0.011288145581989163,0.24230762405863557,0.7576923759413644,Low,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-000683,2008-09-02 12:26:00,0,Pass,0.041210884217992384,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4412369478720075,0.4412369478720075,0.02666666666666667,-0.10478868458323509,0.25857940941739826,20.213549493653254,0.10853950518754989,0.9483828806681895,0.9483828806681895,0.05161711933181046,0.05161711933181046,0.9733333333333334,0.7414205905826017,0.8914604948124502,0.8716956637403565,0.0067509611065134575,0.2909107589205797,0.7090892410794203,Low,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-000136,2008-08-06 13:35:00,0,Pass,0.054864101145169555,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4461141756440402,0.4461141756440402,0.035555555555555556,-0.10024846783176417,0.3950518754988029,32.657233060358166,0.529928172386273,0.9588658634429162,0.9588658634429162,0.041134136557083756,0.041134136557083756,0.9644444444444444,0.6049481245011972,0.470071827613727,0.7150275782566284,0.021591414288227775,0.24037076072661878,0.7596292392733812,Low,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-000486,2008-08-28 17:21:00,0,Pass,0.06886197049540062,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4552164117379159,0.4552164117379159,0.017777777777777778,-0.11080696122452888,0.09497206703910614,57.01034073304394,0.8547486033519553,0.9784299659707396,0.9784299659707396,0.021570034029260388,0.021570034029260388,0.9822222222222222,0.9050279329608939,0.14525139664804465,0.7459615145872128,0.01210655380934714,0.23746795616365912,0.7625320438363409,Moderate,Low,Engineering Review,Engineering Review,No abstention,True,Engineering assessment required,Acceptable Routing
WF-000455,2008-08-27 14:18:00,0,Pass,0.027274826410602096,2.357457031952841e-16,0.9999999997542899,0.9999999997542897,0.4229040894074783,0.4229040894074783,0.044444444444444446,-0.10220774808111754,0.3407821229050279,29.81233912023158,0.43735035913806863,0.9089787255870609,0.9089787255870609,0.09102127441293906,0.09102127441293906,0.9555555555555556,0.6592178770949721,0.5626496408619314,0.7536108894209453,0.008396927814562942,0.27740450692558455,0.7225954930744154,Low,Low,Low Risk,Low Risk,No abstention,False,Continue processing with standard monitoring,Acceptable Routing
