wafer_id,timestamp,target,status,missing_sensor_count,missing_sensor_rate,observed_sensor_count,mean_observed_sensor_reliability,completeness_score,data_quality_score,data_quality_band,dataset_split
WF-000323,2008-08-20 03:00:00,0,Pass,20,0.044444444444444446,430,0.8914221577456518,0.9555555555555556,0.9299021964315941,High,development
WF-001022,2008-09-22 23:10:00,0,Pass,8,0.017777777777777778,442,0.893161043275428,0.9822222222222222,0.9465977506435045,High,development
WF-000804,2008-09-12 07:21:00,0,Pass,12,0.02666666666666667,438,0.8902623685931389,0.9733333333333334,0.9401049474372556,High,development
WF-000096,2008-08-04 20:32:00,0,Pass,39,0.08666666666666667,411,0.8894562398827909,0.9133333333333333,0.9037824959531163,High,development
WF-001210,2008-10-01 01:11:00,0,Pass,0,0.0,450,0.8886296986662388,1.0,0.9554518794664955,High,development
WF-001459,2008-10-11 07:39:00,0,Pass,4,0.008888888888888889,446,0.890906465863957,0.9911111111111112,0.9510292530122495,High,development
WF-000162,2008-08-08 21:53:00,0,Pass,0,0.0,450,0.8886296986662388,1.0,0.9554518794664955,High,development
WF-000333,2008-08-20 17:35:00,0,Pass,0,0.0,450,0.8886296986662388,1.0,0.9554518794664955,High,development
WF-000596,2008-08-30 19:27:00,0,Pass,4,0.008888888888888889,446,0.8908436362157439,0.9911111111111112,0.9510041211529643,High,development
WF-000222,2008-08-16 15:16:00,0,Pass,4,0.008888888888888889,446,0.890906465863957,0.9911111111111112,0.9510292530122495,High,development
WF-000369,2008-08-21 16:19:00,1,Fail,0,0.0,450,0.8886296986662388,1.0,0.9554518794664955,High,development
WF-000144,2008-08-06 21:15:00,0,Pass,0,0.0,450,0.8886296986662388,1.0,0.9554518794664955,High,development
WF-000218,2008-08-16 08:41:00,0,Pass,4,0.008888888888888889,446,0.8908436362157439,0.9911111111111112,0.9510041211529643,High,development
WF-000485,2008-08-28 16:52:00,0,Pass,8,0.017777777777777778,442,0.8897284497435358,0.9822222222222222,0.9452247132307476,High,development
WF-000470,2008-08-28 06:56:00,0,Pass,12,0.02666666666666667,438,0.8902623685931389,0.9733333333333334,0.9401049474372556,High,development
WF-001394,2008-10-07 10:04:00,0,Pass,8,0.017777777777777778,442,0.893161043275428,0.9822222222222222,0.9465977506435045,High,development
WF-001563,2008-10-16 15:13:00,0,Pass,44,0.09777777777777778,406,0.8941850789938791,0.9022222222222223,0.899007364930885,Acceptable,development
WF-000473,2008-08-28 08:41:00,0,Pass,8,0.017777777777777778,442,0.8897284497435358,0.9822222222222222,0.9452247132307476,High,development
WF-000011,2008-07-19 21:57:00,1,Fail,0,0.0,450,0.8886296986662388,1.0,0.9554518794664955,High,development
WF-000016,2008-07-22 00:03:00,0,Pass,8,0.017777777777777778,442,0.8897284497435358,0.9822222222222222,0.9452247132307476,High,development
WF-001481,2008-10-13 14:55:00,0,Pass,8,0.017777777777777778,442,0.893161043275428,0.9822222222222222,0.9465977506435045,High,development
WF-000567,2008-08-30 05:38:00,0,Pass,20,0.044444444444444446,430,0.8914221577456518,0.9555555555555556,0.9299021964315941,High,development
WF-000691,2008-09-02 14:21:00,0,Pass,0,0.0,450,0.8886296986662388,1.0,0.9554518794664955,High,development
WF-000663,2008-09-02 06:03:00,0,Pass,16,0.035555555555555556,434,0.8943635749183747,0.9644444444444444,0.9364120966340166,High,development
WF-000221,2008-08-16 14:30:00,0,Pass,4,0.008888888888888889,446,0.890906465863957,0.9911111111111112,0.9510292530122495,High,development
WF-000718,2008-09-03 18:16:00,0,Pass,16,0.035555555555555556,434,0.8943635749183747,0.9644444444444444,0.9364120966340166,High,development
WF-000959,2008-09-20 15:46:00,0,Pass,0,0.0,450,0.8886296986662388,1.0,0.9554518794664955,High,development
WF-001550,2008-10-16 02:55:00,0,Pass,44,0.09777777777777778,406,0.8941850789938791,0.9022222222222223,0.899007364930885,Acceptable,development
WF-000685,2008-09-02 12:44:00,0,Pass,12,0.02666666666666667,438,0.8919928587649708,0.9733333333333334,0.9407971435059883,High,development
WF-001089,2008-09-25 17:29:00,0,Pass,4,0.008888888888888889,446,0.890906465863957,0.9911111111111112,0.9510292530122495,High,development
WF-001303,2008-10-04 23:18:00,1,Fail,8,0.017777777777777778,442,0.893161043275428,0.9822222222222222,0.9465977506435045,High,development
WF-001111,2008-09-26 18:54:00,0,Pass,0,0.0,450,0.8886296986662388,1.0,0.9554518794664955,High,development
WF-001187,2008-09-29 22:13:00,0,Pass,4,0.008888888888888889,446,0.8908436362157439,0.9911111111111112,0.9510041211529643,High,development
WF-000408,2008-08-22 07:04:00,0,Pass,12,0.02666666666666667,438,0.8902623685931389,0.9733333333333334,0.9401049474372556,High,development
WF-001031,2008-09-23 11:42:00,0,Pass,8,0.017777777777777778,442,0.893161043275428,0.9822222222222222,0.9465977506435045,High,development
WF-000463,2008-08-28 03:45:00,0,Pass,4,0.008888888888888889,446,0.8908436362157439,0.9911111111111112,0.9510041211529643,High,development
WF-001242,2008-10-02 14:07:00,1,Fail,8,0.017777777777777778,442,0.893161043275428,0.9822222222222222,0.9465977506435045,High,development
WF-001384,2008-10-07 01:46:00,0,Pass,8,0.017777777777777778,442,0.893161043275428,0.9822222222222222,0.9465977506435045,High,development
WF-001057,2008-09-24 10:53:00,0,Pass,4,0.008888888888888889,446,0.8908436362157439,0.9911111111111112,0.9510041211529643,High,development
WF-000254,2008-08-18 07:23:00,0,Pass,0,0.0,450,0.8886296986662388,1.0,0.9554518794664955,High,development
WF-000425,2008-08-22 19:14:00,1,Fail,4,0.008888888888888889,446,0.890906465863957,0.9911111111111112,0.9510292530122495,High,development
WF-000621,2008-09-01 00:45:00,0,Pass,12,0.02666666666666667,438,0.8919928587649708,0.9733333333333334,0.9407971435059883,High,development
WF-000626,2008-09-01 06:21:00,0,Pass,4,0.008888888888888889,446,0.8908436362157439,0.9911111111111112,0.9510041211529643,High,development
WF-000840,2008-09-14 18:27:00,0,Pass,4,0.008888888888888889,446,0.890906465863957,0.9911111111111112,0.9510292530122495,High,development
WF-000721,2008-09-03 20:10:00,0,Pass,16,0.035555555555555556,434,0.89255256865486,0.9644444444444444,0.9356876941286107,High,development
WF-001401,2008-10-07 13:10:00,1,Fail,8,0.017777777777777778,442,0.893161043275428,0.9822222222222222,0.9465977506435045,High,development
WF-001040,2008-09-23 18:10:00,0,Pass,8,0.017777777777777778,442,0.893161043275428,0.9822222222222222,0.9465977506435045,High,development
WF-000504,2008-08-29 02:38:00,0,Pass,8,0.017777777777777778,442,0.8897284497435358,0.9822222222222222,0.9452247132307476,High,development
WF-000925,2008-09-19 20:19:00,1,Fail,12,0.02666666666666667,438,0.8902623685931389,0.9733333333333334,0.9401049474372556,High,development
WF-001065,2008-09-24 15:42:00,0,Pass,4,0.008888888888888889,446,0.890906465863957,0.9911111111111112,0.9510292530122495,High,development
WF-001094,2008-09-26 00:19:00,0,Pass,8,0.017777777777777778,442,0.893161043275428,0.9822222222222222,0.9465977506435045,High,development
WF-001561,2008-10-16 05:58:00,0,Pass,52,0.11555555555555555,398,0.8943216195261409,0.8844444444444445,0.888395314477123,Acceptable,development
WF-000814,2008-09-12 19:36:00,0,Pass,16,0.035555555555555556,434,0.89255256865486,0.9644444444444444,0.9356876941286107,High,development
WF-001402,2008-10-07 13:48:00,0,Pass,16,0.035555555555555556,434,0.8932673816304798,0.9644444444444444,0.9359736193188586,High,development
WF-001183,2008-09-29 16:27:00,0,Pass,4,0.008888888888888889,446,0.890906465863957,0.9911111111111112,0.9510292530122495,High,development
WF-000753,2008-09-08 00:40:00,0,Pass,48,0.10666666666666667,402,0.8916255204670595,0.8933333333333333,0.8926502081868237,Acceptable,development
WF-001051,2008-09-24 05:13:00,0,Pass,8,0.017777777777777778,442,0.893161043275428,0.9822222222222222,0.9465977506435045,High,development
WF-001158,2008-09-28 18:43:00,0,Pass,4,0.008888888888888889,446,0.8908436362157439,0.9911111111111112,0.9510041211529643,High,development
WF-000140,2008-08-06 19:13:00,0,Pass,4,0.008888888888888889,446,0.8908436362157439,0.9911111111111112,0.9510041211529643,High,development
WF-001336,2008-10-06 00:41:00,0,Pass,8,0.017777777777777778,442,0.893161043275428,0.9822222222222222,0.9465977506435045,High,development
WF-000582,2008-08-30 11:18:00,0,Pass,16,0.035555555555555556,434,0.89255256865486,0.9644444444444444,0.9356876941286107,High,development
WF-000381,2008-08-21 20:21:00,0,Pass,0,0.0,450,0.8886296986662388,1.0,0.9554518794664955,High,development
WF-001428,2008-10-08 17:14:00,0,Pass,8,0.017777777777777778,442,0.893161043275428,0.9822222222222222,0.9465977506435045,High,development
WF-001293,2008-10-04 15:16:00,0,Pass,8,0.017777777777777778,442,0.893161043275428,0.9822222222222222,0.9465977506435045,High,development
WF-000717,2008-09-03 17:22:00,0,Pass,0,0.0,450,0.8886296986662388,1.0,0.9554518794664955,High,development
WF-000479,2008-08-28 11:19:00,0,Pass,15,0.03333333333333333,435,0.8918274363215382,0.9666666666666667,0.9367309745286152,High,development
WF-000961,2008-09-20 16:44:00,0,Pass,4,0.008888888888888889,446,0.8908436362157439,0.9911111111111112,0.9510041211529643,High,development
WF-000120,2008-08-05 14:17:00,0,Pass,0,0.0,450,0.8886296986662388,1.0,0.9554518794664955,High,development
WF-000022,2008-07-23 05:15:00,0,Pass,8,0.017777777777777778,442,0.8904412337888274,0.9822222222222222,0.9455098268488642,High,development
WF-000193,2008-08-11 05:15:00,0,Pass,8,0.017777777777777778,442,0.8897284497435358,0.9822222222222222,0.9452247132307476,High,development
WF-000330,2008-08-20 16:08:00,0,Pass,24,0.05333333333333334,426,0.8937662562982269,0.9466666666666667,0.9255065025192908,High,development
WF-000488,2008-08-28 17:32:00,0,Pass,12,0.02666666666666667,438,0.8902623685931389,0.9733333333333334,0.9401049474372556,High,development
WF-001305,2008-10-05 00:33:00,0,Pass,12,0.02666666666666667,438,0.8926916007628274,0.9733333333333334,0.9410766403051309,High,development
WF-001241,2008-10-02 10:03:00,0,Pass,4,0.008888888888888889,446,0.8908436362157439,0.9911111111111112,0.9510041211529643,High,development
WF-000535,2008-08-29 13:27:00,0,Pass,24,0.05333333333333334,426,0.8937662562982269,0.9466666666666667,0.9255065025192908,High,development
WF-001537,2008-10-15 17:19:00,0,Pass,8,0.017777777777777778,442,0.893161043275428,0.9822222222222222,0.9465977506435045,High,development
WF-000537,2008-08-29 14:11:00,0,Pass,4,0.008888888888888889,446,0.8908436362157439,0.9911111111111112,0.9510041211529643,High,development
WF-000976,2008-09-21 04:49:00,0,Pass,0,0.0,450,0.8886296986662388,1.0,0.9554518794664955,High,development
WF-000697,2008-09-02 16:58:00,0,Pass,20,0.044444444444444446,430,0.8914221577456518,0.9555555555555556,0.9299021964315941,High,development
WF-001225,2008-10-01 23:34:00,0,Pass,4,0.008888888888888889,446,0.890906465863957,0.9911111111111112,0.9510292530122495,High,development
WF-000823,2008-09-13 03:14:00,0,Pass,0,0.0,450,0.8886296986662388,1.0,0.9554518794664955,High,development
WF-000687,2008-09-02 13:08:00,0,Pass,28,0.06222222222222222,422,0.8962211956364029,0.9377777777777778,0.9211551449212279,High,development
WF-001277,2008-10-03 20:11:00,0,Pass,4,0.008888888888888889,446,0.890906465863957,0.9911111111111112,0.9510292530122495,High,development
WF-000996,2008-09-21 18:12:00,0,Pass,78,0.17333333333333334,372,0.8938952168094471,0.8266666666666667,0.8535580867237789,Acceptable,development
WF-000761,2008-09-08 18:46:00,0,Pass,8,0.017777777777777778,442,0.893161043275428,0.9822222222222222,0.9465977506435045,High,development
WF-000512,2008-08-29 05:54:00,0,Pass,64,0.14222222222222222,386,0.8899430252732233,0.8577777777777778,0.8706438767759559,Acceptable,development
WF-000556,2008-08-30 02:08:00,0,Pass,12,0.02666666666666667,438,0.8919928587649708,0.9733333333333334,0.9407971435059883,High,development
WF-001558,2008-10-16 05:08:00,0,Pass,44,0.09777777777777778,406,0.8941850789938791,0.9022222222222223,0.899007364930885,Acceptable,development
WF-001007,2008-09-22 07:12:00,0,Pass,8,0.017777777777777778,442,0.893161043275428,0.9822222222222222,0.9465977506435045,High,development
WF-001023,2008-09-23 00:57:00,0,Pass,8,0.017777777777777778,442,0.893161043275428,0.9822222222222222,0.9465977506435045,High,development
WF-001134,2008-09-27 15:09:00,0,Pass,0,0.0,450,0.8886296986662388,1.0,0.9554518794664955,High,development
WF-001078,2008-09-25 11:08:00,0,Pass,8,0.017777777777777778,442,0.893161043275428,0.9822222222222222,0.9465977506435045,High,development
WF-000467,2008-08-28 05:00:00,0,Pass,12,0.02666666666666667,438,0.8902623685931389,0.9733333333333334,0.9401049474372556,High,development
WF-000035,2008-07-28 03:31:00,0,Pass,0,0.0,450,0.8886296986662388,1.0,0.9554518794664955,High,development
WF-000038,2008-07-28 05:36:00,0,Pass,0,0.0,450,0.8886296986662388,1.0,0.9554518794664955,High,development
WF-000276,2008-08-18 17:37:00,0,Pass,8,0.017777777777777778,442,0.8897284497435358,0.9822222222222222,0.9452247132307476,High,development
WF-000773,2008-09-10 07:26:00,0,Pass,4,0.008888888888888889,446,0.8908436362157439,0.9911111111111112,0.9510041211529643,High,development
WF-000789,2008-09-11 14:20:00,0,Pass,4,0.008888888888888889,446,0.890906465863957,0.9911111111111112,0.9510292530122495,High,development
WF-001519,2008-10-15 02:40:00,0,Pass,8,0.017777777777777778,442,0.893161043275428,0.9822222222222222,0.9465977506435045,High,development
WF-001548,2008-10-16 02:17:00,0,Pass,52,0.11555555555555555,398,0.8943216195261409,0.8844444444444445,0.888395314477123,Acceptable,development
WF-000223,2008-08-16 15:19:00,1,Fail,8,0.017777777777777778,442,0.8897284497435358,0.9822222222222222,0.9452247132307476,High,development
WF-000711,2008-09-03 01:32:00,0,Pass,8,0.017777777777777778,442,0.893161043275428,0.9822222222222222,0.9465977506435045,High,development
WF-001445,2008-10-09 15:56:00,0,Pass,8,0.017777777777777778,442,0.893161043275428,0.9822222222222222,0.9465977506435045,High,development
WF-000907,2008-09-19 09:12:00,0,Pass,0,0.0,450,0.8886296986662388,1.0,0.9554518794664955,High,development
WF-001060,2008-09-24 12:04:00,0,Pass,4,0.008888888888888889,446,0.890906465863957,0.9911111111111112,0.9510292530122495,High,development
WF-001554,2008-10-16 04:04:00,0,Pass,44,0.09777777777777778,406,0.8941850789938791,0.9022222222222223,0.899007364930885,Acceptable,development
WF-001113,2008-09-26 19:45:00,0,Pass,4,0.008888888888888889,446,0.890906465863957,0.9911111111111112,0.9510292530122495,High,development
WF-001003,2008-09-22 00:47:00,0,Pass,4,0.008888888888888889,446,0.8908436362157439,0.9911111111111112,0.9510041211529643,High,development
WF-000649,2008-09-02 01:10:00,0,Pass,4,0.008888888888888889,446,0.8908436362157439,0.9911111111111112,0.9510041211529643,High,development
WF-000405,2008-08-22 05:31:00,0,Pass,4,0.008888888888888889,446,0.890906465863957,0.9911111111111112,0.9510292530122495,High,development
WF-000891,2008-09-18 21:56:00,0,Pass,0,0.0,450,0.8886296986662388,1.0,0.9554518794664955,High,development
WF-000946,2008-09-20 12:20:00,0,Pass,4,0.008888888888888889,446,0.890906465863957,0.9911111111111112,0.9510292530122495,High,development
WF-001263,2008-10-03 02:41:00,0,Pass,4,0.008888888888888889,446,0.890906465863957,0.9911111111111112,0.9510292530122495,High,development
WF-000620,2008-09-01 00:39:00,0,Pass,16,0.035555555555555556,434,0.8943635749183747,0.9644444444444444,0.9364120966340166,High,development
WF-000820,2008-09-12 23:40:00,0,Pass,4,0.008888888888888889,446,0.8908436362157439,0.9911111111111112,0.9510041211529643,High,development
WF-001426,2008-10-08 15:37:00,0,Pass,8,0.017777777777777778,442,0.893161043275428,0.9822222222222222,0.9465977506435045,High,development
WF-001461,2008-10-11 08:27:00,0,Pass,20,0.044444444444444446,430,0.8911197398176112,0.9555555555555556,0.9297812292603779,High,development
WF-001062,2008-09-24 13:01:00,0,Pass,0,0.0,450,0.8886296986662388,1.0,0.9554518794664955,High,development
WF-001086,2008-09-25 15:55:00,0,Pass,8,0.017777777777777778,442,0.893161043275428,0.9822222222222222,0.9465977506435045,High,development
WF-001341,2008-10-06 02:49:00,0,Pass,4,0.008888888888888889,446,0.890906465863957,0.9911111111111112,0.9510292530122495,High,development
WF-000882,2008-09-18 05:44:00,0,Pass,4,0.008888888888888889,446,0.8908436362157439,0.9911111111111112,0.9510041211529643,High,development
WF-001048,2008-09-24 02:44:00,0,Pass,8,0.017777777777777778,442,0.893161043275428,0.9822222222222222,0.9465977506435045,High,development
WF-000533,2008-08-29 13:04:00,0,Pass,12,0.02666666666666667,438,0.8919928587649708,0.9733333333333334,0.9407971435059883,High,development
WF-000429,2008-08-22 23:56:00,0,Pass,8,0.017777777777777778,442,0.8897284497435358,0.9822222222222222,0.9452247132307476,High,development
WF-001405,2008-10-07 17:06:00,0,Pass,4,0.008888888888888889,446,0.890906465863957,0.9911111111111112,0.9510292530122495,High,development
WF-000658,2008-09-02 03:35:00,0,Pass,4,0.008888888888888889,446,0.8908436362157439,0.9911111111111112,0.9510041211529643,High,development
WF-000606,2008-08-31 10:59:00,1,Fail,12,0.02666666666666667,438,0.8902623685931389,0.9733333333333334,0.9401049474372556,High,development
WF-001194,2008-09-30 12:31:00,0,Pass,2,0.0044444444444444444,448,0.8887267506426334,0.9955555555555555,0.9528240335903866,High,development
WF-000723,2008-09-04 08:22:00,0,Pass,4,0.008888888888888889,446,0.8908436362157439,0.9911111111111112,0.9510041211529643,High,development
WF-000189,2008-08-10 20:07:00,1,Fail,12,0.02666666666666667,438,0.8902623685931389,0.9733333333333334,0.9401049474372556,High,development
WF-001257,2008-10-02 22:23:00,0,Pass,0,0.0,450,0.8886296986662388,1.0,0.9554518794664955,High,development
WF-000654,2008-09-02 02:11:00,0,Pass,4,0.008888888888888889,446,0.8908436362157439,0.9911111111111112,0.9510041211529643,High,development
WF-001497,2008-10-14 03:21:00,0,Pass,4,0.008888888888888889,446,0.8908436362157439,0.9911111111111112,0.9510041211529643,High,development
WF-000673,2008-09-02 10:13:00,0,Pass,4,0.008888888888888889,446,0.890906465863957,0.9911111111111112,0.9510292530122495,High,development
WF-001286,2008-10-04 00:58:00,0,Pass,8,0.017777777777777778,442,0.893161043275428,0.9822222222222222,0.9465977506435045,High,development
WF-001470,2008-10-12 03:21:00,0,Pass,24,0.05333333333333334,426,0.893460998765228,0.9466666666666667,0.9253843995060912,High,development
WF-000846,2008-09-14 23:00:00,0,Pass,8,0.017777777777777778,442,0.893161043275428,0.9822222222222222,0.9465977506435045,High,development
WF-000252,2008-08-18 06:26:00,0,Pass,16,0.035555555555555556,434,0.89255256865486,0.9644444444444444,0.9356876941286107,High,development
WF-000977,2008-09-21 07:30:00,0,Pass,8,0.017777777777777778,442,0.893161043275428,0.9822222222222222,0.9465977506435045,High,development
WF-000541,2008-08-29 15:43:00,0,Pass,20,0.044444444444444446,430,0.8914221577456518,0.9555555555555556,0.9299021964315941,High,development
WF-001228,2008-10-02 03:17:00,1,Fail,0,0.0,450,0.8886296986662388,1.0,0.9554518794664955,High,development
WF-000349,2008-08-21 04:29:00,0,Pass,4,0.008888888888888889,446,0.890906465863957,0.9911111111111112,0.9510292530122495,High,development
WF-000430,2008-08-23 02:04:00,0,Pass,0,0.0,450,0.8886296986662388,1.0,0.9554518794664955,High,development
WF-000710,2008-09-03 01:15:00,1,Fail,24,0.05333333333333334,426,0.8938320356951824,0.9466666666666667,0.925532814278073,High,development
WF-000742,2008-09-07 12:20:00,0,Pass,8,0.017777777777777778,442,0.893161043275428,0.9822222222222222,0.9465977506435045,High,development
WF-001102,2008-09-26 13:36:00,0,Pass,4,0.008888888888888889,446,0.8908436362157439,0.9911111111111112,0.9510041211529643,High,development
WF-000178,2008-08-09 23:34:00,0,Pass,12,0.02666666666666667,438,0.8920568359866673,0.9733333333333334,0.9408227343946669,High,development
WF-001417,2008-10-08 07:13:00,0,Pass,4,0.008888888888888889,446,0.890906465863957,0.9911111111111112,0.9510292530122495,High,development
WF-001504,2008-10-14 14:43:00,0,Pass,8,0.017777777777777778,442,0.893161043275428,0.9822222222222222,0.9465977506435045,High,development
WF-000432,2008-08-23 04:50:00,0,Pass,12,0.02666666666666667,438,0.8919928587649708,0.9733333333333334,0.9407971435059883,High,development
WF-000448,2008-08-24 10:14:00,0,Pass,0,0.0,450,0.8886296986662388,1.0,0.9554518794664955,High,development
WF-000192,2008-08-11 04:09:00,0,Pass,4,0.008888888888888889,446,0.888331346869451,0.9911111111111112,0.949999205414447,High,development
WF-001326,2008-10-05 15:35:00,1,Fail,8,0.017777777777777778,442,0.893161043275428,0.9822222222222222,0.9465977506435045,High,development
WF-001389,2008-10-07 08:25:00,0,Pass,8,0.017777777777777778,442,0.893161043275428,0.9822222222222222,0.9465977506435045,High,development
WF-000864,2008-09-16 17:07:00,0,Pass,12,0.02666666666666667,438,0.8919928587649708,0.9733333333333334,0.9407971435059883,High,development
WF-000402,2008-08-22 04:40:00,0,Pass,12,0.02666666666666667,438,0.8919928587649708,0.9733333333333334,0.9407971435059883,High,development
WF-000775,2008-09-10 20:52:00,0,Pass,8,0.017777777777777778,442,0.893161043275428,0.9822222222222222,0.9465977506435045,High,development
WF-000595,2008-08-30 19:21:00,0,Pass,20,0.044444444444444446,430,0.8914221577456518,0.9555555555555556,0.9299021964315941,High,development
WF-000647,2008-09-02 00:46:00,0,Pass,20,0.044444444444444446,430,0.8949505445854108,0.9555555555555556,0.9313135511674977,High,development
WF-000394,2008-08-22 01:26:00,0,Pass,0,0.0,450,0.8886296986662388,1.0,0.9554518794664955,High,development
WF-000748,2008-09-07 19:31:00,0,Pass,4,0.008888888888888889,446,0.8908436362157439,0.9911111111111112,0.9510041211529643,High,development
WF-000202,2008-08-15 03:26:00,0,Pass,24,0.05333333333333334,426,0.8938320356951824,0.9466666666666667,0.925532814278073,High,development
WF-000444,2008-08-24 04:00:00,0,Pass,12,0.02666666666666667,438,0.8902623685931389,0.9733333333333334,0.9401049474372556,High,development
WF-000421,2008-08-22 14:45:00,0,Pass,12,0.02666666666666667,438,0.8902623685931389,0.9733333333333334,0.9401049474372556,High,development
WF-000306,2008-08-19 11:44:00,0,Pass,8,0.017777777777777778,442,0.8897284497435358,0.9822222222222222,0.9452247132307476,High,development
WF-001087,2008-09-25 16:44:00,0,Pass,8,0.017777777777777778,442,0.893161043275428,0.9822222222222222,0.9465977506435045,High,development
WF-001186,2008-09-29 21:48:00,1,Fail,4,0.008888888888888889,446,0.890906465863957,0.9911111111111112,0.9510292530122495,High,development
WF-001560,2008-10-16 05:44:00,0,Pass,44,0.09777777777777778,406,0.8941850789938791,0.9022222222222223,0.899007364930885,Acceptable,development
WF-001512,2008-10-15 00:03:00,0,Pass,8,0.017777777777777778,442,0.893161043275428,0.9822222222222222,0.9465977506435045,High,development
WF-000861,2008-09-16 08:50:00,0,Pass,16,0.035555555555555556,434,0.89255256865486,0.9644444444444444,0.9356876941286107,High,development
WF-000930,2008-09-19 21:59:00,1,Fail,4,0.008888888888888889,446,0.8908436362157439,0.9911111111111112,0.9510041211529643,High,development
WF-001244,2008-10-02 14:54:00,0,Pass,4,0.008888888888888889,446,0.890906465863957,0.9911111111111112,0.9510292530122495,High,development
WF-001347,2008-10-06 05:24:00,0,Pass,8,0.017777777777777778,442,0.893161043275428,0.9822222222222222,0.9465977506435045,High,development
WF-000858,2008-09-15 23:37:00,0,Pass,4,0.008888888888888889,446,0.8908436362157439,0.9911111111111112,0.9510041211529643,High,development
WF-001097,2008-09-26 03:12:00,0,Pass,8,0.017777777777777778,442,0.893161043275428,0.9822222222222222,0.9465977506435045,High,development
WF-001364,2008-10-06 13:38:00,1,Fail,4,0.008888888888888889,446,0.890906465863957,0.9911111111111112,0.9510292530122495,High,development
WF-001532,2008-10-15 13:14:00,0,Pass,8,0.017777777777777778,442,0.893161043275428,0.9822222222222222,0.9465977506435045,High,development
WF-001324,2008-10-05 14:34:00,0,Pass,4,0.008888888888888889,446,0.890906465863957,0.9911111111111112,0.9510292530122495,High,development
WF-000454,2008-08-27 13:35:00,0,Pass,0,0.0,450,0.8886296986662388,1.0,0.9554518794664955,High,development
WF-000406,2008-08-22 05:32:00,0,Pass,16,0.035555555555555556,434,0.8926171355283694,0.9644444444444444,0.9357135208780145,High,development
WF-000312,2008-08-19 18:12:00,0,Pass,4,0.008888888888888889,446,0.8908436362157439,0.9911111111111112,0.9510041211529643,High,development
WF-000830,2008-09-13 16:04:00,0,Pass,16,0.035555555555555556,434,0.89255256865486,0.9644444444444444,0.9356876941286107,High,development
WF-000811,2008-09-12 16:23:00,0,Pass,29,0.06444444444444444,421,0.8920418599569165,0.9355555555555556,0.9181500773161,High,development
WF-000790,2008-09-11 14:24:00,0,Pass,4,0.008888888888888889,446,0.890906465863957,0.9911111111111112,0.9510292530122495,High,development
WF-000965,2008-09-20 18:21:00,0,Pass,0,0.0,450,0.8886296986662388,1.0,0.9554518794664955,High,development
WF-001370,2008-10-06 16:50:00,0,Pass,8,0.017777777777777778,442,0.893161043275428,0.9822222222222222,0.9465977506435045,High,development
WF-000377,2008-08-21 19:12:00,0,Pass,8,0.017777777777777778,442,0.8897284497435358,0.9822222222222222,0.9452247132307476,High,development
WF-000033,2008-07-27 22:28:00,0,Pass,4,0.008888888888888889,446,0.890906465863957,0.9911111111111112,0.9510292530122495,High,development
WF-000951,2008-09-20 14:00:00,0,Pass,16,0.035555555555555556,434,0.89255256865486,0.9644444444444444,0.9356876941286107,High,development
WF-000747,2008-09-07 19:29:00,0,Pass,4,0.008888888888888889,446,0.890906465863957,0.9911111111111112,0.9510292530122495,High,development
WF-000438,2008-08-23 09:24:00,0,Pass,4,0.008888888888888889,446,0.8908436362157439,0.9911111111111112,0.9510041211529643,High,development
WF-000518,2008-08-29 06:40:00,0,Pass,0,0.0,450,0.8886296986662388,1.0,0.9554518794664955,High,development
WF-000623,2008-09-01 05:29:00,0,Pass,8,0.017777777777777778,442,0.893161043275428,0.9822222222222222,0.9465977506435045,High,development
WF-000087,2008-08-04 14:04:00,0,Pass,4,0.008888888888888889,446,0.890906465863957,0.9911111111111112,0.9510292530122495,High,development
WF-000903,2008-09-19 07:14:00,0,Pass,4,0.008888888888888889,446,0.8908436362157439,0.9911111111111112,0.9510041211529643,High,development
WF-000657,2008-09-02 03:33:00,0,Pass,12,0.02666666666666667,438,0.8919928587649708,0.9733333333333334,0.9407971435059883,High,development
WF-000495,2008-08-28 20:20:00,0,Pass,20,0.044444444444444446,430,0.8914221577456518,0.9555555555555556,0.9299021964315941,High,development
WF-000139,2008-08-06 18:34:00,0,Pass,4,0.008888888888888889,446,0.8908436362157439,0.9911111111111112,0.9510041211529643,High,development
WF-000980,2008-09-21 08:49:00,0,Pass,8,0.017777777777777778,442,0.893161043275428,0.9822222222222222,0.9465977506435045,High,development
WF-000881,2008-09-18 03:58:00,0,Pass,4,0.008888888888888889,446,0.8908436362157439,0.9911111111111112,0.9510041211529643,High,development
WF-000520,2008-08-29 06:54:00,0,Pass,4,0.008888888888888889,446,0.8908436362157439,0.9911111111111112,0.9510041211529643,High,development
WF-001321,2008-10-05 12:03:00,0,Pass,12,0.02666666666666667,438,0.8926916007628274,0.9733333333333334,0.9410766403051309,High,development
WF-001427,2008-10-08 16:26:00,0,Pass,8,0.017777777777777778,442,0.893161043275428,0.9822222222222222,0.9465977506435045,High,development
WF-000849,2008-09-15 11:40:00,0,Pass,16,0.035555555555555556,434,0.89255256865486,0.9644444444444444,0.9356876941286107,High,development
WF-000865,2008-09-16 18:09:00,0,Pass,0,0.0,450,0.8886296986662388,1.0,0.9554518794664955,High,development
WF-001551,2008-10-16 03:56:00,0,Pass,8,0.017777777777777778,442,0.893161043275428,0.9822222222222222,0.9465977506435045,High,development
