sensor,missing_rate,outlier_rate,relative_variability,stability_score,completeness_score,outlier_score,sensor_reliability_score
sensor_560,0.0007980845969672786,0.004792332268370607,0.613365696927074,0.6198222770601036,0.9992019154030327,0.9952076677316294,0.9033584438994495
sensor_212,0.01596169193934557,0.050283860502838604,0.4393935137880943,0.6947370475279346,0.9840383080606544,0.9497161394971614,0.9031324507866012
sensor_064,0.0039904229848363925,0.03445512820512821,0.5350749359758432,0.651433996194005,0.9960095770151636,0.9655448717948718,0.902249505504801
sensor_358,0.008778930566640064,0.040257648953301126,0.501435487110345,0.6660292823667001,0.99122106943336,0.9597423510466989,0.9020534430700298
sensor_172,0.0,0.05107741420590583,0.5204762905377452,0.6576886507361,1.0,0.9489225857940942,0.9016528091325485
sensor_220,0.008778930566640064,0.040257648953301126,0.5078471677723163,0.6631971869386428,0.99122106943336,0.9597423510466989,0.9013454192130155
sensor_366,0.0015961691939345571,0.06314948041566747,0.4939761036475774,0.6693547490876707,0.9984038308060654,0.9368505195843325,0.9007532325710336
sensor_492,0.008778930566640064,0.04508856682769726,0.5024051876008707,0.6655994057081625,0.99122106943336,0.9549114331723028,0.9007382444367963
sensor_024,0.0007980845969672786,0.12859424920127796,0.36501050483983294,0.7325950946563138,0.9992019154030327,0.8714057507987221,0.9006011690652753
sensor_393,0.0,0.0023942537909018356,0.6547568819964412,0.6043183810745141,1.0,0.9976057462090981,0.9004810318209031
sensor_255,0.0,0.0023942537909018356,0.656354002946391,0.6037356737878248,1.0,0.9976057462090981,0.9003353549992308
sensor_527,0.0,0.0023942537909018356,0.6665922199781047,0.6000268020050746,1.0,0.9976057462090981,0.8994081370535432
sensor_198,0.0031923383878691143,0.032025620496397116,0.5749042935386923,0.6349592188570866,0.9968076616121309,0.9679743795036029,0.8991372303962377
sensor_307,0.0,0.053471667996807665,0.5384163460122405,0.6500190943707274,1.0,0.9465283320031923,0.8991368565934799
sensor_211,0.01596169193934557,0.0640713706407137,0.44844644161042607,0.6903948750001209,0.9840383080606544,0.9359286293592863,0.898600030120179
sensor_204,0.0031923383878691143,0.012810248198558846,0.6316564114338792,0.6128741277835648,0.9968076616121309,0.9871897518014412,0.898419800702317
sensor_028,0.0007980845969672786,0.24840255591054314,0.18618643507114285,0.8430377977978005,0.9992019154030327,0.7515974440894568,0.8982597681733308
sensor_280,0.0015961691939345571,0.07194244604316546,0.5012716576632542,0.6661019642217925,0.9984038308060654,0.9280575539568345,0.8977417949476895
sensor_474,0.0039904229848363925,0.04246794871794872,0.5704130558750283,0.6367751441309838,0.9960095770151636,0.9575320512820513,0.8965815873608405
sensor_439,0.0007980845969672786,0.02875399361022364,0.6244929281297621,0.6155767025414355,0.9992019154030327,0.9712460063897763,0.8963066349343194
sensor_334,0.0031923383878691143,0.0344275420336269,0.5990489946355756,0.6253717074053136,0.9968076616121309,0.9655724579663731,0.896139872148987
sensor_349,0.01596169193934557,0.0640713706407137,0.47017688792763124,0.6801902602411367,0.9840383080606544,0.9359286293592863,0.896048876430433
sensor_418,0.0015961691939345571,0.07833733013589128,0.5059260409654835,0.6640432350574649,0.9984038308060654,0.9216626698641087,0.8956283916334261
sensor_353,0.01596169193934557,0.035685320356853206,0.538286462836914,0.6500739778700231,0.9840383080606544,0.9643146796431468,0.8956163184086197
sensor_470,0.0031923383878691143,0.03362690152121697,0.6099839255985372,0.6211242137888017,0.9968076616121309,0.966373098478783,0.8952781588729617
sensor_476,0.0031923383878691143,0.013610888710968775,0.6662728197340915,0.6001418184085742,0.9968076616121309,0.9863891112890312,0.8950365632304668
sensor_392,0.01596169193934557,0.021897810218978103,0.5842206262566089,0.6312252115811184,0.9840383080606544,0.9781021897810219,0.8943510043708623
sensor_290,0.0023942537909018356,0.0136,0.6874156214894342,0.5926222249366924,0.9976057462090981,0.9864,0.8935584293387222
sensor_228,0.0015961691939345571,0.06874500399680256,0.5476066539262507,0.6461590207453668,0.9984038308060654,0.9312549960031975,0.8935554195901737
sensor_145,0.0015961691939345571,0.0815347721822542,0.5229554732877667,0.6566180151289605,0.9984038308060654,0.9184652278177458,0.8929727261397093
sensor_340,0.0031923383878691143,0.013610888710968775,0.7114875749311236,0.5842870346518546,0.9968076616121309,0.9863891112890312,0.8910728672912869
sensor_229,0.0015961691939345571,0.05435651478816946,0.61324382184166,0.6198691025256255,0.9984038308060654,0.9456434852118305,0.8905800623373967
sensor_413,0.010375099760574621,0.04435483870967742,0.5972198792411769,0.6260878749362235,0.9896249002394254,0.9556451612903226,0.8902457091763493
sensor_155,0.0023942537909018356,0.0096,0.7460202505047805,0.572731043474952,0.9976057462090981,0.9904,0.889585633973287
sensor_489,0.01596169193934557,0.0,0.7030948569457853,0.5871663553686799,0.9840383080606544,1.0,0.8888107428724972
sensor_576,0.0,0.05905826017557861,0.6299950770075501,0.6134987854293795,1.0,0.9409417398244214,0.8886101313134502
sensor_457,0.0007980845969672786,0.03194888178913738,0.7029963984102825,0.5872003023221204,0.9992019154030327,0.9680511182108626,0.8884138128347621
sensor_254,0.01596169193934557,0.025141930251419302,0.6397704290775093,0.6098414645534089,0.9840383080606544,0.9748580697485807,0.8881940376058246
sensor_218,0.01596169193934557,0.0373073803730738,0.6095106589296264,0.6213068515277994,0.9840383080606544,0.9626926196269262,0.8880190218190086
sensor_202,0.0039904229848363925,0.04326923076923077,0.6683885617126272,0.5993807575457627,0.9960095770151636,0.9567307692307693,0.8870326702017147
sensor_356,0.01596169193934557,0.043795620437956206,0.6076831943539153,0.6220130953112769,0.9840383080606544,0.9562043795620438,0.8865735227486574
sensor_475,0.0039904229848363925,0.04006410256410257,0.6880760702788636,0.5923903653434314,0.9960095770151636,0.9599358974358975,0.886086354202414
sensor_526,0.01596169193934557,0.024330900243309004,0.6666565693493118,0.6000036350562703,0.9840383080606544,0.975669099756691,0.8859373377335675
sensor_140,0.010375099760574621,0.05161290322580645,0.625814958843923,0.6150761466182323,0.9896249002394254,0.9483870967741935,0.8856782609678192
sensor_275,0.010375099760574621,0.05403225806451613,0.6230646086221645,0.6161184186308577,0.9896249002394254,0.9459677419354838,0.8853339902612981
sensor_289,0.0023942537909018356,0.012,0.8023086907394688,0.5548439094468941,0.9976057462090981,0.988,0.8845138504662726
sensor_215,0.01596169193934557,0.039740470397404706,0.6454216935526127,0.6077469404459537,0.9840383080606544,0.9602595296025953,0.8840207715424644
sensor_561,0.0007980845969672786,0.050319488817891375,0.7068172097212403,0.5858858197025804,0.9992019154030327,0.9496805111821086,0.8834925404226885
sensor_428,0.0023942537909018356,0.0096,0.8241151816756042,0.5482109956902038,0.9976057462090981,0.9904,0.8834556220271
sensor_574,0.0,0.05746209098164405,0.6955488036410903,0.5897795438577524,1.0,0.942537909018356,0.883079363219027
sensor_352,0.01596169193934557,0.0202757502027575,0.7116609405896085,0.5842278551122013,0.9840383080606544,0.9797242497972425,0.8830071802576881
sensor_351,0.01596169193934557,0.0494728304947283,0.6375348472687393,0.610674027284311,0.9840383080606544,0.9505271695052717,0.882319453227723
sensor_321,0.0007980845969672786,0.026357827476038338,0.7962979524753653,0.5567005176518532,0.9992019154030327,0.9736421725239617,0.8821866302454701
sensor_338,0.0039904229848363925,0.029647435897435896,0.7669216689446101,0.5659560452373106,0.9960095770151636,0.9703525641025641,0.8820819408425504
sensor_214,0.01596169193934557,0.0202757502027575,0.7237557327543247,0.5801286000088525,0.9840383080606544,0.9797242497972425,0.8819823664818509
sensor_511,0.0015961691939345571,0.05995203836930456,0.694497546204053,0.5901454400097308,0.9984038308060654,0.9400479616306955,0.8817502658131393
sensor_419,0.0015961691939345571,0.0,0.8895414215903052,0.5292289380766072,0.9984038308060654,1.0,0.8815091499221845
sensor_154,0.0023942537909018356,0.0128,0.8428150364123673,0.5426480575863012,0.9976057462090981,0.9872,0.8812648875011244
sensor_213,0.01596169193934557,0.05677210056772101,0.6311943840064573,0.6130477212310225,0.9840383080606544,0.943227899432279,0.8810880591961525
sensor_578,0.0,0.05746209098164405,0.7291951172728934,0.5783037379709329,1.0,0.942537909018356,0.8802104117473222
sensor_185,0.0007980845969672786,0.027955271565495207,0.8184271179393331,0.5499258068331129,0.9992019154030327,0.9720447284345048,0.8800935915184208
sensor_427,0.0023942537909018356,0.0128,0.8682894045144842,0.5352489810109863,0.9976057462090981,0.9872,0.8794151183572957
sensor_480,0.0031923383878691143,0.018414731785428344,0.8777123055728999,0.5325629474931171,0.9968076616121309,0.9815852682145717,0.8769408847329876
sensor_332,0.0023942537909018356,0.0576,0.7603483725603684,0.5680693751234781,0.9976057462090981,0.9424,0.8764202168854186
sensor_369,0.004788507581803671,0.08821170809943865,0.6608056433881174,0.6021174145097168,0.9952114924181963,0.9117882919005613,0.8760821728116677
sensor_483,0.01596169193934557,0.0,0.877442490472378,0.5326394843382887,0.9840383080606544,1.0,0.8751790251148993
sensor_471,0.0031923383878691143,0.017614091273018415,0.9113170002369875,0.5231994482736293,0.9968076616121309,0.9823859087269816,0.8748001700562181
sensor_164,0.0007980845969672786,0.038338658146964855,0.857521649417126,0.5383517335121188,0.9992019154030327,0.9616613418530351,0.8746042265428049
sensor_337,0.0039904229848363925,0.03445512820512821,0.8495373045868602,0.5406757665930803,0.9960095770151636,0.9655448717948718,0.8745599481045698
sensor_344,0.0031923383878691143,0.016813450760608487,0.9493890034854835,0.5129812460273513,0.9968076616121309,0.9831865492393915,0.8724457796227512
sensor_208,0.0031923383878691143,0.020816653322658127,0.9387834958929565,0.5157873491900262,0.9968076616121309,0.9791833466773419,0.8721465047729074
sensor_041,0.01675977653631285,0.2150974025974026,0.357494148868665,0.7366514255942831,0.9832402234636871,0.7849025974025974,0.8720086174810636
sensor_199,0.0031923383878691143,0.017614091273018415,0.9615687097783098,0.509796060171156,0.9968076616121309,0.9823859087269816,0.8714493230305997
sensor_477,0.0031923383878691143,0.07526020816653323,0.7694303679643483,0.5651536325503761,0.9968076616121309,0.9247397918334668,0.8708771869020262
sensor_420,0.0015961691939345571,0.0,1.0561651009738633,0.48634226868570485,0.9984038308060654,1.0,0.8707874825744589
sensor_368,0.004788507581803671,0.10024057738572574,0.6926560003836101,0.5907874959669112,0.9952114924181963,0.8997594226142742,0.8702424758543945
sensor_077,0.01596169193934557,0.0072992700729927005,0.922443567413517,0.5201713157933756,0.9840383080606544,0.9927007299270073,0.8702371654604228
sensor_487,0.01596169193934557,0.0,0.9506245229060114,0.5126563253240634,0.9840383080606544,1.0,0.870183235361343
sensor_458,0.0007980845969672786,0.03354632587859425,0.9447939462130578,0.5141932912467257,0.9992019154030327,0.9664536741214057,0.8697626990435492
sensor_299,0.0007980845969672786,0.031150159744408944,0.9877259703194139,0.503087455178395,0.9992019154030327,0.9688498402555911,0.8675852815600129
sensor_564,0.18595371109337588,0.004901960784313725,0.18232577737244973,0.8457905757771409,0.8140462889066241,0.9950980392156863,0.8672452982015189
sensor_322,0.0007980845969672786,0.022364217252396165,1.0287325295798182,0.4929186008601713,0.9992019154030327,0.9776357827476039,0.8672395536034602
sensor_490,0.01596169193934557,0.04460665044606651,0.8376138254620215,0.5441839771468716,0.9840383080606544,0.9553933495539335,0.8669134857055285
sensor_335,0.0031923383878691143,0.020016012810248198,1.0450131117795143,0.4889944197618505,0.9968076616121309,0.9799839871897518,0.8656484325439661
sensor_512,0.0015961691939345571,0.0,1.1921607042215,0.45617093585989127,0.9984038308060654,1.0,0.8632446493680055
sensor_186,0.0007980845969672786,0.03274760383386582,1.0740021634960826,0.48215957418015915,0.9992019154030327,0.9672523961661342,0.8619539502880897
sensor_042,0.01675977653631285,0.1241883116883117,0.6534559874486059,0.6047938424675382,0.9832402234636871,0.8758116883116883,0.8617714944266502
sensor_082,0.01596169193934557,0.09813463098134631,0.7370196779266756,0.575698717007979,0.9840383080606544,0.9018653690186537,0.8614101755369854
sensor_434,0.0007980845969672786,0.03354632587859425,1.080429973683473,0.4806698675992759,0.9992019154030327,0.9664536741214057,0.8613818431316868
sensor_161,0.0007980845969672786,0.0463258785942492,1.0267868195271146,0.49339180142947536,0.9992019154030327,0.9536741214057508,0.8613674384103229
sensor_500,0.0015961691939345571,0.0,1.2316262214791889,0.44810371484933076,0.9984038308060654,1.0,0.8612278441153653
sensor_585,0.0007980845969672786,0.038338658146964855,1.0655505122609663,0.48413243542777995,0.9992019154030327,0.9616613418530351,0.8610494020217201
sensor_469,0.0039904229848363925,0.04246794871794872,1.0412454524462116,0.4898969885280618,0.9960095770151636,0.9575320512820513,0.85986204846011
sensor_551,0.1596169193934557,0.013295346628679962,0.3118303146085064,0.7622937119717599,0.8403830806065443,0.9867046533713201,0.8574411316390421
sensor_554,0.1596169193934557,0.019943019943019943,0.3028946502929865,0.7675217637704832,0.8403830806065443,0.98005698005698,0.857086226260138
sensor_590,0.0007980845969672786,0.08546325878594249,0.9463651255572895,0.5137782150271917,0.9992019154030327,0.9145367412140575,0.8566796967618286
sensor_449,0.0,0.15482841181165202,0.7196908818653207,0.581499855901612,1.0,0.8451715881883479,0.85666786102249
sensor_296,0.0007980845969672786,0.0463258785942492,1.1107932555859368,0.4737555406497683,0.9992019154030327,0.9536741214057508,0.8564583732153961
sensor_178,0.0,0.15482841181165202,0.7250801291214355,0.5796832176771343,1.0,0.8451715881883479,0.8562137014663705
sensor_010,0.0015961691939345571,0.014388489208633094,1.2801140481587718,0.43857455323671896,0.9984038308060654,0.9856115107913669,0.8552484314100542
sensor_557,0.1596169193934557,0.014245014245014245,0.3255470467629073,0.7544055131366937,0.8403830806065443,0.9857549857549858,0.8552316650261921
sensor_501,0.0015961691939345571,0.0,1.3602692604970494,0.4236804744003698,0.9984038308060654,1.0,0.8551220340031251
sensor_563,0.18595371109337588,0.18235294117647058,0.028249808602598705,0.9725263176649744,0.8140462889066241,0.8176470588235294,0.854566488575438
sensor_313,0.0,0.15722266560255388,0.7411071560479376,0.5743471885267853,1.0,0.8427773343974461,0.8542811307310578
sensor_488,0.01596169193934557,0.029197080291970802,1.1087795898867587,0.4742079280337211,0.9840383080606544,0.9708029197080292,0.8532718659657649
sensor_079,0.01596169193934557,0.010543390105433901,1.2026620437489068,0.4539961102239774,0.9840383080606544,0.9894566098945661,0.8528823340599632
sensor_484,0.01596169193934557,0.0770478507704785,0.9308233995480858,0.5179137565010101,0.9840383080606544,0.9229521492295215,0.8522356304629601
sensor_485,0.01596169193934557,0.0640713706407137,0.982445049306283,0.5044276008305653,0.9840383080606544,0.9359286293592863,0.85210821157779
sensor_011,0.0015961691939345571,0.02158273381294964,1.3114358003468702,0.4326315270577418,0.9984038308060654,0.9784172661870504,0.8519641137142308
sensor_297,0.0007980845969672786,0.08386581469648563,1.0505446384513502,0.48767531379138296,0.9992019154030327,0.9161341853035143,0.8505533324752407
sensor_162,0.0007980845969672786,0.08706070287539937,1.0489259899816816,0.4880605765603766,0.9992019154030327,0.9129392971246006,0.8498509261227607
sensor_078,0.01596169193934557,0.021897810218978103,1.2213903892975897,0.45016850924443,0.9840383080606544,0.9781021897810219,0.8490868287866902
sensor_109,0.004788507581803671,0.0272654370489174,1.320086625977784,0.4310183890562953,0.9952114924181963,0.9727345629510826,0.8485439842109426
sensor_584,0.0007980845969672786,0.05351437699680511,1.231775193970189,0.44807380362583127,0.9992019154030327,0.9464856230031948,0.8482408143587729
sensor_160,0.0007980845969672786,0.08386581469648563,1.1004999336270895,0.47607713953755076,0.9992019154030327,0.9161341853035143,0.8476537889117827
sensor_081,0.01596169193934557,0.016220600162206,1.2839756672321037,0.43783303576604055,0.9840383080606544,0.9837793998377939,0.8474222629312859
sensor_096,0.004788507581803671,0.03528468323977546,1.3170334654707294,0.4315863430124604,0.9952114924181963,0.9647153167602245,0.8466811611522693
sensor_547,0.1596169193934557,0.019943019943019943,0.37855209219578223,0.7253987757598498,0.8403830806065443,0.98005698005698,0.8465554792574796
sensor_497,0.030327214684756583,0.10123456790123457,0.8270667510532741,0.5473253779170992,0.9696727853152434,0.8987654320987655,0.8463590951615878
sensor_292,0.0,0.03272146847565842,1.393972799114532,0.4177156901573292,1.0,0.9672785315243416,0.8462485554204178
sensor_076,0.01596169193934557,0.0186536901865369,1.2980500488568532,0.43515153227295555,0.9840383080606544,0.981346309813463,0.8461436145519319
sensor_586,0.0007980845969672786,0.052715654952076675,1.2811026823245544,0.43838447420567295,0.9992019154030327,0.9472843450479234,0.8460181625149155
sensor_083,0.01596169193934557,0.030008110300081103,1.261304726912824,0.44222257535596227,0.9840383080606544,0.9699918896999189,0.8450727702942975
sensor_206,0.0031923383878691143,0.040032025620496396,1.3583456904084765,0.42402604676110706,0.9968076616121309,0.9599679743795037,0.8444023360912181
sensor_486,0.01596169193934557,0.07218167072181671,1.0816828035781763,0.480380583574555,0.9840383080606544,0.9278183292781833,0.8440688822435118
sensor_295,0.0007980845969672786,0.08306709265175719,1.1717734330552236,0.4604531876021766,0.9992019154030327,0.9169329073482428,0.8439474814391212
sensor_101,0.004788507581803671,0.024859663191659984,1.4639128128267396,0.4058585169061821,0.9952114924181963,0.97514033680834,0.8428554596377287
sensor_108,0.004788507581803671,0.03929430633520449,1.3800440749995915,0.42016028631745894,0.9952114924181963,0.9607056936647955,0.8428222412046618
sensor_283,0.0015961691939345571,0.009592326139088728,1.6174896521934055,0.38204544539918983,0.9984038308060654,0.9904076738609112,0.842315195218058
sensor_105,0.0015961691939345571,0.027977617905675458,1.5010309255172731,0.3998351199088736,0.9984038308060654,0.9720223820943246,0.8421662909038322
sensor_342,0.0031923383878691143,0.03522818254603683,1.43768125623339,0.41022590522977603,0.9968076616121309,0.9647718174539631,0.8421532614770002
sensor_103,0.004788507581803671,0.04170008019246191,1.397527106393242,0.41709643129097546,0.9952114924181963,0.9582999198075381,0.8414548339837264
sensor_095,0.004788507581803671,0.019246190858059342,1.5402170232735564,0.3936671516008141,0.9952114924181963,0.9807538091419407,0.8412109863947868
sensor_092,0.004788507581803671,0.052125100240577385,1.3621391835475394,0.4233450793099188,0.9952114924181963,0.9478748997594226,0.8404107409764335
sensor_433,0.0007980845969672786,0.07747603833865814,1.274966369875165,0.4395669374465844,0.9992019154030327,0.9225239616613419,0.8401236824784979
sensor_157,0.0,0.04309656823623304,1.480302806825483,0.40317657878228624,1.0,0.9569034317637669,0.8400200026365133
sensor_203,0.0039904229848363925,0.02403846153846154,1.5505116814719815,0.39207818857072174,0.9960095770151636,0.9759615384615384,0.8400147202656468
sensor_148,0.0015961691939345571,0.009592326139088728,1.7003362091809453,0.3703242568832996,0.9984038308060654,0.9904076738609112,0.8393848980890855
sensor_100,0.004788507581803671,0.03127506014434643,1.5334493938446492,0.39471875871277806,0.9952114924181963,0.9687249398556536,0.8384666708512061
sensor_166,0.0007980845969672786,0.02875399361022364,1.6029021816846154,0.38418654647743755,0.9992019154030327,0.9712460063897763,0.8384590959183199
sensor_472,0.0031923383878691143,0.11128903122497999,1.1212996925159637,0.4714091099565247,0.9968076616121309,0.88871096877502,0.8384338504889516
sensor_093,0.0015961691939345571,0.051159072741806554,1.482082372085202,0.4028875154372488,0.9984038308060654,0.9488409272581935,0.8371340260768932
sensor_097,0.004788507581803671,0.042502004811547714,1.5037627206900237,0.39939886944414815,0.9952114924181963,0.9574979951884522,0.8368299623672482
sensor_421,0.0015961691939345571,0.009592326139088728,1.8317680467973012,0.3531362680396754,0.9984038308060654,0.9904076738609112,0.8350879008781794
sensor_422,0.0015961691939345571,0.009592326139088728,1.8348596567206874,0.3527511485901144,0.9984038308060654,0.9904076738609112,0.8349916210157892
sensor_102,0.004788507581803671,0.03608660785886127,1.6193777797727353,0.3817700553628285,0.9952114924181963,0.9639133921411387,0.83402660808509
sensor_163,0.0007980845969672786,0.0902555910543131,1.3446258660051693,0.42650727968971197,0.9992019154030327,0.9097444089456869,0.833663879860366
sensor_080,0.01596169193934557,0.055150040551500405,1.371248672306048,0.42171873902516366,0.9840383080606544,0.9448499594484996,0.833661328648743
sensor_298,0.0007980845969672786,0.08865814696485623,1.3601649246840841,0.42369920404348577,0.9992019154030327,0.9113418530351438,0.8333612219711738
sensor_099,0.004788507581803671,0.053728949478749,1.5297232411496857,0.39530015921644024,0.9952114924181963,0.946271050521251,0.832998548643521
sensor_430,0.0,0.04229848363926576,1.6760983002817844,0.37367835101375135,1.0,0.9577015163607342,0.8328449668436214
sensor_106,0.004788507581803671,0.05693664795509222,1.513870124196137,0.39779302453811977,0.9952114924181963,0.9430633520449078,0.832819840354855
sensor_414,0.010375099760574621,0.04516129032258064,1.5605922225515385,0.39053465491023626,0.9896249002394254,0.9548387096774194,0.8311557912666266
sensor_425,0.0023942537909018356,0.0168,1.8964974957901704,0.34524455880021326,0.9976057462090981,0.9832,0.8309140128046024
sensor_025,0.0007980845969672786,0.07747603833865814,1.484081725059209,0.40256324496576884,0.9992019154030327,0.9225239616613419,0.830872759358294
sensor_301,0.0007980845969672786,0.02875399361022364,1.8265244199764532,0.3537913887927176,0.9992019154030327,0.9712460063897763,0.8308603064971399
sensor_094,0.0015961691939345571,0.07673860911270983,1.4927646564251256,0.4011610151092644,0.9984038308060654,0.9232613908872902,0.8303075169021714
sensor_432,0.0007980845969672786,0.052715654952076675,1.6672557989681325,0.37491717156894544,0.9992019154030327,0.9472843450479234,0.8301513368557336
sensor_478,0.0031923383878691143,0.03923138510808647,1.7561417097950451,0.36282604644242433,0.9968076616121309,0.9607686148919136,0.8293024961396499
sensor_569,0.18595371109337588,0.03823529411764706,0.38652114196621995,0.7212295360905236,0.8140462889066241,0.961764705882353,0.8277717049465312
sensor_165,0.0007980845969672786,0.03913738019169329,1.8780323545146935,0.3474596101851761,0.9992019154030327,0.9608626198083067,0.826681515199887
sensor_107,0.004788507581803671,0.08259823576583801,1.5223883092743757,0.3964496649160547,0.9952114924181963,0.917401764234162,0.8260686034966523
sensor_152,0.0023942537909018356,0.0168,2.0903688302782943,0.3235859714226887,0.9976057462090981,0.9832,0.8254993659602212
sensor_339,0.0039904229848363925,0.02564102564102564,2.0149037315880443,0.33168554920102494,0.9960095770151636,0.9743589743589743,0.8245159193975816
sensor_567,0.18595371109337588,0.05784313725490196,0.37575027915657455,0.7268761018264636,0.8140462889066241,0.942156862745098,0.8242813855962025
sensor_565,0.18595371109337588,0.05,0.3912828308287461,0.7187611158863576,0.8140462889066241,0.95,0.8242134234249014
sensor_387,0.0,0.03910614525139665,2.0092242111136946,0.33231156266349005,1.0,0.9608938547486033,0.8233013543530234
sensor_197,0.0039904229848363925,0.041666666666666664,1.949753861043713,0.3390113369141144,0.9960095770151636,0.9583333333333334,0.8223409560694438
sensor_287,0.0023942537909018356,0.0152,2.239131026264952,0.30872477583998875,0.9976057462090981,0.9848,0.8221840670645463
sensor_284,0.0015961691939345571,0.01598721023181455,2.311123943393218,0.3020122523638323,0.9984038308060654,0.9840127897681854,0.8207081759360372
sensor_300,0.0007980845969672786,0.03514376996805112,2.140556999496183,0.31841485448613827,0.9992019154030327,0.9648562300319489,0.8204187288310381
sensor_468,0.0023942537909018356,0.1224,1.4465611492198245,0.4087369736574484,0.9976057462090981,0.8776,0.8203871165189112
sensor_249,0.0,0.04229848363926576,2.0970972139904505,0.3228829871670549,1.0,0.9577015163607342,0.8201461258819474
sensor_363,0.030327214684756583,0.11193415637860082,1.209255188075837,0.45264123646619353,0.9696727853152434,0.8880658436213992,0.8200131626795198
sensor_149,0.0015961691939345571,0.008792965627498001,2.4455172766685433,0.2902321827760202,0.9984038308060654,0.991207034372502,0.8195617196901632
sensor_200,0.0031923383878691143,0.11128903122497999,1.5294908676833037,0.39533647374496134,0.9968076616121309,0.88871096877502,0.8194156914360607
sensor_556,0.1596169193934557,0.024691358024691357,0.6162316240708027,0.6187231985235507,0.8403830806065443,0.9753086419753086,0.818699500427987
sensor_225,0.030327214684756583,0.11275720164609053,1.238425668308457,0.44674255400032303,0.9696727853152434,0.8872427983539095,0.8183327307461797
sensor_196,0.0023942537909018356,0.1344,1.443562378846173,0.4092385807937469,0.9976057462090981,0.8656,0.8175125183029859
sensor_521,0.0,0.04229848363926576,2.2647905627183773,0.3062983614996012,1.0,0.9577015163607342,0.8159999694650839
sensor_435,0.0007980845969672786,0.031150159744408944,2.3853461564457024,0.2953907676755593,0.9992019154030327,0.9688498402555911,0.8156611096843039
sensor_431,0.0007980845969672786,0.07108626198083066,2.0156093470006735,0.33160793887132645,0.9992019154030327,0.9289137380191693,0.8147313769241403
sensor_291,0.007980845969672785,0.02654867256637168,2.3182953606042056,0.30135955101293843,0.9920191540303273,0.9734513274336283,0.8147122966268053
sensor_333,0.0039904229848363925,0.03365384615384615,2.349574790915139,0.2985453564769603,0.9960095770151636,0.9663461538461539,0.8142276660883603
sensor_130,0.007182761372705506,0.1527331189710611,1.403753138184386,0.4160160975412495,0.9928172386272945,0.8472668810289389,0.8122293639561944
sensor_156,0.007980845969672785,0.0498793242156074,2.2818065264740683,0.30471022344951804,0.9920191540303273,0.9501206757843926,0.8097173018236413
sensor_570,0.18595371109337588,0.058823529411764705,0.4944815463200963,0.6691283692745006,0.8140462889066241,0.9411764705882353,0.809599354418996
sensor_336,0.0031923383878691143,0.11208967173738991,1.819414709465434,0.35468354358894644,0.9968076616121309,0.8879103282626101,0.8090522987689546
sensor_566,0.18595371109337588,0.03333333333333333,0.5672418178120449,0.6380636278554987,0.8140462889066241,0.9666666666666667,0.8082057180838533
sensor_568,0.18595371109337588,0.041176470588235294,0.554946718895484,0.6431088524437185,0.8140462889066241,0.9588235294117647,0.8075062399171828
sensor_060,0.0039904229848363925,0.12900641025641027,1.7312213018674345,0.36613657022822127,0.9960095770151636,0.8709935897435898,0.8072873285005345
sensor_429,0.007980845969672785,0.0498793242156074,2.6072668301402757,0.2772181951289456,0.9920191540303273,0.9501206757843926,0.8028442947434982
sensor_575,0.0,0.053471667996807665,2.928005943222852,0.2545820995320388,1.0,0.9465283320031923,0.8002776078838078
sensor_525,0.0,0.0031923383878691143,3.968967386560078,0.20124905683719554,1.0,0.9968076616121309,0.7995141796123316
sensor_573,0.0,0.053471667996807665,3.0318409237702726,0.24802565847882602,1.0,0.9465283320031923,0.7986384976205045
sensor_577,0.0,0.05426975259377494,3.041571090464397,0.24742853153304176,1.0,0.945730247406225,0.7982896947348167
sensor_436,0.0007980845969672786,0.04233226837060703,3.771994946011247,0.20955596376644675,0.9992019154030327,0.957667731629393,0.7914068815504762
sensor_437,0.0007980845969672786,0.037539936102236424,4.73757980364718,0.17428951478188326,0.9992019154030327,0.9624600638977636,0.7837883523714281
sensor_553,0.1596169193934557,0.042735042735042736,1.0180575003975305,0.4955260193542619,0.8403830806065443,0.9572649572649573,0.783389284458077
sensor_550,0.1596169193934557,0.04748338081671415,1.0362757898257446,0.4910926137787925,0.8403830806065443,0.9525166191832859,0.7810938485437917
sensor_426,0.0023942537909018356,0.0856,3.7041245300858088,0.21257940634955064,0.9976057462090981,0.9144,0.7805477246919368
sensor_552,0.1596169193934557,0.029439696106362774,1.19768565781243,0.45502412797078406,0.8403830806065443,0.9705603038936372,0.7765876482693774
sensor_558,0.1596169193934557,0.024691358024691357,1.2501390791417941,0.44441697371942057,0.8403830806065443,0.9753086419753086,0.7751229442269545
sensor_522,0.0,0.01596169193934557,8.142520567526258,0.10937902656209998,1.0,0.9840383080606544,0.7733543336556886
sensor_555,0.1596169193934557,0.026590693257359924,1.2871494109071075,0.43722548043041465,0.8403830806065443,0.97340930674264,0.7728502370965359
sensor_253,0.0,0.0031923383878691143,14.243340949525575,0.06560241638045389,1.0,0.9968076616121309,0.7656025194981462
sensor_391,0.0,0.0031923383878691143,14.576313573685951,0.06420004292218173,1.0,0.9968076616121309,0.7652519261335782
sensor_115,0.0,0.01675977653631285,12.184871674237218,0.0758445000230048,1.0,0.9832402234636871,0.764771180871673
