wafer_id,target,status,anomaly_score,dataset_split
WF-000532,0,Pass,0.14364829923979835,development
WF-000077,0,Pass,0.41575138119539506,development
WF-001521,0,Pass,0.3545094813082032,development
WF-000106,0,Pass,0.19258683693506196,development
WF-000801,0,Pass,0.47735305161208114,development
WF-000856,0,Pass,0.18107919444219323,development
WF-000313,0,Pass,0.1999164073701816,development
WF-001049,0,Pass,0.25226130516718864,development
WF-001165,0,Pass,0.22541270591654902,development
WF-000635,1,Fail,0.8979051120552421,development
WF-001331,0,Pass,0.1024507010109563,development
WF-001177,0,Pass,0.1828553178159589,development
WF-001462,0,Pass,0.30250254006751665,development
WF-000240,0,Pass,0.15934447228334267,development
WF-001030,1,Fail,0.33429055105406213,development
WF-000446,0,Pass,0.29076670414035827,development
WF-000375,0,Pass,0.16436522191791894,development
WF-001297,0,Pass,0.1588331113081185,development
WF-000746,0,Pass,0.190166491297082,development
WF-001274,0,Pass,0.12730336546306723,development
WF-000759,0,Pass,0.2386998347468398,development
WF-000167,0,Pass,0.1686074578120747,development
WF-001396,0,Pass,0.1508799234775879,development
WF-000670,0,Pass,0.13044270515853412,development
WF-000542,0,Pass,0.15872380762336094,development
WF-001129,0,Pass,0.10935285574789863,development
WF-001234,0,Pass,0.20383714756594848,development
WF-001330,1,Fail,0.18030807356184192,development
WF-000844,0,Pass,0.16009507994109703,development
WF-000890,0,Pass,0.4377396281160985,development
WF-000071,0,Pass,0.3400608661812144,development
WF-000768,0,Pass,0.4017660266983915,development
WF-001545,0,Pass,0.3446606858824475,development
WF-000802,0,Pass,0.06547513272993903,development
WF-001127,0,Pass,0.13451440805655904,development
WF-000806,0,Pass,0.21361837085767604,development
WF-000231,0,Pass,0.09749183249755192,development
WF-001121,0,Pass,0.2764209510795114,development
WF-001549,0,Pass,0.21307058188825892,development
WF-000608,0,Pass,0.34246452214583756,development
WF-000741,0,Pass,0.19291495504995232,development
WF-001531,0,Pass,0.29438893354919243,development
WF-001245,0,Pass,0.33266787440113804,development
WF-001556,0,Pass,0.30270504284018157,development
WF-000125,0,Pass,0.29963484950388225,development
WF-000379,0,Pass,0.3526089679423398,development
WF-000922,0,Pass,0.22904811418914667,development
WF-001534,0,Pass,0.4993134244753234,development
WF-000995,0,Pass,0.34575362689371264,development
WF-000627,0,Pass,0.31880923991309396,development
WF-001414,0,Pass,0.15301163093596468,development
WF-001069,0,Pass,0.06586377763004074,development
WF-001196,0,Pass,0.25429906939507363,development
WF-001285,0,Pass,0.127966052087493,development
WF-001356,0,Pass,0.18147880957178789,development
WF-001294,0,Pass,0.22639774212184913,development
WF-001141,0,Pass,0.15178190876772887,development
WF-001476,0,Pass,0.24646720378815326,development
WF-000099,0,Pass,0.2652207653721958,development
WF-000923,0,Pass,0.3239774782288732,development
WF-001061,0,Pass,0.19132868790306506,development
WF-000070,0,Pass,0.2202449769941392,development
WF-000249,0,Pass,0.4165516535459837,development
WF-001021,0,Pass,0.19299452089754363,development
WF-000618,0,Pass,0.16041559194954788,development
WF-000474,0,Pass,0.2819295934288663,development
WF-000674,0,Pass,0.2634686767337731,development
WF-001413,0,Pass,0.20998154821823156,development
WF-000745,0,Pass,0.09074547286050352,development
WF-000828,0,Pass,0.17928772278190194,development
WF-000091,0,Pass,0.30487275646153866,development
WF-000585,0,Pass,0.2630945930295035,development
WF-000898,0,Pass,0.12731857455900705,development
WF-001363,0,Pass,0.3232055220397634,development
WF-000272,0,Pass,0.35257072240829046,development
WF-000082,0,Pass,0.4394992721590873,development
WF-000885,0,Pass,0.22219247884718016,development
WF-000431,0,Pass,0.0,development
WF-001125,0,Pass,0.5034425206886894,development
WF-000318,0,Pass,0.23305877708326758,development
WF-000301,0,Pass,0.37268879275991246,development
WF-000449,1,Fail,0.23288381886523327,development
WF-000368,0,Pass,0.5742249019884176,development
WF-001295,0,Pass,0.2820078572624291,development
WF-000779,0,Pass,0.2581971995466441,development
WF-000549,0,Pass,0.3142398275921462,development
WF-000418,0,Pass,0.16409325849981973,development
WF-001540,0,Pass,0.4561417182725752,development
WF-001358,0,Pass,0.13437333571877783,development
WF-000932,0,Pass,0.5372410020293693,development
WF-000296,0,Pass,0.4051063274773538,development
WF-000524,0,Pass,0.3952885743596729,development
WF-000356,0,Pass,0.21243606963502182,development
WF-001217,0,Pass,0.1732230725819966,development
WF-001482,0,Pass,0.26210411258877114,development
WF-000672,0,Pass,0.09699431409843656,development
WF-000001,0,Pass,0.31118308157601887,development
WF-001067,0,Pass,0.1071038896903394,development
WF-001465,0,Pass,0.2289822971723706,development
WF-000457,0,Pass,0.24140745832231728,development
WF-000237,1,Fail,0.21484947365723578,development
WF-000836,0,Pass,0.2702860858833416,development
WF-000498,0,Pass,0.458240747447779,development
WF-000090,0,Pass,0.2899085017926113,development
WF-001308,0,Pass,0.3203595665983856,development
WF-001421,0,Pass,0.23497743210479963,development
WF-000476,0,Pass,0.2270751590101528,development
WF-001415,0,Pass,0.1275366055851933,development
WF-000945,0,Pass,0.2797162587244986,development
WF-000328,1,Fail,0.22657593689704028,development
WF-001159,0,Pass,0.24544609689405814,development
WF-001468,0,Pass,0.22798260848356222,development
WF-000639,0,Pass,0.289544038546779,development
WF-001182,0,Pass,0.2131078642808742,development
WF-001080,0,Pass,0.18452355454145233,development
WF-000886,0,Pass,0.16754627099884994,development
WF-000037,0,Pass,0.8113509891936184,development
WF-001559,0,Pass,0.15207821515513023,development
WF-000763,0,Pass,0.18120892292258783,development
WF-001522,0,Pass,0.2174848026416037,development
WF-000579,0,Pass,0.1412634715001748,development
WF-000725,0,Pass,0.1464385977858329,development
WF-001256,0,Pass,0.19735239523954004,development
WF-000927,1,Fail,0.21440724173036488,development
WF-000299,0,Pass,0.2756827457631551,development
WF-001498,0,Pass,0.3558430914279263,development
WF-001066,0,Pass,0.3193889699051925,development
WF-000666,0,Pass,0.1897059409359884,development
WF-000442,1,Fail,0.17675589090801042,development
WF-000258,0,Pass,0.21985285875509553,development
WF-000103,0,Pass,0.46099217942449167,development
WF-000199,0,Pass,0.25827566319306583,development
WF-001325,1,Fail,0.3708970846360708,development
WF-001108,0,Pass,0.16807857477587446,development
WF-001154,0,Pass,0.18785267201851086,development
WF-000344,0,Pass,0.12199300978293723,development
WF-001292,0,Pass,0.4161085172790657,development
WF-000182,0,Pass,0.2965860822622066,development
WF-001202,0,Pass,0.17135082388860406,development
WF-000584,1,Fail,0.13792793582134202,development
WF-000562,0,Pass,0.33987837595179465,development
WF-000893,0,Pass,0.1336955697398997,development
WF-000510,0,Pass,0.4506541220322555,development
WF-000245,1,Fail,0.2705258402209346,development
WF-001262,0,Pass,0.2841414528864636,development
WF-000586,0,Pass,0.29545868911593226,development
WF-001153,0,Pass,0.14441644931467923,development
WF-001236,0,Pass,0.16953052107141067,development
WF-000895,0,Pass,0.039176482140162644,development
WF-000157,0,Pass,0.13750720700214009,development
WF-000997,0,Pass,0.2986653786791823,development
WF-001079,0,Pass,0.22355630621295913,development
WF-001307,0,Pass,0.2107345977872451,development
WF-000065,1,Fail,0.48799522181959176,development
WF-001000,0,Pass,0.2526729480806796,development
WF-001082,0,Pass,0.16469367177504707,development
WF-000786,0,Pass,0.19789793609526735,development
WF-000407,1,Fail,0.1847208071466484,development
WF-000650,0,Pass,0.08256732180764238,development
WF-000547,0,Pass,0.1251574498193324,development
WF-000079,0,Pass,0.3179242249216621,development
WF-000916,0,Pass,0.14245888784713856,development
WF-000164,0,Pass,0.6999585884659723,development
WF-000257,0,Pass,0.22512941164378514,development
WF-001351,0,Pass,0.2057789342654622,development
WF-000315,0,Pass,0.2616072113682655,development
WF-001546,0,Pass,0.22030240021978834,development
WF-001071,0,Pass,0.10254545011259834,development
WF-000982,0,Pass,0.4947404408432233,development
WF-000999,0,Pass,0.36663415919028375,development
WF-000736,0,Pass,0.14416915637002703,development
WF-001429,0,Pass,0.2891848672945897,development
WF-001382,0,Pass,0.1801810656111817,development
WF-000041,1,Fail,0.44613654278946735,development
WF-001420,0,Pass,0.2741307566902974,development
WF-000093,0,Pass,0.32581604902341316,development
WF-001239,1,Fail,0.3104742093209938,development
WF-001076,0,Pass,0.40134600457628655,development
WF-000926,0,Pass,0.2465000285898137,development
WF-000868,0,Pass,0.43285845719667143,development
WF-000598,0,Pass,0.29606521935526775,development
WF-001387,0,Pass,0.1407583582792447,development
WF-001455,0,Pass,0.38881750854026426,development
WF-001448,0,Pass,0.09961740223125919,development
WF-000068,0,Pass,0.274679508774372,development
WF-000329,0,Pass,0.2277965320498297,development
WF-001149,0,Pass,0.17857477694558346,development
WF-000764,0,Pass,0.27566505957553256,development
WF-000108,0,Pass,0.31502705988110474,development
WF-000909,0,Pass,0.3347796393410451,development
WF-000988,0,Pass,0.4111559545603989,development
WF-001025,0,Pass,0.22793195477954198,development
WF-000555,0,Pass,0.13757945417390785,development
WF-000347,0,Pass,0.14653988787959607,development
WF-000530,0,Pass,0.2703382411228604,development
WF-001552,0,Pass,0.131736638134047,development
WF-001289,0,Pass,0.03568297985828665,development
WF-000874,0,Pass,0.15450250668115437,development
WF-001224,0,Pass,0.2493205958590416,development
WF-001489,0,Pass,0.535500746124018,development
WF-000969,0,Pass,0.12174641109473892,development
WF-000642,0,Pass,0.16564946778055067,development
WF-001001,0,Pass,0.07546867838190376,development
WF-000238,0,Pass,0.2437187010350379,development
WF-001131,0,Pass,0.07309986986955412,development
WF-001322,0,Pass,0.08145494543244879,development
WF-001126,0,Pass,0.11895430669268559,development
WF-000507,0,Pass,0.2822258333245726,development
WF-000383,0,Pass,0.12367383136390314,development
WF-000366,0,Pass,0.12547180237075606,development
WF-000335,0,Pass,0.2313365329154047,development
WF-000137,0,Pass,0.20479864333053804,development
WF-001088,0,Pass,0.11535170775914842,development
WF-000253,0,Pass,0.11684772627495053,development
WF-000281,0,Pass,0.2685933526645633,development
WF-001373,0,Pass,0.202784332411118,development
WF-000599,0,Pass,0.1692922581781438,development
WF-000617,0,Pass,0.2635634477385085,development
WF-001460,0,Pass,0.26464462520258136,development
WF-000174,0,Pass,0.4943007083066576,development
WF-000824,0,Pass,0.12244380851141053,development
WF-000810,0,Pass,0.3067675651249715,development
WF-001017,0,Pass,0.2718648900514587,development
WF-001565,0,Pass,0.05476121483493218,development
WF-000168,1,Fail,0.29411495153626854,development
WF-000357,0,Pass,0.28580735764829845,development
WF-000263,0,Pass,0.1597792576567024,development
WF-001008,0,Pass,0.2765941316249779,development
WF-000250,0,Pass,0.36345516166503145,development
WF-000591,0,Pass,0.15514149840211156,development
WF-000634,0,Pass,0.2532219523591069,development
WF-001452,0,Pass,0.30081011117122913,development
WF-000128,0,Pass,0.1950427185639482,development
WF-001253,0,Pass,0.32877513725836344,development
WF-001392,0,Pass,0.15822728954417678,development
WF-001469,0,Pass,0.2400854892612481,development
WF-000553,0,Pass,0.2660628266378141,development
WF-000412,0,Pass,0.1310969164612497,development
WF-000568,0,Pass,0.126494734164733,development
WF-001147,0,Pass,0.2968362222111007,development
WF-000302,0,Pass,0.1749245801723273,development
WF-000557,0,Pass,0.15676703867737957,development
WF-001471,0,Pass,0.1295895567972897,development
WF-000066,0,Pass,0.13689526991441386,development
WF-000850,0,Pass,0.13920789824856716,development
WF-001342,0,Pass,0.1812478419510551,development
WF-001043,0,Pass,0.27201108546832625,development
WF-000040,0,Pass,0.19549665174244474,development
WF-001041,0,Pass,0.21240698970789887,development
WF-000566,0,Pass,0.3013081339417696,development
WF-000833,0,Pass,0.2957942192000667,development
WF-000834,0,Pass,0.15403482478185446,development
WF-000905,0,Pass,0.12124374530172521,development
WF-001216,0,Pass,0.27026578939843693,development
WF-001016,0,Pass,0.20415541750397365,development
WF-000826,0,Pass,0.1910179195976744,development
WF-001261,0,Pass,0.35258895707269416,development
WF-000179,0,Pass,0.23811435991134258,development
WF-000212,0,Pass,0.1865238871650249,development
WF-000540,0,Pass,0.46295818371119,development
WF-000484,0,Pass,0.2688209063623835,development
WF-000744,0,Pass,0.061460809443896675,development
WF-000478,0,Pass,0.21482445303610198,development
WF-000219,1,Fail,0.2221890108820698,development
WF-000964,0,Pass,0.274727763008931,development
WF-000054,0,Pass,0.1835075841412887,development
WF-000471,0,Pass,0.29676437439326575,development
WF-000842,0,Pass,0.2387389419405903,development
WF-000358,0,Pass,0.22581231322054035,development
WF-000359,0,Pass,0.2669335090156682,development
WF-000807,0,Pass,0.3071838972244715,development
WF-000490,0,Pass,0.23755158819969166,development
WF-000740,0,Pass,0.20786626738999184,development
WF-000102,0,Pass,0.40333253133868213,development
WF-001333,0,Pass,0.20661017107358753,development
WF-001510,0,Pass,0.3379277637077755,development
WF-001488,0,Pass,0.28746652033012526,development
WF-000426,0,Pass,0.25554127795163195,development
WF-000053,0,Pass,0.3403147433471049,development
WF-000268,0,Pass,0.21066790800306673,development
WF-001204,0,Pass,0.31294592165046864,development
WF-000086,0,Pass,0.4434430775774559,development
WF-001514,0,Pass,0.21458102697151582,development
WF-000173,0,Pass,0.49559997033793207,development
WF-000875,0,Pass,0.4273868892723767,development
WF-000043,0,Pass,0.260343525694374,development
WF-000984,0,Pass,0.17027957814473635,development
WF-001247,0,Pass,0.25930082347396594,development
WF-000487,0,Pass,0.085618985043609,development
WF-001014,0,Pass,0.19762478639397196,development
WF-000778,0,Pass,0.19864674942443467,development
WF-000004,0,Pass,0.3593225104957657,development
WF-000374,1,Fail,0.2262167120162123,development
WF-001557,0,Pass,0.15656478883450087,development
WF-000523,0,Pass,0.19143934243830252,development
WF-001393,0,Pass,0.22357416570216376,development
WF-000130,0,Pass,0.24632262489552367,development
WF-001328,1,Fail,0.18611124809684573,development
WF-000942,0,Pass,0.23533582254045815,development
WF-000527,0,Pass,0.32959054340013094,development
WF-000348,0,Pass,0.488271669604652,development
WF-001115,0,Pass,0.3037507988325599,development
WF-000587,0,Pass,0.09951122342510148,development
WF-001507,0,Pass,0.29258582471490596,development
WF-001218,0,Pass,0.2835383942015607,development
WF-000181,1,Fail,0.2851435366987475,development
WF-000781,0,Pass,0.2109949060973281,development
WF-000665,0,Pass,0.20959186294534218,development
WF-000676,0,Pass,0.32834700626191293,development
WF-001320,0,Pass,0.25294517419755624,development
WF-001287,0,Pass,0.20743264063706274,development
WF-000209,0,Pass,0.2542095687776293,development
WF-000928,0,Pass,0.11469443306038697,development
WF-000017,0,Pass,0.2558232143329265,development
WF-000126,0,Pass,0.431853647455737,development
WF-000015,1,Fail,0.7515901292444825,development
WF-001267,0,Pass,0.1858083554143974,development
WF-000110,0,Pass,0.35507174830098737,development
WF-001377,0,Pass,0.1967893222729786,development
WF-000640,0,Pass,0.20096472717053984,development
WF-001199,0,Pass,0.14684921191279815,development
WF-000340,0,Pass,0.20584841689404965,development
WF-000073,0,Pass,0.5713161434552487,development
WF-001044,0,Pass,0.1752844471316145,development
WF-000978,0,Pass,0.16590616617239848,development
WF-000290,0,Pass,0.21712897797211822,development
WF-000127,0,Pass,0.3225254522253222,development
WF-000632,0,Pass,0.18944134580113406,development
WF-000339,0,Pass,0.23524322208334586,development
WF-000319,0,Pass,0.4636062846703502,development
WF-001081,0,Pass,0.2429451820436821,development
WF-001279,0,Pass,0.15316282168798048,development
WF-000651,0,Pass,0.17969600713201758,development
WF-000396,0,Pass,0.2494874593657267,development
WF-000072,0,Pass,0.204714102434014,development
WF-000170,1,Fail,0.3844355670772771,development
WF-000230,0,Pass,0.17040095559235,development
WF-000417,0,Pass,0.19499179175180859,development
WF-000466,0,Pass,0.19861541938942945,development
WF-000415,0,Pass,0.2547695626033369,development
WF-001508,0,Pass,0.15065053224380165,development
WF-000062,0,Pass,0.7370246878898536,development
WF-000286,0,Pass,0.2574741945023409,development
WF-000305,0,Pass,0.24613111810279958,development
WF-000738,0,Pass,0.17450220001351324,development
WF-000206,0,Pass,0.14333839739362939,development
WF-001518,0,Pass,0.3494296529610405,development
WF-001148,0,Pass,0.31416466584730957,development
WF-000805,0,Pass,0.16167639055805608,development
WF-000813,0,Pass,0.25506175265322556,development
WF-001423,0,Pass,0.2925509783139144,development
WF-000395,0,Pass,0.12656973065092858,development
WF-000897,0,Pass,0.13176741975514572,development
WF-000776,0,Pass,0.08406003379027967,development
WF-001189,0,Pass,0.23526961817687178,development
WF-000499,0,Pass,0.24857718713670135,development
WF-000300,0,Pass,0.23069712998354502,development
WF-000380,0,Pass,0.18771275588988637,development
WF-000277,0,Pass,0.12977911820453553,development
WF-000758,0,Pass,0.16785746119192976,development
WF-000906,0,Pass,0.13108379584217916,development
WF-000320,0,Pass,0.13989051124563384,development
WF-000403,0,Pass,0.19248949238412438,development
WF-001403,0,Pass,0.3025684862710048,development
WF-000963,0,Pass,0.21057623993663802,development
WF-001408,0,Pass,0.1690480091170025,development
WF-001103,0,Pass,0.21110055840942474,development
WF-000350,0,Pass,0.41467625188204,development
WF-000341,0,Pass,0.23975018634032455,development
WF-000203,0,Pass,0.2923507785435389,development
WF-000794,0,Pass,0.17297665244409005,development
WF-000030,0,Pass,0.25938358567135056,development
WF-000317,0,Pass,0.3380978167734059,development
WF-000064,0,Pass,0.3354706768309261,development
WF-000575,0,Pass,0.2434850727783718,development
WF-001092,0,Pass,0.25791945150498014,development
WF-000264,0,Pass,0.43878305128563744,development
WF-000214,0,Pass,0.2410736335334448,development
WF-000966,0,Pass,0.33950224853350264,development
WF-000607,0,Pass,0.16364877756014126,development
WF-000190,1,Fail,0.338827391109217,development
WF-000279,0,Pass,0.22560743573397393,development
WF-000613,0,Pass,0.24198168905185202,development
WF-000382,0,Pass,0.2407395800453664,development
WF-001009,0,Pass,0.3395815752291493,development
WF-000792,0,Pass,0.2871459362983153,development
WF-001020,0,Pass,0.1320461890401062,development
WF-000509,1,Fail,0.2593331802650042,development
WF-000464,0,Pass,0.10771587690557882,development
WF-000853,0,Pass,0.30778544327302165,development
WF-001302,0,Pass,0.09583636360667319,development
WF-000483,0,Pass,0.14023108891103242,development
WF-001200,0,Pass,0.30605347166960695,development
WF-001562,0,Pass,0.17270546676360238,development
WF-001004,0,Pass,0.26245427457040843,development
WF-001142,0,Pass,0.2774462523316635,development
WF-001525,0,Pass,0.32862090350275563,development
WF-001451,0,Pass,0.13229736925964244,development
WF-000324,1,Fail,0.19008968952003286,development
WF-001319,0,Pass,0.1765281851695164,development
WF-000409,0,Pass,0.29241682434662286,development
WF-000267,0,Pass,0.1527576298211957,development
WF-000275,0,Pass,0.0933431932986316,development
WF-000681,0,Pass,0.20025818361296752,development
WF-001156,0,Pass,0.2602960665408337,development
WF-001485,0,Pass,0.1293301706718986,development
WF-000780,0,Pass,0.16428167464665563,development
WF-000153,0,Pass,0.12117828333779398,development
WF-000517,0,Pass,0.13566319161084847,development
WF-000048,0,Pass,0.487263756946459,development
WF-000896,0,Pass,0.22638293245161462,development
WF-000774,0,Pass,0.19443793109755816,development
WF-001474,0,Pass,0.3535103580311072,development
WF-000372,0,Pass,0.3838344928531459,development
WF-001350,0,Pass,0.3026608152446008,development
WF-001436,0,Pass,0.28623748998701737,development
WF-000411,0,Pass,0.2689318812689291,development
WF-001365,1,Fail,0.22258083649015237,development
WF-000668,0,Pass,0.4935982967266346,development
WF-000291,0,Pass,0.20087199990685667,development
WF-000648,0,Pass,0.18728753417030503,development
WF-001249,0,Pass,0.1707573047781912,development
WF-000325,0,Pass,0.17552320914565886,development
WF-001374,0,Pass,0.18990736172214248,development
WF-000184,0,Pass,0.6380070107367696,development
WF-001338,0,Pass,0.35667233037941193,development
WF-001411,0,Pass,0.2933000744379982,development
WF-000014,0,Pass,0.4311470606502257,development
WF-001464,0,Pass,0.16473795332450308,development
WF-000981,0,Pass,0.14712571886717504,development
WF-000100,0,Pass,0.7450507363409696,development
WF-000938,0,Pass,0.26607044364200033,development
WF-000783,0,Pass,0.15048095556797134,development
WF-000870,0,Pass,0.36660841833344765,development
WF-001112,0,Pass,0.22192159340010129,development
WF-000855,0,Pass,0.16788774094602696,development
WF-000941,0,Pass,0.3127250318755448,development
WF-000669,0,Pass,0.14079787720541337,development
WF-001226,0,Pass,0.19156660007965762,development
WF-000056,0,Pass,0.2416526673108048,development
WF-000308,0,Pass,0.20021646690184947,development
WF-000900,0,Pass,0.2541718231060109,development
WF-001517,0,Pass,0.26477217474426773,development
WF-001266,0,Pass,0.2829167925524452,development
WF-000543,0,Pass,0.1877359796704767,development
WF-000292,1,Fail,0.2420313855454215,development
WF-001441,0,Pass,0.1346472289573824,development
WF-000702,0,Pass,0.21525026139124412,development
WF-001313,0,Pass,0.270353315622625,development
WF-000293,0,Pass,0.22055330330418738,development
WF-001357,0,Pass,0.21105528652167158,development
WF-001056,0,Pass,0.1916442574684618,development
WF-000646,0,Pass,0.13620950494555964,development
WF-000545,0,Pass,0.2559185214508416,development
WF-000590,0,Pass,0.1660274349459765,development
WF-000808,0,Pass,0.19298692757086194,development
WF-000822,0,Pass,0.23099906140151477,development
WF-001271,0,Pass,0.2117240547712378,development
WF-000949,0,Pass,0.34992317073930823,development
WF-000722,0,Pass,0.1541824130190375,development
WF-000440,0,Pass,0.41389931055326123,development
WF-000610,0,Pass,0.33293341147150063,development
WF-000677,0,Pass,0.2521314958310657,development
WF-001222,0,Pass,0.2586326725999268,development
WF-001207,0,Pass,0.13016474187734484,development
WF-000303,0,Pass,0.2015700246897727,development
WF-000700,0,Pass,0.26406747178684814,development
WF-000769,0,Pass,0.3081216716059596,development
WF-001173,0,Pass,0.17852510152151346,development
WF-001404,0,Pass,0.24248626829438213,development
WF-000680,0,Pass,0.22125099240713045,development
WF-001101,0,Pass,0.23970739406796526,development
WF-000762,0,Pass,0.1927859308532727,development
WF-000638,0,Pass,0.20929389296579515,development
WF-000472,0,Pass,0.19371809012438973,development
WF-000574,0,Pass,0.2536107409351617,development
WF-001152,1,Fail,0.4086076428232609,development
WF-000078,0,Pass,0.2890161964556246,development
WF-001340,0,Pass,0.2289411622909043,development
WF-000025,0,Pass,0.5560887318549521,development
WF-001077,0,Pass,0.20798740090932363,development
WF-001251,0,Pass,0.259447340076712,development
WF-000387,0,Pass,0.4787826364769291,development
WF-000992,0,Pass,0.15833471753910813,development
WF-001493,0,Pass,0.30903549369225075,development
WF-000592,0,Pass,0.33114852997185407,development
WF-001472,0,Pass,0.25354565575136034,development
WF-000146,0,Pass,0.24424908226573055,development
WF-000013,0,Pass,0.3402816861828232,development
WF-000278,1,Fail,0.1161282564810319,development
WF-000283,1,Fail,0.23575343150788083,development
WF-000902,0,Pass,0.245237313917917,development
WF-000047,0,Pass,0.6625476137256815,development
WF-001298,0,Pass,0.2983027217016763,development
WF-000149,0,Pass,0.2797484694040878,development
WF-000034,0,Pass,0.5495396515691157,development
WF-000271,0,Pass,0.0892922752524509,development
WF-001162,0,Pass,0.24587197215234075,development
WF-000322,1,Fail,0.3106687686590244,development
WF-000095,0,Pass,0.40907414861192476,development
WF-000376,0,Pass,0.3838716077229575,development
WF-001155,0,Pass,0.19762464434751922,development
WF-000589,0,Pass,0.28304639834510775,development
WF-000551,0,Pass,0.3351022547581738,development
WF-000211,0,Pass,0.22643699163440648,development
WF-001312,0,Pass,0.3352414818079517,development
WF-001299,0,Pass,0.23705521598466436,development
WF-001024,0,Pass,0.13480055938042074,development
WF-001174,0,Pass,0.19630428867192717,development
WF-000921,0,Pass,0.26907202652747636,development
WF-000720,0,Pass,0.13484729955296795,development
WF-000970,0,Pass,0.23136548036691723,development
WF-000169,0,Pass,0.14587296006831973,development
WF-000388,0,Pass,0.288889570722361,development
WF-000055,0,Pass,0.6947039452481949,development
WF-000121,0,Pass,0.4130157716338959,development
WF-000453,0,Pass,0.21311246692102886,development
WF-001458,0,Pass,0.26617384578915787,development
WF-000724,0,Pass,0.15407111951392907,development
WF-001463,0,Pass,0.24442336877816292,development
WF-000910,0,Pass,0.24005034477304318,development
WF-000529,0,Pass,0.4223362535634774,development
WF-000353,0,Pass,0.30482191083765814,development
WF-001188,0,Pass,0.2968951269747831,development
WF-000944,0,Pass,0.2674369765644378,development
WF-000255,0,Pass,0.20502752975281235,development
WF-001290,0,Pass,0.31837713280013785,development
WF-000228,0,Pass,0.3058713709797042,development
WF-000145,0,Pass,0.6490156262885326,development
WF-001291,0,Pass,0.03516131731389461,development
WF-001409,0,Pass,0.2185481647449391,development
WF-000119,0,Pass,0.17542604175381948,development
WF-000197,0,Pass,0.6809814188137153,development
WF-001215,0,Pass,0.1961395567674317,development
WF-000147,0,Pass,0.18694612374289968,development
WF-001109,0,Pass,0.12104411096515781,development
WF-001223,0,Pass,0.21655925745566676,development
WF-000912,0,Pass,0.21077708627189212,development
WF-000475,0,Pass,0.14489700146705717,development
WF-000021,0,Pass,0.21713234638281706,development
WF-000843,0,Pass,0.17047215682992856,development
WF-001431,0,Pass,0.23133018421309617,development
WF-000914,0,Pass,0.28119357461256483,development
WF-000101,0,Pass,0.3030064539124403,development
WF-000594,0,Pass,0.4459671709794222,development
WF-000003,1,Fail,0.3802760016529345,development
WF-000939,0,Pass,0.294987285599007,development
WF-001381,0,Pass,0.17035453903924852,development
WF-000950,0,Pass,0.26626326755870466,development
WF-000611,0,Pass,0.10413538318081338,development
WF-000784,0,Pass,0.09005089700206598,development
WF-001484,0,Pass,0.18818865133614915,development
WF-001538,0,Pass,0.21582941826888716,development
WF-000493,0,Pass,0.40647293885401864,development
WF-000993,0,Pass,0.19318282547204718,development
WF-000756,0,Pass,0.17200531783458445,development
WF-001161,0,Pass,0.12767195711853604,development
WF-000544,0,Pass,0.2958981839616052,development
WF-000985,0,Pass,0.2428783426461244,development
WF-001437,0,Pass,0.26897844040540103,development
WF-000636,0,Pass,0.3319898015815807,development
WF-000273,0,Pass,0.18136542993927435,development
WF-001314,0,Pass,0.17355879273199779,development
WF-000936,0,Pass,0.34081476966132307,development
WF-000602,1,Fail,0.0987411737409237,development
WF-001280,0,Pass,0.4545629002144909,development
WF-000410,0,Pass,0.1331101743854349,development
WF-000148,0,Pass,0.29693657742971047,development
WF-000975,0,Pass,0.38645260054924496,development
WF-000115,0,Pass,0.22073127670812176,development
WF-001446,0,Pass,0.24655039518460278,development
WF-000502,0,Pass,0.26129516305223305,development
WF-000360,0,Pass,0.10495744090086137,development
WF-000795,0,Pass,0.19400129682646314,development
WF-000342,0,Pass,0.23598518097182336,development
WF-000785,0,Pass,0.16209559695213732,development
WF-001015,0,Pass,0.2511960183943363,development
WF-001181,0,Pass,0.13929467041343693,development
WF-001490,0,Pass,0.6784845303323808,development
WF-000185,0,Pass,0.46357671848057463,development
WF-001513,0,Pass,0.25849318265777627,development
WF-000641,0,Pass,0.16071564549612333,development
WF-001288,0,Pass,0.08886960344373772,development
WF-001052,0,Pass,0.16062381873696202,development
WF-000311,0,Pass,0.21895721687997657,development
WF-001184,0,Pass,0.3020433884570416,development
WF-000251,0,Pass,0.19483135816622138,development
WF-000803,0,Pass,0.25197074820496196,development
WF-001264,0,Pass,0.17789815106571683,development
WF-000208,0,Pass,0.27903825019449796,development
WF-000482,0,Pass,0.30021403218839526,development
WF-000506,0,Pass,0.2247620747108404,development
WF-000274,1,Fail,0.39685952828721344,development
WF-000075,0,Pass,0.21950475720129706,development
WF-000578,0,Pass,0.25096709556865515,development
WF-000354,0,Pass,0.17550908279323818,development
WF-000619,0,Pass,0.46798921595544113,development
WF-000548,0,Pass,0.23156209246804854,development
WF-000282,0,Pass,0.2321620758292897,development
WF-001430,0,Pass,0.4188884972912895,development
WF-000114,0,Pass,0.3321100593398432,development
WF-000227,0,Pass,0.15090382271883787,development
WF-001495,0,Pass,0.3164102157799125,development
WF-000986,0,Pass,0.3066900237277434,development
WF-000559,0,Pass,0.20957048813696216,development
WF-000845,0,Pass,0.10592645554003983,development
WF-000009,0,Pass,0.5690687497539592,development
WF-001145,1,Fail,0.41841383177016894,development
WF-000967,0,Pass,0.13172093891728123,development
