wafer_id,target,historical_weighted_failure_rate,failed_neighbour_count,failed_neighbour_rate,mean_similarity,maximum_similarity,minimum_similarity,mean_failed_neighbour_similarity,mean_passed_neighbour_similarity
WF-000136,0,0.06689393787297902,1.0,0.1,0.07171752819164903,0.22294109624977587,0.025977821756184936,0.047974678752557925,0.07435562257377028
WF-000486,0,0.0,0.0,0.0,0.6838397582655572,0.8657726315550173,0.553570373637903,0.0,0.6838397582655572
WF-000455,0,0.11564825581810852,1.0,0.1,0.627749830562839,0.8155105103947738,0.4711170970575764,0.7259817299470548,0.616835175075704
WF-001197,0,0.0,0.0,0.0,0.05761704088902977,0.21160461164784644,0.012667824073784386,0.0,0.05761704088902977
WF-000998,0,0.0967896278425713,1.0,0.1,0.4431618152861828,0.7573368649255033,0.2775451796321779,0.42893467175587957,0.4447426090117721
WF-001496,0,0.0,0.0,0.0,0.488389840096694,0.7317654144411565,0.37120064365717176,0.0,0.488389840096694
WF-000952,0,0.16330616626707928,1.0,0.1,0.1500821769301364,0.28041003928670394,0.05266530855978084,0.24509344939478062,0.13952536887850925
WF-001150,0,0.0,0.0,0.0,0.6484859701192546,0.8376781429188006,0.4249532891109689,0.0,0.6484859701192546
WF-001042,0,0.0,0.0,0.0,0.5183289055538418,0.6967241984349453,0.31459918995516284,0.0,0.5183289055538418
WF-000031,0,0.0,0.0,0.0,0.6734684914211555,0.817545752780936,0.5186270004893755,0.0,0.6734684914211555
WF-000248,0,0.0,0.0,0.0,0.619963636179981,0.8806216194667488,0.5129385974471545,0.0,0.619963636179981
WF-000935,0,0.0,0.0,0.0,0.4474588461853598,0.78271567608311,0.2814177047879751,0.0,0.4474588461853598
WF-000200,0,0.06116340920393921,1.0,0.1,0.21934961261531355,0.804858301244562,0.05805074920180293,0.1341617011511597,0.22881493611133064
WF-000295,1,0.0,0.0,0.0,0.5100567399322697,0.78469611647297,0.31857934549917044,0.0,0.5100567399322697
WF-000500,0,0.11662841826111915,1.0,0.1,0.377264930610895,0.7668845663373857,0.26020703744023277,0.43999812122539556,0.3702945760981728
WF-001515,0,0.0,0.0,0.0,0.6185734847097918,0.8446821323672742,0.4751934663630685,0.0,0.6185734847097918
WF-000730,0,0.0,0.0,0.0,0.330161168334203,0.5343688093720804,0.13317170763233768,0.0,0.330161168334203
WF-001390,0,0.11004661078516946,1.0,0.1,0.5542228350571226,0.7925226506410021,0.3601027426230985,0.6099034461778434,0.5480361004881537
WF-000116,1,0.5664377262086863,2.0,0.2,0.05825958575772827,0.32838073984611216,0.0016235330185634905,0.16500213643233783,0.031573948089075876
WF-000084,0,0.2745175660415778,2.0,0.2,0.04741329963457229,0.12965110731394414,0.0169323846969351,0.06507891806841407,0.04299689502611184
WF-000260,0,0.0,0.0,0.0,0.30293684945353444,0.51312169849969,0.20302303444730496,0.0,0.30293684945353444
WF-000920,0,0.0,0.0,0.0,0.45503684398243693,0.7602423994575203,0.29528373568603733,0.0,0.45503684398243693
WF-000693,0,0.09634129484510522,1.0,0.1,0.30510755603777223,0.6175997383068741,0.22098703787943336,0.2939445701570448,0.3063478878022975
WF-000310,0,0.0,0.0,0.0,0.5361366702772072,0.8660392718677765,0.3303391752040596,0.0,0.5361366702772072
WF-000563,0,0.0,0.0,0.0,0.644464900340789,0.9166696509243611,0.4916520555805727,0.0,0.644464900340789
WF-000469,0,0.0,0.0,0.0,0.3769543721982355,0.6104597360154175,0.2660943195079875,0.0,0.3769543721982355
WF-000852,0,0.0,0.0,0.0,0.20684559674830574,0.5913313257538524,0.026753379071096078,0.0,0.20684559674830574
WF-000201,0,0.0,0.0,0.0,0.39970065222629503,0.6403426900298268,0.21683758114709753,0.0,0.39970065222629503
WF-000750,0,0.07379285666326132,1.0,0.1,0.46408192501057544,0.6139781285928295,0.34245930972315786,0.34245930972315786,0.4775955489313996
WF-001229,0,0.0,0.0,0.0,0.5466230310996887,0.7075636642876553,0.4129669433675651,0.0,0.5466230310996887
WF-000655,0,0.0,0.0,0.0,0.08795936397554095,0.2516060665788525,0.02693394976352276,0.0,0.08795936397554095
WF-000416,0,0.0006457363202939981,2.0,0.2,0.007300296277466449,0.07261409404813841,3.5911193285048787e-06,2.3570332276335786e-05,0.009119477763763977
WF-001046,0,0.0,0.0,0.0,0.36551605323310843,0.7580458665067038,0.1230459288630779,0.0,0.36551605323310843
WF-000889,0,0.1203330632634011,1.0,0.1,0.5442575082770498,0.6797100127737126,0.46319009730458893,0.6549217317508328,0.5319614834466294
WF-000860,0,0.0884356335682735,1.0,0.1,0.22032617445426386,0.681449286541041,0.056699155304003615,0.1948468482953678,0.22315721069414116
WF-001058,0,0.22329676878411606,2.0,0.2,0.5074496556594138,0.8737541045192188,0.31311815620404354,0.5665593421467972,0.4926722340375679
WF-000036,0,0.0,0.0,0.0,0.5173202878897982,0.673814073315638,0.3624805331393932,0.0,0.5173202878897982
WF-001169,0,0.0,0.0,0.0,0.42937928491523414,0.6518867914258037,0.3276688895295451,0.0,0.42937928491523414
WF-001233,0,0.0,0.0,0.0,0.5250991781353594,0.7843082456969271,0.3688353807889867,0.0,0.5250991781353594
WF-001456,0,0.1937135512942109,1.0,0.1,0.4428909509212645,0.8579397893902821,0.27910271867738706,0.8579397893902821,0.39677441331359586
WF-001349,0,0.0,0.0,0.0,0.4282935423727669,0.7396118840195336,0.19798485070044683,0.0,0.4282935423727669
WF-000124,0,0.0,0.0,0.0,0.3590648550824738,0.8381146895029101,0.14801926943923768,0.0,0.3590648550824738
WF-000213,0,0.08966205052347954,1.0,0.1,0.6200644399864907,0.922758232754991,0.5070471384733853,0.5559624914588178,0.6271868787117877
WF-001329,1,0.08297600714640853,1.0,0.1,0.590138204194184,0.8766971568680244,0.48482955433878744,0.489673118485853,0.6013009914951096
WF-000111,0,0.0,0.0,0.0,0.21808849549106507,0.498765645057628,0.10846557734158559,0.0,0.21808849549106507
WF-001344,1,0.0,0.0,0.0,0.30048794999594686,0.6434344645379637,0.1847180893678834,0.0,0.30048794999594686
WF-001178,0,0.07755115161954228,1.0,0.1,0.07066781011711339,0.3460748457308262,0.012473282070046708,0.05480370057013284,0.07243048895566678
WF-000261,0,0.0,0.0,0.0,0.4273449262893821,0.7373759150326629,0.2498753099445534,0.0,0.4273449262893821
WF-000625,0,0.0,0.0,0.0,0.6975591486638744,0.8490628922690561,0.45352440248279235,0.0,0.6975591486638744
WF-000614,0,0.004917383100488817,1.0,0.1,0.05390254434597488,0.3353738879134561,0.0010005329069064904,0.002650594606402459,0.059597205428149586
WF-000143,0,0.08129643897437921,1.0,0.1,0.5758421993463341,0.7590610394646304,0.44689613081325247,0.4681392021803155,0.5878091990314471
WF-000076,0,0.20821628171547454,2.0,0.2,0.4327663555249024,0.7560374294668905,0.13945378485956617,0.45054500699476147,0.42832169265743764
WF-000514,0,0.0,0.0,0.0,0.1845268794294827,0.7699271243190192,0.0014335185465421047,0.0,0.1845268794294827
WF-000373,0,0.0,0.0,0.0,0.017473035593042033,0.07338872546451125,0.00015736089058857278,0.0,0.017473035593042033
WF-001201,0,0.07540906045476123,1.0,0.1,0.2728148404495113,0.64691320643053,0.13015270567692597,0.20572710796413235,0.2802690329478868
WF-000351,0,0.0,0.0,0.0,0.6121397963733737,0.9205160222458394,0.4421807530193465,0.0,0.6121397963733737
WF-001193,0,0.0,0.0,0.0,0.665644705178039,0.9149576527879243,0.5263162832042738,0.0,0.665644705178039
WF-000539,0,0.0,0.0,0.0,0.44568328392553713,0.6643290848831774,0.3055109134692793,0.0,0.44568328392553713
WF-000692,0,0.0,0.0,0.0,0.6259766882684616,0.7714327358852402,0.5026727044249935,0.0,0.6259766882684616
WF-001252,0,0.0,0.0,0.0,0.4384210202328614,0.7336208580258824,0.260854572806104,0.0,0.4384210202328614
WF-001309,0,0.0,0.0,0.0,0.1566555969741883,0.43177758266236005,0.022383785488042943,0.0,0.1566555969741883
WF-001535,0,0.1057673721528251,1.0,0.1,0.23856253463713412,0.4526341295242896,0.1470743618836317,0.2523213238268699,0.23703378028271901
WF-000404,0,0.08602575740734784,1.0,0.1,0.3435730958458988,0.7089143031516109,0.2124785064019176,0.2955613579493076,0.3489077333899645
WF-001533,0,0.0,0.0,0.0,0.5991141806305598,0.9103796662486381,0.44514836255768414,0.0,0.5991141806305598
WF-000839,0,0.09113770003374516,1.0,0.1,0.5129605958524608,0.6244541922708757,0.43457568393421225,0.46750048913932757,0.5180117188205867
WF-000880,0,0.1124798165435356,1.0,0.1,0.48575417254089687,0.9174846592964633,0.22011261062469528,0.5463754021265702,0.479018480364711
WF-001070,0,0.0919547219889058,1.0,0.1,0.46188493343174947,0.8176229453341093,0.33851931557022497,0.4247250064458078,0.4660138142079653
WF-000158,1,0.0,0.0,0.0,3.739891002523786e-19,3.0876911769330373e-18,4.524185885846322e-23,0.0,3.739891002523786e-19
WF-000561,0,0.08732062359027305,1.0,0.1,0.5888601653600307,0.8843425873907472,0.42938175710130544,0.5141963684670919,0.5971561427925794
WF-001268,0,0.07635121385515067,1.0,0.1,0.2413139584021923,0.7541544473458751,0.07220723742436831,0.18424613644198717,0.2476548275088818
WF-000280,0,0.17223088469690234,2.0,0.2,0.1737094621214655,0.5246950779568791,0.022629925439964452,0.14959067170701526,0.17973915972507812
WF-001424,0,0.23716896288743797,3.0,0.3,0.39748786953602494,0.7373222387727464,0.16245939708452425,0.3142392859273209,0.4331658339397552
WF-000816,0,0.07124963623163998,1.0,0.1,0.5243896698881352,0.8097380724145551,0.373625732231594,0.373625732231594,0.5411412185166397
WF-001010,0,0.14184841528332176,2.0,0.2,0.4126088767263726,0.7568555963318906,0.1900652883239764,0.29263957647733707,0.4426012017886315
WF-001208,0,0.09570664795772052,1.0,0.1,0.20617416116244341,0.39417762884435636,0.10765362892939367,0.19732237860352309,0.20715769255787897
WF-000798,1,0.0,0.0,0.0,0.19137709342763745,0.49816647593007035,0.09740730370574928,0.0,0.19137709342763745
WF-000287,0,0.16509499658435955,2.0,0.2,0.6742933661768309,0.8476168621515867,0.4797678323052055,0.556612304929101,0.7037136314887634
WF-000956,0,0.03044334656387226,1.0,0.1,0.3033250801907255,0.6490918048656849,0.09234230537760602,0.09234230537760602,0.3267676107255166
WF-000098,0,0.26231717292767753,1.0,0.1,0.07218438584059382,0.4085866285482557,0.0034646100593383102,0.18935204023225247,0.05916575757485397
WF-001064,0,0.0,0.0,0.0,0.6197045987836078,0.9470724280389333,0.4337809299050515,0.0,0.6197045987836078
WF-000788,0,0.0,0.0,0.0,0.5084402714618521,0.8757260197782039,0.35639852174941883,0.0,0.5084402714618521
WF-000316,0,0.0,0.0,0.0,0.13151194874924774,0.43379017744450316,0.03355464314785103,0.0,0.13151194874924774
WF-000481,0,0.0,0.0,0.0,0.655567866201556,0.8721704768321055,0.49024964719622305,0.0,0.655567866201556
WF-000262,0,0.0,0.0,0.0,0.4396416211889971,0.6322464641022719,0.33917039528864895,0.0,0.4396416211889971
WF-000558,0,0.0175097463277025,1.0,0.1,0.26568438595010485,0.8596598918516822,0.046520662012177416,0.046520662012177416,0.2900359108320968
WF-001027,0,0.0,0.0,0.0,0.42453302034962376,0.9299147315609658,0.2098206664913369,0.0,0.42453302034962376
WF-001343,1,0.0,0.0,0.0,0.6660114862445251,0.9612434393411898,0.5572970918095028,0.0,0.6660114862445251
WF-000352,1,0.02658518430752649,1.0,0.1,0.23409051219560534,0.6463437103586174,0.06223339411363446,0.06223339411363446,0.25318574753804657
WF-001528,0,0.09849503916861874,1.0,0.1,0.5483797042677152,0.7003799248397243,0.4006112184549816,0.5401268045112416,0.5492966931295455
WF-000601,0,0.08634052161009384,1.0,0.1,0.5439415956390217,0.7188218727972784,0.39309450038377053,0.46964201092899877,0.5521971050512464
WF-000044,0,0.0,0.0,0.0,0.4301187375356997,0.6257737397981935,0.31558649990591686,0.0,0.4301187375356997
WF-001435,0,0.0,0.0,0.0,0.6127982801806188,0.7539408336436283,0.4405263625755412,0.0,0.6127982801806188
WF-000112,0,0.0,0.0,0.0,0.18579101719425434,0.7021048446402187,0.048078624869307855,0.0,0.18579101719425434
WF-001118,0,0.0,0.0,0.0,0.5068660407732015,0.8679535769693953,0.28727755026514795,0.0,0.5068660407732015
WF-000266,0,0.02220647086196238,1.0,0.1,0.29349975020997193,0.8803268312734707,0.06517593651030978,0.06517593651030978,0.3188690628432677
WF-000006,0,0.3400983792715928,1.0,0.1,0.09253231950735086,0.31470091894691216,0.007465213024993938,0.31470091894691216,0.06784691956962181
WF-000294,0,0.18681737055799127,2.0,0.2,0.6189422415629698,0.7716192505014252,0.5291167762229727,0.5781458104803154,0.6291413493336334
WF-000133,0,0.0,0.0,0.0,0.5176557150592893,0.8625953861632097,0.3196662341722664,0.0,0.5176557150592893
WF-000023,0,0.0,0.0,0.0,0.1520731039406664,0.4260227409375012,0.04911555355248392,0.0,0.1520731039406664
WF-001136,0,0.0,0.0,0.0,0.3132611537919582,0.465776283576017,0.18358024954523136,0.0,0.3132611537919582
WF-000760,0,0.091262836122336,1.0,0.1,0.7600241178174526,0.9057255210865339,0.6271357907897432,0.6936195651339717,0.7674024014489507
WF-001444,1,0.20568240125852086,2.0,0.2,0.5210628300862703,0.7509003027400601,0.39358395726142487,0.5358672704935236,0.5173617199844569
WF-001211,0,0.07888108455147898,1.0,0.1,0.34050772876166086,0.6627701106743522,0.22007818337629367,0.2685961894288064,0.34849789979864465
WF-000661,0,0.0,0.0,0.0,0.08948135518793879,0.4181175679664441,0.003475477692041989,0.0,0.08948135518793879
WF-000919,0,0.09286583209211163,1.0,0.1,0.40099717940968993,0.5003570716374033,0.30759571394175494,0.3723893673247063,0.4041758251969104
WF-001547,0,0.026880911668344554,1.0,0.1,0.2802513313527626,0.6095406678082198,0.07533411283029572,0.07533411283029572,0.3030199111885923
WF-000363,0,0.0,0.0,0.0,0.42907152951366123,0.89797525655536,0.17832408484285725,0.0,0.42907152951366123
WF-000703,0,0.11489600565557734,1.0,0.1,0.41916430156776635,0.5186527465256621,0.3119069505709845,0.4816030396354621,0.41222666400468905
WF-000884,0,0.0,0.0,0.0,0.3308879098452363,0.8248737869580504,0.19341532815389292,0.0,0.3308879098452363
WF-001085,0,0.21415022548147072,2.0,0.2,0.4019907886276175,0.8365854078130118,0.19342487332792177,0.43043209013039263,0.39488046325192366
WF-000285,0,0.0,0.0,0.0,0.43657285162528786,0.5332813005479736,0.34877783221563957,0.0,0.43657285162528786
WF-000664,0,0.06691323763214618,1.0,0.1,0.437198281088627,0.9378495547021461,0.29254352474849143,0.29254352474849143,0.4532710317930866
WF-000414,0,0.0,0.0,0.0,0.49786227719297554,0.8405439181237533,0.36718725839853156,0.0,0.49786227719297554
WF-000876,0,0.0,0.0,0.0,0.5693315089844108,0.7625056729335853,0.4158780040129282,0.0,0.5693315089844108
WF-000224,0,0.11164423009302711,1.0,0.1,0.18888999549963073,0.4914684352335733,0.01751044740703151,0.21088478119831627,0.186446130421999
WF-000489,0,0.0940226424468761,2.0,0.2,0.15309298190242274,0.41427178819149385,0.056289114267752835,0.07197103349268782,0.17337346900485645
WF-000688,0,0.19503556496849664,2.0,0.2,0.5450936592554694,0.6849622423824457,0.4287536075863313,0.5315632489681783,0.548476261827292
WF-000081,0,0.0,0.0,0.0,0.20266202537740022,0.5197228961446769,0.07220622017246492,0.0,0.20266202537740022
WF-001122,0,0.09532340392617304,1.0,0.1,0.5379041378107019,0.9360234674600193,0.24277479715744277,0.5127485340208939,0.5406992048984584
WF-001311,0,0.0,0.0,0.0,0.12140555030752512,0.48504486910973016,0.027771779164812035,0.0,0.12140555030752512
WF-000815,0,0.08177378244574889,1.0,0.1,0.46548603878223843,0.5533117266642917,0.38064554066912193,0.38064554066912193,0.4749127607948069
WF-001203,0,0.0,0.0,0.0,0.49202530601319044,0.7604335737033735,0.366678208692044,0.0,0.49202530601319044
WF-001407,0,0.05686273837067271,1.0,0.1,0.16757365354547937,0.4344423051585155,0.04461336111858125,0.09528696819374345,0.17560550747345002
WF-001171,0,0.12507836157547034,1.0,0.1,0.6274671161961016,0.8853233082130587,0.4224023773182465,0.7848255883629366,0.6099828415108977
WF-000452,0,0.0,0.0,0.0,0.6009967498393803,0.7831550022385017,0.4613940295312758,0.0,0.6009967498393803
WF-000198,0,0.0,0.0,0.0,0.4281207803347914,0.6578499406263059,0.16402468311707677,0.0,0.4281207803347914
WF-000422,0,0.0,0.0,0.0,0.032733813184390934,0.05034327607337601,0.009998162824594325,0.0,0.032733813184390934
WF-001026,0,0.22618209687920815,2.0,0.2,0.4983182046149319,0.6749451866476109,0.30412453851320276,0.563553282164438,0.48200943522755546
WF-000428,0,0.24609440168389654,4.0,0.4,2.42060454409634e-05,0.00017256527843425423,1.005765828969512e-10,1.4892430674817751e-05,3.0415121951727162e-05
WF-000480,0,0.0,0.0,0.0,0.4802510644869459,0.68838166425712,0.3630204739333012,0.0,0.4802510644869459
WF-000323,0,0.34517677789447354,2.0,0.2,0.22911875359228145,0.7089279341023937,0.0757613878676804,0.3954323656009077,0.1875403505901249
WF-001022,0,0.1386324614119119,1.0,0.1,0.5294632866938929,0.8210163744371297,0.3527216029686903,0.7340079866161515,0.5067360978136419
WF-000804,0,0.15747229298616944,1.0,0.1,0.4687652890679777,0.7381754494185899,0.34210021782744376,0.7381754494185899,0.4388308268067987
WF-000096,0,0.0,0.0,0.0,0.005310882688872179,0.04950816736892142,1.1509606382430072e-06,0.0,0.005310882688872179
WF-001210,0,0.08981101965864975,1.0,0.1,0.5694300282210276,0.8735431052125769,0.42853054923873674,0.5114109145878419,0.5758765964024926
WF-001459,0,0.2,2.0,0.2,0.0,0.0,0.0,0.0,0.0
WF-000162,0,0.0806098885841849,1.0,0.1,0.16103083344157415,0.5378879606158125,0.059934318663895925,0.1298067754234373,0.16450017322136715
WF-000333,0,0.0,0.0,0.0,0.37553119889454495,0.72187999326566,0.16841829431240787,0.0,0.37553119889454495
WF-000596,0,0.09297819139773153,1.0,0.1,0.32226081498932646,0.4188581456207511,0.25228568136526747,0.29963227736066544,0.32477509694806656
WF-000222,0,0.0,0.0,0.0,0.25186084552739146,0.3448584021795133,0.16558278896621517,0.0,0.25186084552739146
WF-000369,1,0.0,0.0,0.0,0.26060019659536937,0.39067317903268745,0.16311880269801765,0.0,0.26060019659536937
WF-000144,0,0.0,0.0,0.0,0.060267523241711675,0.15335774371015926,0.015516815197075005,0.0,0.060267523241711675
WF-000218,0,0.0,0.0,0.0,0.4450109566513851,0.7601324666846087,0.30235436295334905,0.0,0.4450109566513851
WF-000485,0,0.0,0.0,0.0,0.008562927622016814,0.028587677774709008,0.0017126239916155095,0.0,0.008562927622016814
WF-000470,0,0.07519114235201722,1.0,0.1,0.01717830396612943,0.1473867269979325,0.00023265874450782237,0.012916562988834599,0.01765183074138441
WF-001394,0,0.0,0.0,0.0,0.5939758394850775,0.8266697299315744,0.43944160787748326,0.0,0.5939758394850775
WF-001563,0,0.0,0.0,0.0,0.566113765940986,0.7977724802187054,0.39721641666272867,0.0,0.566113765940986
WF-000473,0,0.09441792677249224,1.0,0.1,0.2714646103769506,0.33572135319757634,0.2115881089489461,0.25631125703894053,0.2731483163033961
WF-000011,1,0.0,0.0,0.0,0.05938798003934178,0.13642560095679646,0.011579577317914314,0.0,0.05938798003934178
WF-000016,0,0.5027799172045334,4.0,0.4,0.4320325672234836,0.7240358024664821,0.22185636841260192,0.5430432459457127,0.35802544807533104
WF-001481,0,0.0,0.0,0.0,0.6273846606581832,0.8496440183484484,0.5374004927135156,0.0,0.6273846606581832
WF-000567,0,0.09770092801948213,1.0,0.1,0.5268008220863127,0.7388278012128069,0.39767147715489143,0.5146892919925885,0.5281465476522821
WF-000691,0,0.07668862792971837,1.0,0.1,0.4287633254600073,0.7184195112485213,0.27936909117071884,0.3288127113611124,0.43986894924877334
WF-000663,0,0.0,0.0,0.0,0.6993087735299077,0.8325028471709116,0.5777296386555641,0.0,0.6993087735299077
WF-000221,0,0.15652021826777007,2.0,0.2,0.5489104181640865,0.8142211896708735,0.37391117709210564,0.4295778923024788,0.5787435496294884
WF-000718,0,0.0,0.0,0.0,0.3192173000691204,0.4920679830463805,0.15046594215621018,0.0,0.3192173000691204
WF-000959,0,0.18860696846576377,2.0,0.2,0.6970629388125397,0.943806240032017,0.5560680625053814,0.6573546385963465,0.7069900138665879
WF-001550,0,0.09629518172238472,1.0,0.1,0.6225653147791395,0.8984803353296615,0.46489689360627406,0.5995004012071088,0.6251280829538096
WF-000685,0,0.0,0.0,0.0,0.1355993487966301,0.7021849755003595,0.01497979670553469,0.0,0.1355993487966301
WF-001089,0,0.11318357031804298,1.0,0.1,0.4150853520545235,0.5923070569213418,0.3125635629566491,0.46980842132252787,0.4090050110247452
WF-001303,1,0.0,0.0,0.0,0.41340611328204835,0.7124928185302845,0.2426419454467757,0.0,0.41340611328204835
WF-001111,0,0.06536107887633429,1.0,0.1,0.33204236318644503,0.797034328904497,0.15049413041542614,0.21702647090513671,0.3448219067732571
WF-001187,0,0.0,0.0,0.0,0.5328383040085322,0.7954435599223304,0.4107082038949619,0.0,0.5328383040085322
WF-000408,0,0.19334129369446654,2.0,0.2,0.29631949799785773,0.7622317774478815,0.11445099199668274,0.2864539754490035,0.2987858786350713
WF-001031,0,0.0,0.0,0.0,0.599090682437559,0.7474944903480274,0.4992046580616782,0.0,0.599090682437559
WF-000463,0,0.0,0.0,0.0,0.2917521051500088,0.462876089031237,0.20148387943264673,0.0,0.2917521051500088
WF-001242,1,0.11256397412043227,1.0,0.1,0.5627976468670158,0.8137233453251083,0.4152066950832057,0.6335073975697895,0.5549410079000409
WF-001384,0,0.0,0.0,0.0,0.22538374737829114,0.39610790284174996,0.1452241056406122,0.0,0.22538374737829114
WF-001057,0,0.07368311945702473,1.0,0.1,0.4131825704263852,0.591217176244297,0.25256294515045474,0.3044458069428787,0.42526443303566375
WF-000254,0,0.03475591615880432,1.0,0.1,0.11550427430048538,0.2950216545999487,0.040144568735712066,0.040144568735712066,0.12387757491879353
WF-000425,1,0.14179054336254154,1.0,0.1,0.4816543647336543,0.6829403408852461,0.3711276622213881,0.6829403408852461,0.4592892562723663
WF-000621,0,0.12717742190674006,1.0,0.1,0.3916311961721107,0.6571567994654313,0.2726762891401904,0.498066458674218,0.3798050558940987
WF-000626,0,0.06191126685701513,1.0,0.1,0.2628561598939808,0.5569108059554886,0.130702221854008,0.16273757860206484,0.2739804467041937
WF-000840,0,0.06640068465323161,1.0,0.1,0.3834922322300427,0.7319522258074395,0.17978425236943385,0.2546414677927093,0.3978089838341909
WF-000721,0,0.0,0.0,0.0,0.4124847864705271,0.5083400581366709,0.3195219680785614,0.0,0.4124847864705271
WF-001401,1,0.09687861567062012,1.0,0.1,0.3878825837402793,0.6961342446478734,0.20034480824357292,0.3757752775550164,0.3892278399830863
WF-001040,0,0.058750159162192575,1.0,0.1,0.37008256414229784,0.5876328157830287,0.20271942112601427,0.2174240954651234,0.38704461621753944
WF-000504,0,0.04656601920280367,1.0,0.1,0.17444299823096115,0.3365752637739768,0.06240734990567116,0.08123116005417583,0.18479986913949284
WF-000925,1,0.0,0.0,0.0,0.22525997393753258,0.8616942763995326,0.03810426042616872,0.0,0.22525997393753258
WF-001065,0,0.07357697950943985,1.0,0.1,0.5241747764253983,0.7321245373905177,0.3819969172883205,0.3856719678441675,0.5395639773788684
WF-001094,0,0.0,0.0,0.0,0.35720366695055683,0.6240754327876207,0.26770365607958685,0.0,0.35720366695055683
WF-001561,0,0.0,0.0,0.0,0.25330262584883634,0.40161383761480857,0.14842477525956174,0.0,0.25330262584883634
WF-000814,0,0.0,0.0,0.0,0.48159262547628356,0.7069504581870322,0.33412970813727005,0.0,0.48159262547628356
WF-001402,0,0.0,0.0,0.0,0.20483628165232784,0.70803642119368,0.06897033575056744,0.0,0.20483628165232784
WF-001183,0,0.22855977809980393,2.0,0.2,0.5076222472427483,0.7086750771276596,0.33912587607241657,0.5801101409416318,0.4895002738180274
WF-000753,0,0.07229693268324136,1.0,0.1,0.4005543261713231,0.6683399923253879,0.21811585244967333,0.2895884915518925,0.41288386335125976
WF-001051,0,0.026108295939951665,1.0,0.1,0.14793123900099242,0.49972743588584917,0.02469656837365681,0.0386223256660163,0.16007667381598975
WF-001158,0,0.0,0.0,0.0,0.6686271531060942,0.9103978528064595,0.5143319803841052,0.0,0.6686271531060942
WF-000140,0,0.0,0.0,0.0,0.353325582614732,0.6377689167180153,0.2159292069558889,0.0,0.353325582614732
WF-001336,0,0.07886761579659352,1.0,0.1,0.5475092597447409,0.8900376878292439,0.39211964638437324,0.4318074994262555,0.5603650108912392
WF-000582,0,0.0,0.0,0.0,0.5201182547020013,0.6131976549050373,0.40616870838982166,0.0,0.5201182547020013
WF-000381,0,0.20487688980691313,2.0,0.2,0.30129759862956396,0.6978669047499934,0.06702167113176649,0.3086445745675836,0.29946085464505906
WF-001428,0,0.04866544711207262,1.0,0.1,0.07148422696368814,0.28635949417755724,0.030297033896680797,0.03478811866648761,0.07556157233004375
WF-001293,0,0.0,0.0,0.0,0.697194813068369,0.8801504124882531,0.5899065446218182,0.0,0.697194813068369
WF-000717,0,0.3388150074816884,1.0,0.1,0.013445931709726027,0.07550598997965989,0.0001295472256671643,0.04555683452829096,0.00987805361877437
WF-000479,0,0.0,0.0,0.0,0.03022945156868078,0.13372483056781714,0.005812149065932245,0.0,0.03022945156868078
WF-000961,0,0.0,0.0,0.0,0.2876606180215743,0.5124538815057204,0.19177866038243893,0.0,0.2876606180215743
WF-000120,0,0.0,0.0,0.0,0.4121434102400284,0.6721546904209046,0.25500641391147283,0.0,0.4121434102400284
WF-000022,0,0.08873005593231435,1.0,0.1,0.5868523945088941,0.7571175169380805,0.5009891114631903,0.5207144578878679,0.5942010541334526
WF-000193,0,0.06851000456640648,1.0,0.1,0.4029415467859673,0.556696384255041,0.26729162345254187,0.27605527210301506,0.41704002175073973
WF-000330,0,0.14716117356527922,1.0,0.1,0.21046249328922176,0.7720567013284985,0.08554693136644083,0.30971907503916574,0.19943398420589467
WF-000488,0,0.08937318828582441,1.0,0.1,0.30166318680378623,0.4919395495256214,0.2169586411669764,0.26960600793116607,0.3052250955674107
WF-001305,0,0.0,1.0,0.1,0.0012990073130212825,0.012990073130212826,0.0,0.0,0.0014433414589125363
WF-001241,0,0.09714050465774407,1.0,0.1,0.5117691778308711,0.7743392519250514,0.3749296643894817,0.4971351620276958,0.5133951795867795
WF-000535,0,0.0,0.0,0.0,0.5786441391246829,0.8533503031009835,0.41955140588386636,0.0,0.5786441391246829
WF-001537,0,0.0,0.0,0.0,0.49987101213335106,0.6106981353529245,0.43959670987289523,0.0,0.49987101213335106
WF-000537,0,0.0,0.0,0.0,0.034981033651227435,0.2667564771287018,0.0007000385531157438,0.0,0.034981033651227435
WF-000976,0,0.0,0.0,0.0,0.538851636441571,0.624464547407745,0.4419702783473132,0.0,0.538851636441571
WF-000697,0,0.0,0.0,0.0,0.41167578889437373,0.5419848915981148,0.29368765367589417,0.0,0.41167578889437373
WF-001225,0,0.14045458695466542,1.0,0.1,0.5704120122823857,0.8011698357910202,0.4631868963285373,0.8011698357910202,0.5447722541147596
WF-000823,0,0.0,0.0,0.0,0.4587395905738759,0.7639433279969106,0.3286396699565796,0.0,0.4587395905738759
WF-000687,0,0.08402063624655932,1.0,0.1,0.3198629830927626,0.6291237122080798,0.19390238307570967,0.2687509135117636,0.32554210193509586
WF-001277,0,0.0,0.0,0.0,0.4493136534922379,0.8280716376020626,0.15338551794065106,0.0,0.4493136534922379
WF-000996,0,0.0,0.0,0.0,0.51616845746975,0.6873960989622588,0.37728209345828645,0.0,0.51616845746975
WF-000761,0,0.12335774491884878,1.0,0.1,0.5612538711028144,0.8519649719767254,0.4202104147799192,0.6923501186621742,0.5466876213739966
