feature,dtype,non_missing_count,missing_count,missing_rate,unique_count,is_constant,variance,minimum,maximum,mean,median,standard_deviation,missingness_category
sensor_064,float64,1560,7,0.004467134652201659,1534,False,50.69245067966251,1.6591,188.0923,13.989926987179485,13.24605,7.119863108210895,Low missingness
sensor_066,float64,1560,7,0.004467134652201659,1550,False,50.718654958467916,4.308,118.0836,27.131815576923074,26.26145,7.121703093956383,Low missingness
sensor_337,float64,1560,7,0.004467134652201659,1532,False,57.09511491723662,5.2151,214.8628,9.73638641025641,9.073550000000001,7.556130948920659,Low missingness
sensor_201,float64,1560,7,0.004467134652201659,1008,False,75.52858803226921,3.21,199.62,17.600192307692307,17.235,8.690718499196095,Low missingness
sensor_060,float64,1560,7,0.004467134652201659,1500,False,90.86321038312161,-28.9882,168.1455,2.960241474358974,0.9472499999999999,9.532219593731652,Low missingness
sensor_203,float64,1560,7,0.004467134652201659,1470,False,213.82933337608893,0.0,490.561,10.170463333333334,8.462,14.622904409729584,Low missingness
sensor_197,float64,1560,7,0.004467134652201659,867,False,247.14752125063734,1.75,396.11,8.68848717948718,6.78,15.720926221143502,Low missingness
sensor_273,float64,1560,7,0.004467134652201659,1557,False,314.61937769026923,6.9431,122.1174,41.298147435897434,40.01925,17.737513289361313,Low missingness
sensor_474,float64,1560,7,0.004467134652201659,1558,False,504.3215147103954,0.0,358.9504,39.42684705128205,34.24675,22.457103880741066,Low missingness
sensor_475,float64,1560,7,0.004467134652201659,1559,False,616.1772514136496,0.0,415.4355,37.63704974358974,32.820049999999995,24.822917866633844,Low missingness
sensor_473,float64,1560,7,0.004467134652201659,1560,False,2275.1031474836427,11.4997,492.7718,137.8884057051282,138.25515000000001,47.698041338021866,Low missingness
sensor_138,float64,1560,7,0.004467134652201659,1059,False,2730.3775512738275,19.2,334.7,122.69294871794872,117.7,52.2530147577518,Low missingness
sensor_002,float64,1560,7,0.004467134652201659,1504,False,6465.399019959541,2158.75,2846.44,2495.8502307692306,2499.4049999999997,80.40770497881121,Low missingness
sensor_469,float64,1560,7,0.004467134652201659,1317,False,53253.36903615582,0.0,999.877,224.17304724358976,150.3401,230.76691495133312,Low missingness
sensor_070,float64,1561,6,0.0038289725590299937,1,True,0.0,1.0,1.0,1.0,1.0,0.0,Low missingness
sensor_098,float64,1561,6,0.0038289725590299937,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_227,float64,1561,6,0.0038289725590299937,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_230,float64,1561,6,0.0038289725590299937,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_231,float64,1561,6,0.0038289725590299937,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_232,float64,1561,6,0.0038289725590299937,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_233,float64,1561,6,0.0038289725590299937,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_234,float64,1561,6,0.0038289725590299937,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_235,float64,1561,6,0.0038289725590299937,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_236,float64,1561,6,0.0038289725590299937,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_237,float64,1561,6,0.0038289725590299937,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_238,float64,1561,6,0.0038289725590299937,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_241,float64,1561,6,0.0038289725590299937,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_242,float64,1561,6,0.0038289725590299937,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_243,float64,1561,6,0.0038289725590299937,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_244,float64,1561,6,0.0038289725590299937,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_365,float64,1561,6,0.0038289725590299937,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_370,float64,1561,6,0.0038289725590299937,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_371,float64,1561,6,0.0038289725590299937,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_372,float64,1561,6,0.0038289725590299937,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_373,float64,1561,6,0.0038289725590299937,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_374,float64,1561,6,0.0038289725590299937,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_375,float64,1561,6,0.0038289725590299937,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_376,float64,1561,6,0.0038289725590299937,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_379,float64,1561,6,0.0038289725590299937,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_380,float64,1561,6,0.0038289725590299937,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_381,float64,1561,6,0.0038289725590299937,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_382,float64,1561,6,0.0038289725590299937,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_482,float64,1561,6,0.0038289725590299937,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_499,float64,1561,6,0.0038289725590299937,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_502,float64,1561,6,0.0038289725590299937,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_503,float64,1561,6,0.0038289725590299937,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_504,float64,1561,6,0.0038289725590299937,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_505,float64,1561,6,0.0038289725590299937,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_506,float64,1561,6,0.0038289725590299937,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_507,float64,1561,6,0.0038289725590299937,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_508,float64,1561,6,0.0038289725590299937,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_509,float64,1561,6,0.0038289725590299937,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_510,float64,1561,6,0.0038289725590299937,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_513,float64,1561,6,0.0038289725590299937,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_514,float64,1561,6,0.0038289725590299937,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_515,float64,1561,6,0.0038289725590299937,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_516,float64,1561,6,0.0038289725590299937,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_096,float64,1561,6,0.0038289725590299937,14,False,1.0901024983984626e-08,-0.0009,0.0009,6.0025624599615635e-05,0.0,0.00010440797375672332,Low missingness
sensor_095,float64,1561,6,0.0038289725590299937,22,False,3.0322927446245835e-08,-0.002,0.0011,-2.9147982062780273e-05,0.0,0.0001741347967703349,Low missingness
sensor_102,float64,1561,6,0.0038289725590299937,29,False,4.873602555889552e-08,-0.0024,0.0017,-7.23894939141576e-06,0.0,0.000220762373512552,Low missingness
sensor_101,float64,1561,6,0.0038289725590299937,35,False,1.264063388031998e-07,-0.003,0.0023,-2.1268417680973738e-05,0.0,0.0003555366912193449,Low missingness
sensor_369,float64,1561,6,0.0038289725590299937,97,False,4.4381107689022485e-06,0.0,0.0334,0.0031716207559256892,0.0028,0.002106682408172207,Low missingness
sensor_368,float64,1561,6,0.0038289725590299937,113,False,7.2850359237175365e-06,0.0,0.0357,0.003773286354900705,0.0032,0.002699080570067803,Low missingness
sensor_107,float64,1561,6,0.0038289725590299937,180,False,8.927622595640532e-06,-0.0133,0.0172,0.0005395259449071109,0.0002,0.002987912749000635,Low missingness
sensor_106,float64,1561,6,0.0038289725590299937,177,False,1.0254912194681255e-05,-0.0281,0.0127,-0.0004978859705317105,-0.0002,0.003202329182748278,Low missingness
sensor_343,float64,1561,6,0.0038289725590299937,2,False,0.00012811520819987188,0.0,0.4472,0.00028648302370275463,0.0,0.011318798885035102,Low missingness
sensor_207,float64,1561,6,0.0038289725590299937,2,False,0.0025624599615631004,0.0,2.0,0.0012812299807815502,0.0,0.050620746355255375,Low missingness
sensor_100,float64,1561,6,0.0038289725590299937,272,False,0.003936356967681795,-0.5283,0.8854,0.001540102498398463,0.0,0.062740393429447,Low missingness
sensor_103,float64,1561,6,0.0038289725590299937,1066,False,0.003964926709604298,-0.5353,0.2979,0.00111460602178091,0.0,0.06296766399989996,Low missingness
sensor_109,float64,1561,6,0.0038289725590299937,1183,False,0.007526909831427914,-0.3454,0.3938,-0.010788597053171044,-0.0112,0.08675776525146273,Low missingness
sensor_108,float64,1561,6,0.0038289725590299937,1159,False,0.007651836337760147,-0.5226,0.4856,-0.0017659192825112105,0.0,0.08747477543703755,Low missingness
sensor_092,float64,1561,6,0.0038289725590299937,1191,False,0.007688300488181475,-0.357,0.3627,0.002439846252402306,0.0,0.08768295437644351,Low missingness
sensor_075,float64,1561,6,0.0038289725590299937,2,False,0.01127624615631006,0.0,4.1955,0.002687700192184497,0.0,0.10618967066673698,Low missingness
sensor_335,float64,1561,6,0.0038289725590299937,1145,False,0.029888376975788042,0.0282,3.4125,0.16836386931454198,0.1294,0.17288255254879842,Low missingness
sensor_097,float64,1561,6,0.0038289725590299937,1333,False,0.0482145615457547,-1.4803,2.5093,0.01712664958360026,0.0039,0.21957814450840663,Low missingness
sensor_062,float64,1561,6,0.0038289725590299937,1418,False,0.07555730046428161,9.4611,11.7849,10.423142921204356,10.4367,0.2748768823751492,Low missingness
sensor_348,float64,1561,6,0.0038289725590299937,2,False,0.12403515444586803,0.0,13.9147,0.008913965406790519,0.0,0.352186249654736,Low missingness
sensor_099,float64,1561,6,0.0038289725590299937,1420,False,0.18242276916571395,-5.2717,2.5698,-0.018142664958360026,0.0,0.42710978584634884,Low missingness
sensor_199,float64,1561,6,0.0038289725590299937,773,False,0.28912687634816603,0.09,10.017,0.5573587443946187,0.424,0.5377051946449523,Low missingness
sensor_210,float64,1561,6,0.0038289725590299937,2,False,1.3643962203715563,0.0,46.15,0.02956438180653427,0.0,1.1680737221475177,Low missingness
sensor_410,float64,1561,6,0.0038289725590299937,1548,False,3.157171928805614,1.2163,9.5765,4.580430301089045,4.4897,1.7768432482370566,Low missingness
sensor_476,float64,1561,6,0.0038289725590299937,1526,False,6.818229535930372,1.1011,79.1162,4.2625733504164,4.2762,2.611173976572678,Low missingness
sensor_480,float64,1561,6,0.0038289725590299937,1507,False,6.962253864646224,0.6459,63.3336,3.2833942344650864,3.1845,2.6386083196727443,Low missingness
sensor_470,float64,1561,6,0.0038289725590299937,1514,False,9.933116345587658,2.6009,77.8007,5.66229269698911,5.4724,3.151684683718798,Low missingness
sensor_334,float64,1561,6,0.0038289725590299937,1527,False,11.583450360611057,2.8372,90.5159,6.215865791159512,5.9801,3.4034468352849374,Low missingness
sensor_342,float64,1561,6,0.0038289725590299937,1517,False,13.453504845055905,0.5741,97.7089,2.7320936579115953,2.3773,3.667901967754305,Low missingness
sensor_069,float64,1561,6,0.0038289725590299937,1479,False,17.978407160493415,87.0255,167.8309,147.43757764253684,147.5973,4.240095182952078,Low missingness
sensor_471,float64,1561,6,0.0038289725590299937,1547,False,24.83394358387029,0.8325,87.1347,5.367751761691223,4.0611,4.9833666916925035,Low missingness
sensor_479,float64,1561,6,0.0038289725590299937,2,False,25.624599615631006,0.0,200.0,0.12812299807815503,0.0,5.062074635525538,Low missingness
sensor_344,float64,1561,6,0.0038289725590299937,1541,False,28.856504578348332,1.2565,156.336,6.198508263933376,6.0056,5.371825069596769,Low missingness
sensor_336,float64,1561,6,0.0038289725590299937,1526,False,33.42641831175359,0.7899,172.7119,3.426925112107623,2.5135,5.781558467381748,Low missingness
sensor_061,float64,1561,6,0.0038289725590299937,1498,False,36.335442824009355,324.7145,373.8664,355.15909404228057,353.7991,6.027888753453348,Low missingness
sensor_340,float64,1561,6,0.0038289725590299937,1543,False,36.902004040352224,2.2001,197.4988,9.328957719410635,9.4742,6.074701971319435,Low missingness
sensor_063,float64,1561,6,0.0038289725590299937,1518,False,74.46001254038637,81.49,287.1509,116.50232882767459,116.2118,8.629021528561994,Low missingness
sensor_345,float64,1561,6,0.0038289725590299937,1551,False,79.1249580078209,2.056,59.3241,23.21714625240231,23.2147,8.895221076950302,Low missingness
sensor_071,float64,1561,6,0.0038289725590299937,1533,False,90.99615286099841,581.7773,722.6018,619.1016865470853,619.0327,9.539190367164208,Low missingness
sensor_472,float64,1561,6,0.0038289725590299937,1552,False,103.51265770020767,2.4026,212.6557,9.63879679692505,7.396,10.174117047695473,Low missingness
sensor_478,float64,1561,6,0.0038289725590299937,1537,False,103.7347569600712,1.6872,289.8264,6.257921460602177,5.2422,10.185026114844831,Low missingness
sensor_198,float64,1561,6,0.0038289725590299937,898,False,111.34811387021797,9.22,252.87,20.092709801409352,19.37,10.552161573356331,Low missingness
sensor_206,float64,1561,6,0.0038289725590299937,841,False,133.1965906903037,2.3,320.05,9.050121716848174,7.74,11.541082734748231,Low missingness
sensor_067,float64,1561,6,0.0038289725590299937,1559,False,135.09595015985485,632.4226,770.6084,706.668522869955,706.4536,11.62307834267045,Low missingness
sensor_477,float64,1561,6,0.0038289725590299937,1559,False,223.19134142580054,0.0,274.8871,20.13215464445868,15.9738,14.939589734186162,Low missingness
sensor_200,float64,1561,6,0.0038289725590299937,920,False,270.4563122429738,2.77,390.12,11.532056374119154,8.57,16.445556002852985,Low missingness
sensor_204,float64,1561,6,0.0038289725590299937,1501,False,304.9143865363077,7.728,500.349,30.073142729019857,30.097,17.461797918207267,Low missingness
sensor_208,float64,1561,6,0.0038289725590299937,1046,False,306.16448132558025,4.01,457.65,20.376175528507368,19.72,17.497556438702528,Low missingness
sensor_272,float64,1561,6,0.0038289725590299937,1559,False,319.2095926072209,10.4015,132.6479,46.05659814221652,45.6765,17.86643760258941,Low missingness
sensor_209,float64,1561,6,0.0038289725590299937,1549,False,787.7645072420943,5.359,172.349,73.26431646380526,73.248,28.067142840732725,Low missingness
sensor_072,float64,1561,6,0.0038289725590299937,1557,False,1001.8426938973171,21.4332,238.4775,104.32903344010249,102.6043,31.651898740791477,Low missingness
sensor_481,float64,1561,6,0.0038289725590299937,1560,False,1278.240778722215,8.8406,221.9747,75.53813094170404,70.4345,35.752493321756106,Low missingness
sensor_137,float64,1561,6,0.0038289725590299937,1089,False,2906.2656390545185,36.1,295.8,138.1947469570788,134.6,53.90979168068189,Low missingness
sensor_001,float64,1561,6,0.0038289725590299937,1520,False,5420.16748404614,2743.24,3356.35,3014.452895579757,3011.49,73.62178674853077,Low missingness
sensor_341,float64,1561,6,0.0038289725590299937,761,False,68507.01699296545,0.0131,5043.8789,14.673506598334402,0.0464,261.7384514987537,Low missingness
sensor_068,float64,1561,6,0.0038289725590299937,1306,False,94557.66024119168,0.4137,7272.8283,16.71544356181935,0.9783,307.5022930665586,Low missingness
sensor_205,float64,1561,6,0.0038289725590299937,1210,False,319339.4098861674,0.0429,9998.4483,32.21816886611146,0.1582,565.1012386167343,Low missingness
sensor_409,float64,1562,5,0.003190810465858328,593,False,6.646690706388383,2.7378,44.31,5.340931882202304,4.9224499999999995,2.5781176672891375,Low missingness
sensor_271,float64,1562,5,0.003190810465858328,599,False,70.5938162909928,15.5471,158.526,29.26029052496799,28.7735,8.402012633351179,Low missingness
sensor_136,float64,1562,5,0.003190810465858328,134,False,3311.3841241497084,58.0,994.0,117.96094750320103,109.0,57.54462723964513,Low missingness
sensor_191,float64,1563,4,0.0025526483726866626,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_192,float64,1563,4,0.0025526483726866626,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_193,float64,1563,4,0.0025526483726866626,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_194,float64,1563,4,0.0025526483726866626,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_195,float64,1563,4,0.0025526483726866626,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_327,float64,1563,4,0.0025526483726866626,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_328,float64,1563,4,0.0025526483726866626,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_329,float64,1563,4,0.0025526483726866626,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_330,float64,1563,4,0.0025526483726866626,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_331,float64,1563,4,0.0025526483726866626,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_463,float64,1563,4,0.0025526483726866626,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_464,float64,1563,4,0.0025526483726866626,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_465,float64,1563,4,0.0025526483726866626,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_466,float64,1563,4,0.0025526483726866626,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_467,float64,1563,4,0.0025526483726866626,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_058,float64,1563,4,0.0025526483726866626,159,False,1.7438576615278238e-05,0.9319,0.9598,0.9492150351887396,0.9493,0.004175952180674276,Low missingness
sensor_057,float64,1563,4,0.0025526483726866626,187,False,4.6340170803217524e-05,0.8755,0.9378,0.9288493282149712,0.931,0.006807361515537244,Low missingness
sensor_054,float64,1563,4,0.0025526483726866626,153,False,0.0030194607582679834,3.706,4.764,4.592971209213052,4.596,0.05494962018310939,Low missingness
sensor_055,float64,1563,4,0.0025526483726866626,169,False,0.0035498565580653106,3.932,5.011,4.838522712731926,4.843,0.05958067268892917,Low missingness
sensor_332,float64,1563,4,0.0025526483726866626,313,False,0.004022667883023143,0.0224,1.0959,0.08323186180422266,0.0848,0.063424505382566,Low missingness
sensor_059,float64,1563,4,0.0025526483726866626,382,False,0.0072411208856535975,4.2199,4.8475,4.593311772232885,4.5727,0.0850947759010716,Low missingness
sensor_196,float64,1563,4,0.0025526483726866626,206,False,0.15617273678118265,0.08,4.838,0.287084452975048,0.259,0.39518696433610084,Low missingness
sensor_468,float64,1563,4,0.0025526483726866626,417,False,75.23348330879874,1.7163,109.0074,6.252090658989124,5.645,8.673723727949763,Low missingness
sensor_056,float64,1563,4,0.0025526483726866626,107,False,663.0273391643993,2801.0,2936.0,2856.1721049264233,2854.0,25.7493172562769,Low missingness
sensor_014,float64,1564,3,0.0019144862795149968,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_150,float64,1564,3,0.0019144862795149968,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_285,float64,1564,3,0.0019144862795149968,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_423,float64,1564,3,0.0019144862795149968,1,True,0.0,0.0,0.0,0.0,0.0,0.0,Low missingness
sensor_289,float64,1564,3,0.0019144862795149968,87,False,8.620655585609024e-06,0.0012,0.0749,0.003923657289002558,0.0036,0.002936095295730202,Low missingness
sensor_154,float64,1564,3,0.0019144862795149968,219,False,8.734167889804674e-05,0.0036,0.2389,0.011926470588235295,0.0111,0.009345677016570107,Low missingness
sensor_018,float64,1564,3,0.0019144862795149968,281,False,0.00014550179929327987,0.5794,0.9848,0.971443925831202,0.9726,0.012062412664690256,Low missingness
sensor_286,float64,1564,3,0.0019144862795149968,1527,False,0.9272202024925957,0.4611,6.8698,2.1197953324808183,1.87515,0.9629227396279495,Low missingness
sensor_427,float64,1564,3,0.0019144862795149968,1481,False,0.9912593206650394,0.3632,24.9904,1.233857608695652,1.1353,0.9956200684322506,Low missingness
sensor_290,float64,1564,3,0.0019144862795149968,1522,False,2.6146672488961116,0.396,59.5187,2.5785959718670073,2.5490000000000004,1.6169932742272342,Low missingness
sensor_017,float64,1564,3,0.0019144862795149968,1477,False,5.7785747963836345,4.4696,102.8677,9.907602813299233,9.85175,2.403866634483626,Low missingness
sensor_019,float64,1564,3,0.0019144862795149968,1548,False,7.734187455719739,169.1774,215.5977,190.04735358056266,189.6642,2.7810407145023497,Low missingness
sensor_015,float64,1564,3,0.0019144862795149968,1555,False,7.820946786353915,2.2493,19.5465,9.005370524296675,8.966999999999999,2.7965955707527526,Low missingness
sensor_428,float64,1564,3,0.0019144862795149968,1538,False,9.254643130984597,0.6637,113.223,4.058500831202046,3.94145,3.0421444954151333,Low missingness
sensor_151,float64,1564,3,0.0019144862795149968,1443,False,10.509543642193679,1.337,22.318,6.8142679028133,5.9510000000000005,3.241842630695339,Low missingness
sensor_155,float64,1564,3,0.0019144862795149968,1551,False,27.449415246875446,1.2438,191.5478,7.697970907928389,7.5127,5.239218953897178,Low missingness
sensor_425,float64,1564,3,0.0019144862795149968,1529,False,40.01024358072442,0.4866,103.1809,3.315468542199488,2.6671,6.3253650946585225,Low missingness
sensor_288,float64,1564,3,0.0019144862795149968,1076,False,54.5580592644778,0.0513,292.2274,0.3675292838874679,0.13895000000000002,7.386342752978486,Low missingness
sensor_287,float64,1564,3,0.0019144862795149968,1540,False,95.33236267006544,0.728,207.0161,4.26001783887468,3.36005,9.763829303611644,Low missingness
sensor_016,float64,1564,3,0.0019144862795149968,1561,False,296.5660979749953,333.4486,824.9271,413.08603542199484,412.2191,17.221094563789936,Low missingness
sensor_426,float64,1564,3,0.0019144862795149968,1540,False,540.921334755091,1.4666,898.6085,6.79631246803069,4.7644,23.257715596229374,Low missingness
sensor_153,float64,1564,3,0.0019144862795149968,1394,False,545.8794311881048,0.1544,924.378,1.1967331841432223,0.4687,23.364062814247543,Low missingness
sensor_152,float64,1564,3,0.0019144862795149968,1498,False,961.1575595215788,2.02,536.564,14.047402813299232,10.993500000000001,31.002541178451466,Low missingness
sensor_424,float64,1564,3,0.0019144862795149968,1563,False,1062.5600328960102,23.02,424.2152,77.66044590792839,69.90545,32.59693287559445,Low missingness
sensor_545,float64,1565,2,0.0012763241863433313,21,False,8.733216214670338e-08,0.0016,0.0047,0.0025092012779552716,0.0026,0.00029552015522922185,Low missingness
sensor_378,float64,1565,2,0.0012763241863433313,31,False,2.1765962592843773e-07,0.0004,0.0077,0.00157073482428115,0.0015,0.0004665400582248407,Low missingness
sensor_377,float64,1565,2,0.0012763241863433313,36,False,2.8553000008171066e-07,0.0004,0.0082,0.0016008306709265176,0.0016,0.0005343500725944657,Low missingness
sensor_105,float64,1565,2,0.0012763241863433313,55,False,7.237051878120327e-07,-0.0119,0.0071,-1.4632587859424918e-05,0.0,0.000850708638613734,Low missingness
sensor_240,float64,1565,2,0.0012763241863433313,80,False,2.077649044393421e-06,0.0014,0.0236,0.004574888178913738,0.0044,0.0014414052325399062,Low missingness
sensor_544,float64,1565,2,0.0012763241863433313,71,False,2.3517591658972244e-06,0.0051,0.024,0.008470862619808308,0.0078,0.0015335446409861125,Low missingness
sensor_239,float64,1565,2,0.0012763241863433313,93,False,2.883026564146982e-06,0.0013,0.0244,0.004791373801916933,0.0046,0.0016979477507117178,Low missingness
sensor_367,float64,1565,2,0.0012763241863433313,107,False,5.676063644460423e-06,0.002,0.0392,0.004813993610223642,0.0043,0.002382449085386805,Low missingness
sensor_366,float64,1565,2,0.0012763241863433313,120,False,7.054390421872319e-06,0.0017,0.0368,0.0051985303514377,0.0046,0.0026560102450616263,Low missingness
sensor_543,float64,1565,2,0.0012763241863433313,102,False,7.489852087299702e-06,0.1053,0.1184,0.11120843450479233,0.1096,0.002736759413485172,Low missingness
sensor_094,float64,1565,2,0.0012763241863433313,174,False,9.0590994827713e-06,-0.0171,0.0133,-0.0005405111821086262,-0.0002,0.0030098337965361642,Low missingness
sensor_104,float64,1565,2,0.0012763241863433313,153,False,9.391459818765678e-06,-0.0329,0.0203,-0.009789073482428114,-0.0101,0.0030645488768766076,Low missingness
sensor_093,float64,1565,2,0.0012763241863433313,180,False,1.0439517563713915e-05,-0.0126,0.0281,0.0005069009584664538,0.0004,0.003231024228277144,Low missingness
sensor_282,float64,1565,2,0.0012763241863433313,227,False,3.075236236241962e-05,0.0069,0.0597,0.01509405750798722,0.0139,0.005545481256159795,Low missingness
sensor_281,float64,1565,2,0.0012763241863433313,246,False,4.2029430190467626e-05,0.0073,0.0755,0.018033546325878592,0.0169,0.006483010889275725,Low missingness
sensor_283,float64,1565,2,0.0012763241863433313,114,False,7.310877011513035e-05,0.0016,0.3083,0.0057698402555910544,0.0053,0.008550366665537237,Low missingness
sensor_011,float64,1565,2,0.0012763241863433313,392,False,8.652915872302525e-05,-0.0349,0.053,0.0001457507987220447,0.0004,0.00930210506944666,Low missingness
sensor_229,float64,1565,2,0.0012763241863433313,292,False,0.00011545240637997106,0.0072,0.2133,0.017844408945686903,0.0155,0.01074487814635285,Low missingness
sensor_228,float64,1565,2,0.0012763241863433313,329,False,0.00011568535685511877,0.0062,0.1541,0.019125047923322685,0.0165,0.010755712754397951,Low missingness
sensor_012,float64,1565,2,0.0012763241863433313,378,False,0.00015505359361185785,0.6554,0.9848,0.9643527795527156,0.9658,0.012452051783214598,Low missingness
sensor_304,float64,1565,2,0.0012763241863433313,509,False,0.00021055787276010558,0.0108,0.2258,0.0403438338658147,0.0388,0.014510612418506173,Low missingness
sensor_010,float64,1565,2,0.0012763241863433313,568,False,0.00022849918565487037,-0.0534,0.0749,-0.0008410223642172522,-0.0013,0.015116189521664193,Low missingness
sensor_280,float64,1565,2,0.0012763241863433313,541,False,0.00041165020374561825,0.0107,0.1884,0.04105686900958467,0.0372,0.020289164688217655,Low missingness
sensor_147,float64,1565,2,0.0012763241863433313,579,False,0.00047718164481995044,0.0227,0.2479,0.05501003194888179,0.05,0.021844487744507778,Low missingness
sensor_146,float64,1565,2,0.0012763241863433313,656,False,0.0007044025657975372,0.0214,0.2507,0.06362140575079872,0.0586,0.026540583373346135,Low missingness
sensor_148,float64,1565,2,0.0012763241863433313,294,False,0.0007356522448624399,0.0043,0.9783,0.017410990415335465,0.0159,0.027122909963026458,Low missingness
sensor_031,float64,1565,2,0.0012763241863433313,842,False,0.0010853033811722215,0.0341,0.2851,0.18415891373801918,0.1867,0.03294394301191376,Low missingness
sensor_169,float64,1565,2,0.0012763241863433313,207,False,0.002269438992343708,0.033,0.725,0.12439680511182108,0.119,0.04763862920302921,Low missingness
sensor_145,float64,1565,2,0.0012763241863433313,961,False,0.00376293733180262,0.0324,0.6253,0.12000811501597444,0.1075,0.061342785491063416,Low missingness
sensor_299,float64,1565,2,0.0012763241863433313,725,False,0.004124833624482158,0.0,0.5264,0.06380447284345046,0.0528,0.06422486764861535,Low missingness
sensor_305,float64,1565,2,0.0012763241863433313,1105,False,0.004207780405799825,0.0138,0.3337,0.1320764856230032,0.1372,0.06486740634401705,Low missingness
sensor_009,float64,1565,2,0.0012763241863433313,1208,False,0.005460701802864777,1.191,1.6564,1.4628616613418528,1.4616,0.07389656150907685,Low missingness
sensor_164,float64,1565,2,0.0012763241863433313,260,False,0.014881313662845333,0.0,0.957,0.1402044728434505,0.12,0.12198898992468678,Low missingness
