feature,missing_count,missing_rate,recommended_action
sensor_043,1,0.0006381620931716656,Median imputation likely acceptable
sensor_044,1,0.0006381620931716656,Median imputation likely acceptable
sensor_045,1,0.0006381620931716656,Median imputation likely acceptable
sensor_046,1,0.0006381620931716656,Median imputation likely acceptable
sensor_047,1,0.0006381620931716656,Median imputation likely acceptable
sensor_048,1,0.0006381620931716656,Median imputation likely acceptable
sensor_049,1,0.0006381620931716656,Median imputation likely acceptable
sensor_050,1,0.0006381620931716656,Median imputation likely acceptable
sensor_175,1,0.0006381620931716656,Median imputation likely acceptable
sensor_590,1,0.0006381620931716656,Median imputation likely acceptable
sensor_177,1,0.0006381620931716656,Median imputation likely acceptable
sensor_320,1,0.0006381620931716656,Median imputation likely acceptable
sensor_452,1,0.0006381620931716656,Median imputation likely acceptable
sensor_453,1,0.0006381620931716656,Median imputation likely acceptable
sensor_454,1,0.0006381620931716656,Median imputation likely acceptable
sensor_455,1,0.0006381620931716656,Median imputation likely acceptable
sensor_318,1,0.0006381620931716656,Median imputation likely acceptable
sensor_319,1,0.0006381620931716656,Median imputation likely acceptable
sensor_456,1,0.0006381620931716656,Median imputation likely acceptable
sensor_459,1,0.0006381620931716656,Median imputation likely acceptable
sensor_457,1,0.0006381620931716656,Median imputation likely acceptable
sensor_321,1,0.0006381620931716656,Median imputation likely acceptable
sensor_322,1,0.0006381620931716656,Median imputation likely acceptable
sensor_458,1,0.0006381620931716656,Median imputation likely acceptable
sensor_323,1,0.0006381620931716656,Median imputation likely acceptable
sensor_324,1,0.0006381620931716656,Median imputation likely acceptable
sensor_178,1,0.0006381620931716656,Median imputation likely acceptable
sensor_317,1,0.0006381620931716656,Median imputation likely acceptable
sensor_449,1,0.0006381620931716656,Median imputation likely acceptable
sensor_448,1,0.0006381620931716656,Median imputation likely acceptable
sensor_447,1,0.0006381620931716656,Median imputation likely acceptable
sensor_446,1,0.0006381620931716656,Median imputation likely acceptable
sensor_445,1,0.0006381620931716656,Median imputation likely acceptable
sensor_444,1,0.0006381620931716656,Median imputation likely acceptable
sensor_443,1,0.0006381620931716656,Median imputation likely acceptable
sensor_442,1,0.0006381620931716656,Median imputation likely acceptable
sensor_316,1,0.0006381620931716656,Median imputation likely acceptable
sensor_313,1,0.0006381620931716656,Median imputation likely acceptable
sensor_312,1,0.0006381620931716656,Median imputation likely acceptable
sensor_311,1,0.0006381620931716656,Median imputation likely acceptable
sensor_310,1,0.0006381620931716656,Median imputation likely acceptable
sensor_306,1,0.0006381620931716656,Median imputation likely acceptable
sensor_307,1,0.0006381620931716656,Median imputation likely acceptable
sensor_309,1,0.0006381620931716656,Median imputation likely acceptable
sensor_308,1,0.0006381620931716656,Median imputation likely acceptable
sensor_462,1,0.0006381620931716656,Median imputation likely acceptable
sensor_461,1,0.0006381620931716656,Median imputation likely acceptable
sensor_188,1,0.0006381620931716656,Median imputation likely acceptable
sensor_189,1,0.0006381620931716656,Median imputation likely acceptable
sensor_190,1,0.0006381620931716656,Median imputation likely acceptable
sensor_219,1,0.0006381620931716656,Median imputation likely acceptable
sensor_185,1,0.0006381620931716656,Median imputation likely acceptable
sensor_357,1,0.0006381620931716656,Median imputation likely acceptable
sensor_326,1,0.0006381620931716656,Median imputation likely acceptable
sensor_186,1,0.0006381620931716656,Median imputation likely acceptable
sensor_187,1,0.0006381620931716656,Median imputation likely acceptable
sensor_460,1,0.0006381620931716656,Median imputation likely acceptable
sensor_325,1,0.0006381620931716656,Median imputation likely acceptable
sensor_184,1,0.0006381620931716656,Median imputation likely acceptable
sensor_183,1,0.0006381620931716656,Median imputation likely acceptable
sensor_182,1,0.0006381620931716656,Median imputation likely acceptable
sensor_181,1,0.0006381620931716656,Median imputation likely acceptable
sensor_180,1,0.0006381620931716656,Median imputation likely acceptable
sensor_391,0,0.0,No missing-value treatment required
sensor_387,0,0.0,No missing-value treatment required
sensor_393,0,0.0,No missing-value treatment required
sensor_390,0,0.0,No missing-value treatment required
sensor_573,0,0.0,No missing-value treatment required
sensor_394,0,0.0,No missing-value treatment required
sensor_571,0,0.0,No missing-value treatment required
sensor_362,0,0.0,No missing-value treatment required
sensor_361,0,0.0,No missing-value treatment required
sensor_360,0,0.0,No missing-value treatment required
sensor_578,0,0.0,No missing-value treatment required
sensor_577,0,0.0,No missing-value treatment required
sensor_576,0,0.0,No missing-value treatment required
sensor_575,0,0.0,No missing-value treatment required
sensor_021,0,0.0,No missing-value treatment required
sensor_574,0,0.0,No missing-value treatment required
sensor_572,0,0.0,No missing-value treatment required
sensor_251,0,0.0,No missing-value treatment required
sensor_430,0,0.0,No missing-value treatment required
sensor_157,0,0.0,No missing-value treatment required
sensor_117,0,0.0,No missing-value treatment required
sensor_118,0,0.0,No missing-value treatment required
sensor_120,0,0.0,No missing-value treatment required
sensor_121,0,0.0,No missing-value treatment required
sensor_250,0,0.0,No missing-value treatment required
sensor_249,0,0.0,No missing-value treatment required
sensor_224,0,0.0,No missing-value treatment required
sensor_292,0,0.0,No missing-value treatment required
sensor_223,0,0.0,No missing-value treatment required
sensor_222,0,0.0,No missing-value treatment required
sensor_496,0,0.0,No missing-value treatment required
sensor_495,0,0.0,No missing-value treatment required
sensor_494,0,0.0,No missing-value treatment required
sensor_389,0,0.0,No missing-value treatment required
sensor_116,0,0.0,No missing-value treatment required
sensor_115,0,0.0,No missing-value treatment required
sensor_114,0,0.0,No missing-value treatment required
sensor_521,0,0.0,No missing-value treatment required
sensor_522,0,0.0,No missing-value treatment required
sensor_523,0,0.0,No missing-value treatment required
sensor_524,0,0.0,No missing-value treatment required
sensor_525,0,0.0,No missing-value treatment required
sensor_527,0,0.0,No missing-value treatment required
sensor_528,0,0.0,No missing-value treatment required
sensor_089,0,0.0,No missing-value treatment required
sensor_088,0,0.0,No missing-value treatment required
sensor_087,0,0.0,No missing-value treatment required
sensor_252,0,0.0,No missing-value treatment required
sensor_253,0,0.0,No missing-value treatment required
sensor_255,0,0.0,No missing-value treatment required
sensor_256,0,0.0,No missing-value treatment required
sensor_388,0,0.0,No missing-value treatment required
