query_wafer_id,query_actual_target,query_actual_status,query_decision,query_failure_probability,query_prediction_confidence,neighbour_rank,historical_wafer_id,historical_target,historical_status,distance,similarity_score
WF-001412,0,Pass,Low Risk,0.0201329162075677,0.4678543914121259,10,WF-000980,0,Pass,0.20675066627127728,0.22933350859055812
WF-000731,0,Pass,Low Risk,0.0046567560809824,0.5468644478043551,1,WF-001065,0,Pass,0.07867086974088199,0.571019523032137
WF-000731,0,Pass,Low Risk,0.0046567560809824,0.5468644478043551,2,WF-001054,0,Pass,0.09543189700275478,0.5067629194127907
WF-000731,0,Pass,Low Risk,0.0046567560809824,0.5468644478043551,3,WF-000993,0,Pass,0.09779356625846217,0.4983099794763711
WF-000731,0,Pass,Low Risk,0.0046567560809824,0.5468644478043551,4,WF-000941,0,Pass,0.11686125830085248,0.4350291466530818
WF-000731,0,Pass,Low Risk,0.0046567560809824,0.5468644478043551,5,WF-001484,0,Pass,0.1311185501274932,0.3930220525500363
WF-000731,0,Pass,Low Risk,0.0046567560809824,0.5468644478043551,6,WF-001222,0,Pass,0.13295209346213846,0.3879227972506524
WF-000731,0,Pass,Low Risk,0.0046567560809824,0.5468644478043551,7,WF-001528,0,Pass,0.13530150272393995,0.3814854525411816
WF-000731,0,Pass,Low Risk,0.0046567560809824,0.5468644478043551,8,WF-001522,0,Pass,0.1506138187358732,0.3420685028151174
WF-000731,0,Pass,Low Risk,0.0046567560809824,0.5468644478043551,9,WF-000159,1,Fail,0.1534680106947827,0.3351848215679242
WF-000731,0,Pass,Low Risk,0.0046567560809824,0.5468644478043551,10,WF-001463,0,Pass,0.15535988446889865,0.33069855430357314
WF-001398,0,Pass,Insufficient Evidence,0.1069377987734891,0.1910463014371495,1,WF-000070,0,Pass,1.6528657938821396,7.713740051308858e-06
WF-001398,0,Pass,Insufficient Evidence,0.1069377987734891,0.1910463014371495,2,WF-001490,0,Pass,3.239926601002098,9.507833936963058e-11
WF-001398,0,Pass,Insufficient Evidence,0.1069377987734891,0.1910463014371495,3,WF-000336,0,Pass,3.7836553513643345,1.9778349057603782e-12
WF-001398,0,Pass,Insufficient Evidence,0.1069377987734891,0.1910463014371495,4,WF-000710,1,Fail,6.687835127476039,2.055048578968627e-21
WF-001398,0,Pass,Insufficient Evidence,0.1069377987734891,0.1910463014371495,5,WF-000210,0,Pass,8.198856010812783,4.353610160126361e-26
WF-001398,0,Pass,Insufficient Evidence,0.1069377987734891,0.1910463014371495,6,WF-000183,1,Fail,9.977293895928383,1.3730554208961515e-31
WF-001398,0,Pass,Insufficient Evidence,0.1069377987734891,0.1910463014371495,7,WF-000423,0,Pass,10.310944379219611,1.2753286561461123e-32
WF-001398,0,Pass,Insufficient Evidence,0.1069377987734891,0.1910463014371495,8,WF-000003,1,Fail,11.424102963824216,4.595566097550183e-36
WF-001398,0,Pass,Insufficient Evidence,0.1069377987734891,0.1910463014371495,9,WF-000446,0,Pass,12.66744503973675,6.5518690710178075e-40
WF-001398,0,Pass,Insufficient Evidence,0.1069377987734891,0.1910463014371495,10,WF-000789,0,Pass,13.960341504815531,6.563070247345261e-44
WF-000069,0,Pass,High Risk,0.1550037502939744,0.208050290936173,1,WF-001230,0,Pass,0.016284239928017058,0.8904892831133878
WF-000069,0,Pass,High Risk,0.1550037502939744,0.208050290936173,2,WF-000698,0,Pass,0.03426900434435471,0.7834246619188276
WF-000069,0,Pass,High Risk,0.1550037502939744,0.208050290936173,3,WF-000972,0,Pass,0.09604136429287789,0.504567869835071
WF-000069,0,Pass,High Risk,0.1550037502939744,0.208050290936173,4,WF-001561,0,Pass,0.12908472004950955,0.3987567741543419
WF-000069,0,Pass,High Risk,0.1550037502939744,0.208050290936173,5,WF-000992,0,Pass,0.1322615575085455,0.38983542925161335
WF-000069,0,Pass,High Risk,0.1550037502939744,0.208050290936173,6,WF-001118,0,Pass,0.13903759089323184,0.3714679155388295
WF-000069,0,Pass,High Risk,0.1550037502939744,0.208050290936173,7,WF-000807,0,Pass,0.15676172598656285,0.3274130936389084
WF-000069,0,Pass,High Risk,0.1550037502939744,0.208050290936173,8,WF-000044,0,Pass,0.17927902764381848,0.2788972889117214
WF-000069,0,Pass,High Risk,0.1550037502939744,0.208050290936173,9,WF-000315,0,Pass,0.18492003257905917,0.2679138881516943
WF-000069,0,Pass,High Risk,0.1550037502939744,0.208050290936173,10,WF-000104,0,Pass,0.18885636591993138,0.2605068486834672
WF-000270,0,Pass,High Risk,0.0978985629258667,0.2956679767881815,1,WF-000277,0,Pass,0.05533104597482048,0.6742904023824993
WF-000270,0,Pass,High Risk,0.0978985629258667,0.2956679767881815,2,WF-000811,0,Pass,0.14871694703657184,0.34672135740828264
WF-000270,0,Pass,High Risk,0.0978985629258667,0.2956679767881815,3,WF-000491,0,Pass,0.17179636348314412,0.29416437717758265
WF-000270,0,Pass,High Risk,0.0978985629258667,0.2956679767881815,4,WF-001562,0,Pass,0.17464159918713865,0.2882630917450707
WF-000270,0,Pass,High Risk,0.0978985629258667,0.2956679767881815,5,WF-000956,0,Pass,0.17997275968771295,0.27752263008606665
WF-000270,0,Pass,High Risk,0.0978985629258667,0.2956679767881815,6,WF-000359,0,Pass,0.18297551232770995,0.2716502591892312
WF-000270,0,Pass,High Risk,0.0978985629258667,0.2956679767881815,7,WF-001146,0,Pass,0.20109579428976398,0.23875884819761553
WF-000270,0,Pass,High Risk,0.0978985629258667,0.2956679767881815,8,WF-000829,0,Pass,0.21766536831055647,0.21218054532782551
WF-000270,0,Pass,High Risk,0.0978985629258667,0.2956679767881815,9,WF-001549,0,Pass,0.24395571354099646,0.17594738861245623
WF-000270,0,Pass,High Risk,0.0978985629258667,0.2956679767881815,10,WF-000809,0,Pass,0.2478908709314949,0.17108438820802557
WF-000307,0,Pass,High Risk,0.1087341887862489,0.323500417215615,1,WF-000655,0,Pass,0.09504228051360562,0.5081711580926805
WF-000307,0,Pass,High Risk,0.1087341887862489,0.323500417215615,2,WF-000652,0,Pass,0.11571611314495409,0.43859187404056715
WF-000307,0,Pass,High Risk,0.1087341887862489,0.323500417215615,3,WF-000406,0,Pass,0.25311439609153613,0.16483623525977134
WF-000307,0,Pass,High Risk,0.1087341887862489,0.323500417215615,4,WF-000230,0,Pass,0.390876452020681,0.061790192811560146
WF-000307,0,Pass,High Risk,0.1087341887862489,0.323500417215615,5,WF-000147,0,Pass,0.4017256506928438,0.05719528321755902
WF-000307,0,Pass,High Risk,0.1087341887862489,0.323500417215615,6,WF-000853,0,Pass,0.41357074404006305,0.05256786312331934
WF-000307,0,Pass,High Risk,0.1087341887862489,0.323500417215615,7,WF-000187,1,Fail,0.437419805528311,0.044355665550811475
WF-000307,0,Pass,High Risk,0.1087341887862489,0.323500417215615,8,WF-000238,0,Pass,0.43957439137857707,0.0436801797822378
WF-000307,0,Pass,High Risk,0.1087341887862489,0.323500417215615,9,WF-000288,0,Pass,0.442791481068942,0.04269068655058838
WF-000307,0,Pass,High Risk,0.1087341887862489,0.323500417215615,10,WF-001175,0,Pass,0.4593320422438012,0.03794625924318916
WF-001362,0,Pass,Engineering Review,0.0656332363013398,0.3948880345102792,1,WF-000680,0,Pass,0.04780993678956204,0.7113964358118042
WF-001362,0,Pass,Engineering Review,0.0656332363013398,0.3948880345102792,2,WF-001089,0,Pass,0.0909490383516246,0.5232044791371299
WF-001362,0,Pass,Engineering Review,0.0656332363013398,0.3948880345102792,3,WF-000213,0,Pass,0.13752708304519906,0.3754859528210233
WF-001362,0,Pass,Engineering Review,0.0656332363013398,0.3948880345102792,4,WF-000834,0,Pass,0.14396305667062193,0.3586621836540186
WF-001362,0,Pass,Engineering Review,0.0656332363013398,0.3948880345102792,5,WF-000476,0,Pass,0.14952411475648908,0.3447337620678063
WF-001362,0,Pass,Engineering Review,0.0656332363013398,0.3948880345102792,6,WF-001287,0,Pass,0.1518544829166925,0.3390590933782582
WF-001362,0,Pass,Engineering Review,0.0656332363013398,0.3948880345102792,7,WF-000043,0,Pass,0.15608891505637193,0.32898585005260905
WF-001362,0,Pass,Engineering Review,0.0656332363013398,0.3948880345102792,8,WF-000768,0,Pass,0.1592033967847364,0.32176835744035215
WF-001362,0,Pass,Engineering Review,0.0656332363013398,0.3948880345102792,9,WF-000827,1,Fail,0.17077714346948522,0.2963075969606467
WF-001362,0,Pass,Engineering Review,0.0656332363013398,0.3948880345102792,10,WF-001351,0,Pass,0.17879878421689677,0.27985289755973464
WF-000577,1,Fail,Engineering Review,0.0618579242797185,0.3073449008036747,1,WF-001215,0,Pass,0.06992864986067603,0.6077050849077086
WF-000577,1,Fail,Engineering Review,0.0618579242797185,0.3073449008036747,2,WF-000382,0,Pass,0.0729865087101568,0.5946126356270868
WF-000577,1,Fail,Engineering Review,0.0618579242797185,0.3073449008036747,3,WF-001359,0,Pass,0.1377080478809109,0.37500229366673155
WF-000577,1,Fail,Engineering Review,0.0618579242797185,0.3073449008036747,4,WF-001267,0,Pass,0.17783482105212112,0.2817809257144482
WF-000577,1,Fail,Engineering Review,0.0618579242797185,0.3073449008036747,5,WF-000376,0,Pass,0.18829036742320385,0.26155915332467816
WF-000577,1,Fail,Engineering Review,0.0618579242797185,0.3073449008036747,6,WF-000669,0,Pass,0.1965804368416087,0.24656227359361466
WF-000577,1,Fail,Engineering Review,0.0618579242797185,0.3073449008036747,7,WF-000212,0,Pass,0.21319923857195922,0.21903849075741208
WF-000577,1,Fail,Engineering Review,0.0618579242797185,0.3073449008036747,8,WF-001154,0,Pass,0.2297616006042771,0.19466542982002263
WF-000577,1,Fail,Engineering Review,0.0618579242797185,0.3073449008036747,9,WF-000967,0,Pass,0.23094449697849392,0.1930322323512219
WF-000577,1,Fail,Engineering Review,0.0618579242797185,0.3073449008036747,10,WF-000562,0,Pass,0.2633610245448898,0.15323474665619738
WF-000947,0,Pass,Low Risk,0.0097998114632629,0.4651473350765885,1,WF-000951,0,Pass,0.01502916401911146,0.8984852806443855
WF-000947,0,Pass,Low Risk,0.0097998114632629,0.4651473350765885,2,WF-000939,0,Pass,0.015520225131601723,0.8953482509989932
WF-000947,0,Pass,Low Risk,0.0097998114632629,0.4651473350765885,3,WF-000936,0,Pass,0.4794357391669786,0.0328838844159194
WF-000947,0,Pass,Low Risk,0.0097998114632629,0.4651473350765885,4,WF-000950,0,Pass,0.8832098718140238,0.0018535608644504667
WF-000947,0,Pass,Low Risk,0.0097998114632629,0.4651473350765885,5,WF-000944,0,Pass,1.0232428180436184,0.0006836743280499632
WF-000947,0,Pass,Low Risk,0.0097998114632629,0.4651473350765885,6,WF-000986,0,Pass,4.926217455176166,5.780352983484409e-16
WF-000947,0,Pass,Low Risk,0.0097998114632629,0.4651473350765885,7,WF-000158,1,Fail,5.755449543464569,1.5737228386132886e-18
WF-000947,0,Pass,Low Risk,0.0097998114632629,0.4651473350765885,8,WF-000152,0,Pass,11.085979547161898,5.107882381364385e-35
WF-000947,0,Pass,Low Risk,0.0097998114632629,0.4651473350765885,9,WF-000096,0,Pass,11.188008187642412,2.4696778657728356e-35
WF-000947,0,Pass,Low Risk,0.0097998114632629,0.4651473350765885,10,WF-001534,0,Pass,11.53624773139385,2.0675055293615247e-36
WF-000716,0,Pass,Engineering Review,0.0420833264764579,0.3159907752988998,1,WF-000253,0,Pass,0.06715835756231044,0.6198150112031384
WF-000716,0,Pass,Engineering Review,0.0420833264764579,0.3159907752988998,2,WF-001082,0,Pass,0.06944125147177974,0.6098183908845242
WF-000716,0,Pass,Engineering Review,0.0420833264764579,0.3159907752988998,3,WF-000395,0,Pass,0.07922839662246929,0.568756514726079
WF-000716,0,Pass,Engineering Review,0.0420833264764579,0.3159907752988998,4,WF-000980,0,Pass,0.08265299219810583,0.5550514450401091
WF-000716,0,Pass,Engineering Review,0.0420833264764579,0.3159907752988998,5,WF-000385,0,Pass,0.11511959456618004,0.44045928048891675
WF-000716,0,Pass,Engineering Review,0.0420833264764579,0.3159907752988998,6,WF-001509,0,Pass,0.13374424432704396,0.3857402683801372
WF-000716,0,Pass,Engineering Review,0.0420833264764579,0.3159907752988998,7,WF-000826,0,Pass,0.15402601439232863,0.3338553162994385
WF-000716,0,Pass,Engineering Review,0.0420833264764579,0.3159907752988998,8,WF-000194,0,Pass,0.16489693832258887,0.3089809890451056
WF-000716,0,Pass,Engineering Review,0.0420833264764579,0.3159907752988998,9,WF-001300,0,Pass,0.17466517503914253,0.2882146910772102
WF-000716,0,Pass,Engineering Review,0.0420833264764579,0.3159907752988998,10,WF-000723,0,Pass,0.18871073862867657,0.2607771938114753
WF-001454,0,Pass,Low Risk,0.0243358776993061,0.3806601133161633,1,WF-000983,0,Pass,0.02926843362225971,0.8118303403899486
WF-001454,0,Pass,Low Risk,0.0243358776993061,0.3806601133161633,2,WF-001364,1,Fail,0.04532744312871204,0.7240868665495944
WF-001454,0,Pass,Low Risk,0.0243358776993061,0.3806601133161633,3,WF-001329,1,Fail,0.0643691070530706,0.6322516225982331
WF-001454,0,Pass,Low Risk,0.0243358776993061,0.3806601133161633,4,WF-000563,0,Pass,0.07859475379025992,0.5713291763522922
WF-001454,0,Pass,Low Risk,0.0243358776993061,0.3806601133161633,5,WF-001253,0,Pass,0.08680907434437968,0.5388618238778768
WF-001454,0,Pass,Low Risk,0.0243358776993061,0.3806601133161633,6,WF-001427,0,Pass,0.08905380215460784,0.530314988247141
WF-001454,0,Pass,Low Risk,0.0243358776993061,0.3806601133161633,7,WF-001366,1,Fail,0.0927478397573204,0.5165439773929653
WF-001454,0,Pass,Low Risk,0.0243358776993061,0.3806601133161633,8,WF-000752,0,Pass,0.10068745085770207,0.4881441200542413
WF-001454,0,Pass,Low Risk,0.0243358776993061,0.3806601133161633,9,WF-000389,0,Pass,0.10246325102154655,0.4820089030598769
WF-001454,0,Pass,Low Risk,0.0243358776993061,0.3806601133161633,10,WF-001301,0,Pass,0.11354692508120266,0.44542073723157677
WF-000605,0,Pass,Low Risk,0.0277391866556808,0.4500635305807434,1,WF-000608,0,Pass,0.008223202877092283,0.9431125813326969
WF-000605,0,Pass,Low Risk,0.0277391866556808,0.4500635305807434,2,WF-000730,0,Pass,0.09282390167326125,0.5162642156604077
WF-000605,0,Pass,Low Risk,0.0277391866556808,0.4500635305807434,3,WF-000038,0,Pass,0.10256399831190784,0.4816631516137309
WF-000605,0,Pass,Low Risk,0.0277391866556808,0.4500635305807434,4,WF-000021,0,Pass,0.13166571731397805,0.39149335223384735
WF-000605,0,Pass,Low Risk,0.0277391866556808,0.4500635305807434,5,WF-000553,0,Pass,0.1559971262080765,0.3292009996266086
WF-000605,0,Pass,Low Risk,0.0277391866556808,0.4500635305807434,6,WF-001312,0,Pass,0.16406577134675954,0.3108155728617106
WF-000605,0,Pass,Low Risk,0.0277391866556808,0.4500635305807434,7,WF-000723,0,Pass,0.17508370611056015,0.2873568081034221
WF-000605,0,Pass,Low Risk,0.0277391866556808,0.4500635305807434,8,WF-000743,0,Pass,0.2409060411198828,0.17981099292697988
WF-000605,0,Pass,Low Risk,0.0277391866556808,0.4500635305807434,9,WF-001088,0,Pass,0.24313188121760282,0.17698283547806104
WF-000605,0,Pass,Low Risk,0.0277391866556808,0.4500635305807434,10,WF-000478,0,Pass,0.2461305223558691,0.17324295694245526
WF-000519,1,Fail,High Risk,0.0920218471522257,0.2390764535929155,1,WF-000666,0,Pass,0.42945183068923226,0.04694572780202549
WF-000519,1,Fail,High Risk,0.0920218471522257,0.2390764535929155,2,WF-000378,0,Pass,0.4578543965516762,0.03834773380526799
WF-000519,1,Fail,High Risk,0.0920218471522257,0.2390764535929155,3,WF-000739,0,Pass,0.4632015644002046,0.036914717699257214
WF-000519,1,Fail,High Risk,0.0920218471522257,0.2390764535929155,4,WF-000578,0,Pass,0.48378975858125595,0.03187975841911817
WF-000519,1,Fail,High Risk,0.0920218471522257,0.2390764535929155,5,WF-000275,0,Pass,0.4871708070617685,0.031121217398767238
WF-000519,1,Fail,High Risk,0.0920218471522257,0.2390764535929155,6,WF-000545,0,Pass,0.6375749337417397,0.010661499604156506
WF-000519,1,Fail,High Risk,0.0920218471522257,0.2390764535929155,7,WF-000161,0,Pass,0.7291616220799433,0.005552867805776343
WF-000519,1,Fail,High Risk,0.0920218471522257,0.2390764535929155,8,WF-000614,0,Pass,0.7882799946977841,0.0036445939213146203
WF-000519,1,Fail,High Risk,0.0920218471522257,0.2390764535929155,9,WF-000361,0,Pass,0.8582915695574856,0.0022135304906543284
WF-000519,1,Fail,High Risk,0.0920218471522257,0.2390764535929155,10,WF-000747,0,Pass,0.8796214539759223,0.001901545588772906
WF-001100,0,Pass,Low Risk,0.0283699642967726,0.4531587609690236,1,WF-001041,0,Pass,0.06719703238932669,0.6196442999950302
WF-001100,0,Pass,Low Risk,0.0283699642967726,0.4531587609690236,2,WF-000500,0,Pass,0.08350814349092477,0.5516810124528098
WF-001100,0,Pass,Low Risk,0.0283699642967726,0.4531587609690236,3,WF-000309,0,Pass,0.0837774485889481,0.5506238358483092
WF-001100,0,Pass,Low Risk,0.0283699642967726,0.4531587609690236,4,WF-000077,0,Pass,0.08538537073340055,0.5443538447987877
WF-001100,0,Pass,Low Risk,0.0283699642967726,0.4531587609690236,5,WF-000285,0,Pass,0.09387860649284548,0.5124005092385688
WF-001100,0,Pass,Low Risk,0.0283699642967726,0.4531587609690236,6,WF-000975,0,Pass,0.1145065194063586,0.4423868027785474
WF-001100,0,Pass,Low Risk,0.0283699642967726,0.4531587609690236,7,WF-001040,0,Pass,0.1431450083515218,0.3607580411734622
WF-001100,0,Pass,Low Risk,0.0283699642967726,0.4531587609690236,8,WF-000772,0,Pass,0.15747357344069696,0.32575727082535727
WF-001100,0,Pass,Low Risk,0.0283699642967726,0.4531587609690236,9,WF-000160,0,Pass,0.16182669398329638,0.3158121301385958
WF-001100,0,Pass,Low Risk,0.0283699642967726,0.4531587609690236,10,WF-001128,0,Pass,0.1724209035186826,0.29285875905345327
WF-001541,0,Pass,Low Risk,0.0320251230365045,0.3676310160536516,1,WF-000236,1,Fail,0.03543524880605262,0.7769440544623687
WF-001541,0,Pass,Low Risk,0.0320251230365045,0.3676310160536516,2,WF-001069,0,Pass,0.057714617827317426,0.6629396323673938
WF-001541,0,Pass,Low Risk,0.0320251230365045,0.3676310160536516,3,WF-001199,0,Pass,0.07161506138097123,0.600449337237435
WF-001541,0,Pass,Low Risk,0.0320251230365045,0.3676310160536516,4,WF-001512,0,Pass,0.07376421170599909,0.5913280769542285
WF-001541,0,Pass,Low Risk,0.0320251230365045,0.3676310160536516,5,WF-000310,0,Pass,0.11897472499920672,0.4285296384030983
WF-001541,0,Pass,Low Risk,0.0320251230365045,0.3676310160536516,6,WF-001259,0,Pass,0.12498997924519546,0.4105576516006164
WF-001541,0,Pass,Low Risk,0.0320251230365045,0.3676310160536516,7,WF-001254,0,Pass,0.12966377957417838,0.3971155519575321
WF-001541,0,Pass,Low Risk,0.0320251230365045,0.3676310160536516,8,WF-000151,0,Pass,0.2048400306639994,0.23247571821860802
WF-001541,0,Pass,Low Risk,0.0320251230365045,0.3676310160536516,9,WF-000025,0,Pass,0.22622582688216764,0.19963003456001113
WF-001541,0,Pass,Low Risk,0.0320251230365045,0.3676310160536516,10,WF-001178,0,Pass,0.2274924844335231,0.19783712284855096
WF-000246,0,Pass,High Risk,0.1290701768064499,0.3233270058247076,1,WF-000362,0,Pass,0.08489868730558045,0.546244063990263
WF-000246,0,Pass,High Risk,0.1290701768064499,0.3233270058247076,2,WF-000720,0,Pass,0.12138910124365633,0.42122349142928633
WF-000246,0,Pass,High Risk,0.1290701768064499,0.3233270058247076,3,WF-000952,0,Pass,0.21309296387091778,0.21920435244811268
WF-000246,0,Pass,High Risk,0.1290701768064499,0.3233270058247076,4,WF-000732,0,Pass,0.2558970264967036,0.16160146822348628
WF-000246,0,Pass,High Risk,0.1290701768064499,0.3233270058247076,5,WF-000619,0,Pass,0.30484136197576533,0.11403758275922984
WF-000246,0,Pass,High Risk,0.1290701768064499,0.3233270058247076,6,WF-000323,0,Pass,0.3174791679424738,0.10422119523588347
WF-000246,0,Pass,High Risk,0.1290701768064499,0.3233270058247076,7,WF-000279,0,Pass,0.3437607598686409,0.08642917945160701
WF-000246,0,Pass,High Risk,0.1290701768064499,0.3233270058247076,8,WF-000555,0,Pass,0.37334640503199534,0.07000748110562531
WF-000246,0,Pass,High Risk,0.1290701768064499,0.3233270058247076,9,WF-000317,0,Pass,0.37690418297923395,0.06825576495771
WF-000246,0,Pass,High Risk,0.1290701768064499,0.3233270058247076,10,WF-000875,0,Pass,0.4078251099686196,0.05476373160881497
WF-000059,1,Fail,High Risk,0.1271055599532795,0.1648954744173594,1,WF-001418,0,Pass,0.10949669846191734,0.45845721853918625
WF-000059,1,Fail,High Risk,0.1271055599532795,0.1648954744173594,2,WF-000626,0,Pass,0.11632325160389163,0.4366993516497891
WF-000059,1,Fail,High Risk,0.1271055599532795,0.1648954744173594,3,WF-001503,0,Pass,0.1511618415572722,0.34073591511731605
WF-000059,1,Fail,High Risk,0.1271055599532795,0.1648954744173594,4,WF-001453,0,Pass,0.16585948775063517,0.306869939993772
WF-000059,1,Fail,High Risk,0.1271055599532795,0.1648954744173594,5,WF-000509,1,Fail,0.17263794755196488,0.2924063807099372
WF-000059,1,Fail,High Risk,0.1271055599532795,0.1648954744173594,6,WF-000855,0,Pass,0.17764055657656458,0.2821710804215542
WF-000059,1,Fail,High Risk,0.1271055599532795,0.1648954744173594,7,WF-001549,0,Pass,0.2127892501284321,0.2196790476184586
WF-000059,1,Fail,High Risk,0.1271055599532795,0.1648954744173594,8,WF-001562,0,Pass,0.23685747302259164,0.18507147736966692
WF-000059,1,Fail,High Risk,0.1271055599532795,0.1648954744173594,9,WF-001191,0,Pass,0.2409968162117036,0.17969477478487153
WF-000059,1,Fail,High Risk,0.1271055599532795,0.1648954744173594,10,WF-000956,0,Pass,0.2731609498225437,0.14290373802137613
WF-000751,0,Pass,Engineering Review,0.0524321923124244,0.2980733616722296,1,WF-001557,0,Pass,0.12065781967046534,0.4234231744615703
WF-000751,0,Pass,Engineering Review,0.0524321923124244,0.2980733616722296,2,WF-001115,0,Pass,0.128650880524135,0.39999084397340773
WF-000751,0,Pass,Engineering Review,0.0524321923124244,0.2980733616722296,3,WF-001333,0,Pass,0.1497800852699943,0.3441058348507647
WF-000751,0,Pass,Engineering Review,0.0524321923124244,0.2980733616722296,4,WF-000140,0,Pass,0.17989129109497526,0.27768371171205386
WF-000751,0,Pass,Engineering Review,0.0524321923124244,0.2980733616722296,5,WF-001340,0,Pass,0.18407928593099662,0.26952302404525885
WF-000751,0,Pass,Engineering Review,0.0524321923124244,0.2980733616722296,6,WF-001182,0,Pass,0.1892264468711051,0.25982108417382155
WF-000751,0,Pass,Engineering Review,0.0524321923124244,0.2980733616722296,7,WF-001068,0,Pass,0.20786377088505256,0.2275225252401279
WF-000751,0,Pass,Engineering Review,0.0524321923124244,0.2980733616722296,8,WF-001257,0,Pass,0.21422259941274738,0.21744775216907367
WF-000751,0,Pass,Engineering Review,0.0524321923124244,0.2980733616722296,9,WF-000022,0,Pass,0.2290189671276998,0.19569781989106047
WF-000751,0,Pass,Engineering Review,0.0524321923124244,0.2980733616722296,10,WF-001047,0,Pass,0.2303800285679577,0.1938098644346925
WF-001487,0,Pass,Low Risk,0.015831868315119,0.4202069249977919,1,WF-001507,0,Pass,0.0022757603184194704,0.9839215973084798
WF-001487,0,Pass,Low Risk,0.015831868315119,0.4202069249977919,2,WF-000657,0,Pass,0.017678114417144588,0.8816923816796255
WF-001487,0,Pass,Low Risk,0.015831868315119,0.4202069249977919,3,WF-000683,0,Pass,0.019764124594566695,0.868689410340374
WF-001487,0,Pass,Low Risk,0.015831868315119,0.4202069249977919,4,WF-000643,0,Pass,0.03140429506366409,0.7995737255276387
WF-001487,0,Pass,Low Risk,0.015831868315119,0.4202069249977919,5,WF-001393,0,Pass,0.04024542679433765,0.7507764503248312
WF-001487,0,Pass,Low Risk,0.015831868315119,0.4202069249977919,6,WF-000568,0,Pass,0.047542088949796946,0.7127548916972671
WF-001487,0,Pass,Low Risk,0.015831868315119,0.4202069249977919,7,WF-001300,0,Pass,0.06549178820087087,0.6272161231795051
WF-001487,0,Pass,Low Risk,0.015831868315119,0.4202069249977919,8,WF-001390,0,Pass,0.07901592375499278,0.5696178850416305
WF-001487,0,Pass,Low Risk,0.015831868315119,0.4202069249977919,9,WF-001509,0,Pass,0.08082391483584028,0.5623297234553489
WF-001487,0,Pass,Low Risk,0.015831868315119,0.4202069249977919,10,WF-000385,0,Pass,0.08727331511698076,0.5370829946063335
WF-001500,0,Pass,Low Risk,0.0273699445319095,0.3551091042622691,1,WF-001522,0,Pass,0.026945799632462308,0.8253720855577105
WF-001500,0,Pass,Low Risk,0.0273699445319095,0.3551091042622691,2,WF-001539,0,Pass,0.038941059712753384,0.7577839128389476
WF-001500,0,Pass,Low Risk,0.0273699445319095,0.3551091042622691,3,WF-001031,0,Pass,0.04111316120648355,0.7461506437209049
WF-001500,0,Pass,Low Risk,0.0273699445319095,0.3551091042622691,4,WF-001054,0,Pass,0.07193411908189695,0.5990863756655472
WF-001500,0,Pass,Low Risk,0.0273699445319095,0.3551091042622691,5,WF-000206,0,Pass,0.07307557080622337,0.5942355667503924
WF-001500,0,Pass,Low Risk,0.0273699445319095,0.3551091042622691,6,WF-001484,0,Pass,0.07547691718050469,0.5841584535910483
WF-001500,0,Pass,Low Risk,0.0273699445319095,0.3551091042622691,7,WF-001065,0,Pass,0.08761687834298983,0.5357703468582927
WF-001500,0,Pass,Low Risk,0.0273699445319095,0.3551091042622691,8,WF-001528,0,Pass,0.08772499192015124,0.535357942648808
WF-001500,0,Pass,Low Risk,0.0273699445319095,0.3551091042622691,9,WF-000978,0,Pass,0.0887573220928115,0.5314360238333131
WF-001500,0,Pass,Low Risk,0.0273699445319095,0.3551091042622691,10,WF-001002,0,Pass,0.0950286456960082,0.5082205108944903
WF-000032,0,Pass,High Risk,0.0918302668887925,0.2243347643134326,1,WF-001351,0,Pass,0.06475262601067958,0.6305269163252567
WF-000032,0,Pass,High Risk,0.0918302668887925,0.2243347643134326,2,WF-000350,0,Pass,0.11794352793339564,0.4316886394276829
WF-000032,0,Pass,High Risk,0.0918302668887925,0.2243347643134326,3,WF-000195,0,Pass,0.12089552010774685,0.42270691824836615
WF-000032,0,Pass,High Risk,0.0918302668887925,0.2243347643134326,4,WF-000476,0,Pass,0.14920293503002466,0.34552327666273064
WF-000032,0,Pass,High Risk,0.0918302668887925,0.2243347643134326,5,WF-001295,0,Pass,0.15416829253731829,0.3335171675093398
WF-000032,0,Pass,High Risk,0.0918302668887925,0.2243347643134326,6,WF-000827,1,Fail,0.15900369431092637,0.32222635910886194
WF-000032,0,Pass,High Risk,0.0918302668887925,0.2243347643134326,7,WF-000697,0,Pass,0.16159624623573024,0.31633091718076356
WF-000032,0,Pass,High Risk,0.0918302668887925,0.2243347643134326,8,WF-000834,0,Pass,0.16948103099829318,0.2990556366506756
WF-000032,0,Pass,High Risk,0.0918302668887925,0.2243347643134326,9,WF-001141,0,Pass,0.17492155897660658,0.2876888653427603
WF-000032,0,Pass,High Risk,0.0918302668887925,0.2243347643134326,10,WF-000680,0,Pass,0.17750931994588204,0.2824349576676315
WF-000113,0,Pass,High Risk,0.1003935256931306,0.2133200057636572,1,WF-000075,0,Pass,0.14028176703947962,0.3681906494549284
WF-000113,0,Pass,High Risk,0.1003935256931306,0.2133200057636572,2,WF-001314,0,Pass,0.6214156959773733,0.011961976211697973
WF-000113,0,Pass,High Risk,0.1003935256931306,0.2133200057636572,3,WF-000087,0,Pass,0.6364350344927215,0.010748411722409876
