wafer_id,target,status,decision,calibrated_failure_probability,prediction_confidence,combined_uncertainty,data_familiarity,historical_weighted_failure_rate,feature,feature_value,measurement_missing,development_median,development_iqr,development_missing_rate,robust_z,absolute_robust_z,shap_contribution,positive_shap_contribution,absolute_shap_contribution,global_mean_absolute_shap,global_relative_importance,global_importance_normalized,failure_explanation_records,failure_recurrence_normalized,failure_positive_contribution_rate,local_shap_rank_score,robust_deviation_rank_score,global_importance_rank_score,failure_recurrence_rank_score,investigation_priority_score,priority_level,deviation_level,investigation_reason,investigation_rank
WF-000191,0,Pass,High Risk,0.2366487052575615,0.2141170073585696,0.7858829926414304,0.4221867517956903,0.1221804827970481,sensor_065,29.9764,False,19.960900000000002,5.405700000000003,0.0039904229848363925,1.8527665242244287,1.8527665242244287,0.0098167054756775,0.0098167054756775,0.0098167054756775,0.0039726369068967,0.0090141653769715,0.3039621394368123,4,0.19047619047619047,1.0,0.8,1.0,0.5,0.4,0.6749999999999999,High,Moderate Deviation,sensor_065: the feature increased this wafer's predicted failure risk; the observed value shows a moderate deviation from the development reference.,3
WF-000191,0,Pass,High Risk,0.2366487052575615,0.2141170073585696,0.7858829926414304,0.4221867517956903,0.1221804827970481,sensor_342,3.8452,False,2.3957,1.0607000000000002,0.0031923383878691143,1.3665503912510604,1.3665503912510604,0.0090948360501611,0.0090948360501611,0.0090948360501611,0.0040180949139992,0.009117312481359,0.30744031109388514,7,0.3333333333333333,0.8571428571428571,0.7,0.7,0.6,0.6,0.65,High,Mild Deviation,sensor_342: the feature increased this wafer's predicted failure risk.,4
WF-000191,0,Pass,High Risk,0.2366487052575615,0.2141170073585696,0.7858829926414304,0.4221867517956903,0.1221804827970481,sensor_478,8.1842,False,5.243,2.5797,0.0031923383878691143,1.1401325735550647,1.1401325735550647,0.0064702977213388,0.0064702977213388,0.0064702977213388,0.0051463216731132,0.0116773306324573,0.3937653962973162,14,0.6666666666666666,0.4285714285714285,0.5,0.6,0.7,0.8,0.65,High,Mild Deviation,sensor_478: the feature increased this wafer's predicted failure risk; the feature recurs frequently in explanations for observed failure records.,5
WF-000191,0,Pass,High Risk,0.2366487052575615,0.2141170073585696,0.7858829926414304,0.4221867517956903,0.1221804827970481,sensor_066,38.1045,False,26.19865,6.936450000000001,0.0039904229848363925,1.716418340793922,1.716418340793922,0.0089083055263344,0.0089083055263344,0.0089083055263344,0.0025074090187442,0.0056894702668223,0.19185176688498792,3,0.14285714285714285,1.0,0.6,0.9,0.3,0.3,0.525,Moderate,Moderate Deviation,sensor_066: the feature increased this wafer's predicted failure risk; the observed value shows a moderate deviation from the development reference.,6
WF-000191,0,Pass,High Risk,0.2366487052575615,0.2141170073585696,0.7858829926414304,0.4221867517956903,0.1221804827970481,sensor_034,8.5155,False,8.77,0.4806000000000008,0.0,-0.5295464003329167,0.5295464003329167,-0.0111685290632783,0.0,0.0111685290632783,0.00564012565872,0.0127978032289685,0.4315482894851861,9,0.42857142857142855,0.6666666666666666,0.25,0.1,0.8,0.7,0.46249999999999997,Moderate,Within Typical Range,sensor_034: the feature materially influenced the model prediction.,7
WF-000191,0,Pass,High Risk,0.2366487052575615,0.2141170073585696,0.7858829926414304,0.4221867517956903,0.1221804827970481,sensor_432,10.8422,False,16.52865,10.257674999999999,0.0007980845969672786,-0.5543605154189424,0.5543605154189424,-0.005734710159031,0.0,0.005734710159031,0.0033387310090182,0.0075757926460041,0.25545949561697207,6,0.2857142857142857,0.3333333333333333,0.25,0.2,0.4,0.5,0.3375,Low,Within Typical Range,sensor_432: the feature materially influenced the model prediction.,8
WF-000191,0,Pass,High Risk,0.2366487052575615,0.2141170073585696,0.7858829926414304,0.4221867517956903,0.1221804827970481,sensor_310,0.092,False,0.1295,0.036400000000000016,0.0,-1.03021978021978,1.03021978021978,-0.0059028333186368,0.0,0.0059028333186368,0.0015353274958114,0.0034837555707719,0.11747397038798432,1,0.047619047619047616,0.0,0.25,0.4,0.1,0.15,0.225,Low,Mild Deviation,sensor_310: the feature materially influenced the model prediction.,9
WF-000191,0,Pass,High Risk,0.2366487052575615,0.2141170073585696,0.7858829926414304,0.4221867517956903,0.1221804827970481,sensor_308,0.0921,False,0.1295,0.036400000000000016,0.0,-1.0274725274725272,1.0274725274725272,-0.0063080969470074,0.0,0.0063080969470074,0.0016223306000274,0.003681171138339,0.12413092150506937,1,0.047619047619047616,0.0,0.25,0.3,0.2,0.15,0.225,Low,Mild Deviation,sensor_308: the feature materially influenced the model prediction.,10
WF-000196,0,Pass,Insufficient Evidence,0.0824352728077776,0.1408361504996082,0.8591638495003917,0.03591380686352763,0.0143404562285758,sensor_104,-0.006,False,-0.0101,0.003599999999999999,0.0015961691939345571,1.138888888888889,1.138888888888889,0.0139685077037187,0.0139685077037187,0.0139685077037187,0.0130695122565504,0.029655553134588,1.0,21,1.0,0.3809523809523809,1.0,0.4,1.0,1.0,0.85,Very High,Mild Deviation,sensor_104: the feature increased this wafer's predicted failure risk; the feature is globally influential in the fitted model; the feature recurs frequently in explanations for observed failure records.,1
WF-000196,0,Pass,Insufficient Evidence,0.0824352728077776,0.1408361504996082,0.8591638495003917,0.03591380686352763,0.0143404562285758,sensor_060,9.2527,False,1.00135,6.19865,0.0039904229848363925,1.3311527510022345,1.3311527510022345,0.0126747034536526,0.0126747034536526,0.0126747034536526,0.0075707665984331,0.0171785501036483,0.5792692527327219,18,0.8571428571428571,0.8333333333333334,0.9,0.5,0.9,0.9,0.7999999999999999,High,Mild Deviation,sensor_060: the feature increased this wafer's predicted failure risk; the feature recurs frequently in explanations for observed failure records.,2
WF-000196,0,Pass,Insufficient Evidence,0.0824352728077776,0.1408361504996082,0.8591638495003917,0.03591380686352763,0.0143404562285758,sensor_511,95.5975,False,46.9294,29.00590000000001,0.0015961691939345571,1.6778689852754087,1.6778689852754087,0.0088905530975469,0.0088905530975469,0.0088905530975469,0.005126153373235,0.0116315674794848,0.3922222400201497,10,0.47619047619047616,0.5,0.8,0.6,0.7,0.7,0.7,High,Moderate Deviation,sensor_511: the feature increased this wafer's predicted failure risk; the observed value shows a moderate deviation from the development reference.,3
WF-000196,0,Pass,Insufficient Evidence,0.0824352728077776,0.1408361504996082,0.8591638495003917,0.03591380686352763,0.0143404562285758,sensor_432,224.1947,False,16.52865,10.257674999999999,0.0007980845969672786,20.244943420414472,20.244943420414472,0.0053539923989897,0.0053539923989897,0.0053539923989897,0.0033387310090182,0.0075757926460041,0.25545949561697207,6,0.2857142857142857,0.3333333333333333,0.7,1.0,0.5,0.5,0.675,High,Extreme Deviation,sensor_432: the feature increased this wafer's predicted failure risk; the observed value shows an extreme deviation from the development reference.,4
WF-000196,0,Pass,Insufficient Evidence,0.0824352728077776,0.1408361504996082,0.8591638495003917,0.03591380686352763,0.0143404562285758,sensor_478,2.9261,False,5.243,2.5797,0.0031923383878691143,-0.8981276892661939,0.8981276892661939,-0.0069380146676304,0.0,0.0069380146676304,0.0051463216731132,0.0116773306324573,0.3937653962973162,14,0.6666666666666666,0.4285714285714285,0.3,0.1,0.8,0.8,0.5,Moderate,Within Typical Range,sensor_478: the feature materially influenced the model prediction; the feature recurs frequently in explanations for observed failure records.,5
WF-000196,0,Pass,Insufficient Evidence,0.0824352728077776,0.1408361504996082,0.8591638495003917,0.03591380686352763,0.0143404562285758,sensor_470,2.7249,False,5.4756,1.1565000000000003,0.0031923383878691143,-2.378469520103761,2.378469520103761,-0.0074897495737251,0.0,0.0074897495737251,0.0020810925005187,0.0047221310187909,0.15923260636414818,1,0.047619047619047616,0.0,0.3,0.9,0.3,0.3,0.45,Moderate,Moderate Deviation,sensor_470: the feature materially influenced the model prediction; the observed value shows a moderate deviation from the development reference.,6
WF-000196,0,Pass,Insufficient Evidence,0.0824352728077776,0.1408361504996082,0.8591638495003917,0.03591380686352763,0.0143404562285758,sensor_342,1.2496,False,2.3957,1.0607000000000002,0.0031923383878691143,-1.0805128688601866,1.0805128688601866,-0.0062199796305524,0.0,0.0062199796305524,0.0040180949139992,0.009117312481359,0.30744031109388514,7,0.3333333333333333,0.8571428571428571,0.3,0.3,0.6,0.6,0.44999999999999996,Low,Mild Deviation,sensor_342: the feature materially influenced the model prediction.,7
WF-000196,0,Pass,Insufficient Evidence,0.0824352728077776,0.1408361504996082,0.8591638495003917,0.03591380686352763,0.0143404562285758,sensor_181,14.46,False,18.655,4.105,0.0007980845969672786,-1.0219244823386113,1.0219244823386113,0.0052418260234718,0.0052418260234718,0.0052418260234718,0.00311847232535,0.0070760117078438,0.2386066338311157,2,0.09523809523809523,0.5,0.6,0.2,0.4,0.4,0.4,Low,Mild Deviation,sensor_181: the feature increased this wafer's predicted failure risk.,8
WF-000196,0,Pass,Insufficient Evidence,0.0824352728077776,0.1408361504996082,0.8591638495003917,0.03591380686352763,0.0143404562285758,sensor_208,8.54,False,19.75,6.039999999999999,0.0031923383878691143,-1.8559602649006626,1.8559602649006626,-0.0055774455265156,0.0,0.0055774455265156,0.0013798880266225,0.003131053545841,0.10558068270152195,0,0.0,0.0,0.3,0.8,0.1,0.15,0.3375,Low,Moderate Deviation,sensor_208: the feature materially influenced the model prediction; the observed value shows a moderate deviation from the development reference.,9
WF-000196,0,Pass,Insufficient Evidence,0.0824352728077776,0.1408361504996082,0.8591638495003917,0.03591380686352763,0.0143404562285758,sensor_480,1.3779,False,3.1967,0.9956,0.0031923383878691143,-1.8268380875853756,1.8268380875853756,-0.0071029312044859,0.0,0.0071029312044859,0.0014973888287373,0.0033976703263354,0.11457113313366482,0,0.0,0.0,0.3,0.7,0.2,0.15,0.33749999999999997,Low,Moderate Deviation,sensor_480: the feature materially influenced the model prediction; the observed value shows a moderate deviation from the development reference.,10
WF-000216,0,Pass,High Risk,0.1849699847961197,0.2212822159938733,0.7787177840061267,0.6320830007980847,0.1378605830982167,sensor_060,13.7255,False,1.00135,6.19865,0.0039904229848363925,2.0527292232986216,2.0527292232986216,0.0157973900425007,0.0157973900425007,0.0157973900425007,0.0075707665984331,0.0171785501036483,0.5792692527327219,18,0.8571428571428571,0.8333333333333334,0.9,0.8,0.9,0.9,0.875,Very High,Moderate Deviation,sensor_060: the feature increased this wafer's predicted failure risk; the observed value shows a moderate deviation from the development reference; the feature recurs frequently in explanations for observed failure records.,1
WF-000216,0,Pass,High Risk,0.1849699847961197,0.2212822159938733,0.7787177840061267,0.6320830007980847,0.1378605830982167,sensor_104,-0.0056,False,-0.0101,0.003599999999999999,0.0015961691939345571,1.2500000000000002,1.2500000000000002,0.0180289871981295,0.0180289871981295,0.0180289871981295,0.0130695122565504,0.029655553134588,1.0,21,1.0,0.3809523809523809,1.0,0.4,1.0,1.0,0.85,Very High,Mild Deviation,sensor_104: the feature increased this wafer's predicted failure risk; the feature is globally influential in the fitted model; the feature recurs frequently in explanations for observed failure records.,2
WF-000216,0,Pass,High Risk,0.1849699847961197,0.2212822159938733,0.7787177840061267,0.6320830007980847,0.1378605830982167,sensor_511,92.6503,False,46.9294,29.00590000000001,0.0015961691939345571,1.5762620708200739,1.5762620708200739,0.0074856610183168,0.0074856610183168,0.0074856610183168,0.005126153373235,0.0116315674794848,0.3922222400201497,10,0.47619047619047616,0.5,0.8,0.7,0.7,0.6,0.7000000000000001,High,Moderate Deviation,sensor_511: the feature increased this wafer's predicted failure risk; the observed value shows a moderate deviation from the development reference.,3
WF-000216,0,Pass,High Risk,0.1849699847961197,0.2212822159938733,0.7787177840061267,0.6320830007980847,0.1378605830982167,sensor_520,48.5899,False,5.8827,7.0289,0.4533120510774142,6.075943604262402,6.075943604262402,0.0059315234220058,0.0059315234220058,0.0059315234220058,0.0029636616937304,0.0067247365552846,0.22676146099063657,6,0.2857142857142857,0.6666666666666666,0.4,1.0,0.4,0.5,0.575,Moderate,Extreme Deviation,sensor_520: the feature increased this wafer's predicted failure risk; the observed value shows an extreme deviation from the development reference.,4
WF-000216,0,Pass,High Risk,0.1849699847961197,0.2212822159938733,0.7787177840061267,0.6320830007980847,0.1378605830982167,sensor_386,0.035,False,0.0068,0.0064,0.4533120510774142,4.40625,4.40625,0.0060151582712937,0.0060151582712937,0.0060151582712937,0.0020674908663142,0.0046912680471705,0.15819189161232697,4,0.19047619047619047,1.0,0.5,0.9,0.2,0.35,0.48749999999999993,Moderate,Extreme Deviation,sensor_386: the feature increased this wafer's predicted failure risk; the observed value shows an extreme deviation from the development reference.,5
WF-000216,0,Pass,High Risk,0.1849699847961197,0.2212822159938733,0.7787177840061267,0.6320830007980847,0.1378605830982167,sensor_478,3.996,False,5.243,2.5797,0.0031923383878691143,-0.48338954141954504,0.48338954141954504,-0.0066782547227723,0.0,0.0066782547227723,0.0051463216731132,0.0116773306324573,0.3937653962973162,14,0.6666666666666666,0.4285714285714285,0.2,0.1,0.8,0.8,0.47500000000000003,Moderate,Within Typical Range,sensor_478: the feature materially influenced the model prediction; the feature recurs frequently in explanations for observed failure records.,6
WF-000216,0,Pass,High Risk,0.1849699847961197,0.2212822159938733,0.7787177840061267,0.6320830007980847,0.1378605830982167,sensor_065,26.2745,False,19.960900000000002,5.405700000000003,0.0039904229848363925,1.1679523465971093,1.1679523465971093,0.0060821361311472,0.0060821361311472,0.0060821361311472,0.0039726369068967,0.0090141653769715,0.3039621394368123,4,0.19047619047619047,1.0,0.6,0.3,0.5,0.35,0.4375,Low,Mild Deviation,sensor_065: the feature increased this wafer's predicted failure risk.,7
WF-000216,0,Pass,High Risk,0.1849699847961197,0.2212822159938733,0.7787177840061267,0.6320830007980847,0.1378605830982167,sensor_064,21.5991,False,13.32685,6.034074999999998,0.0039904229848363925,1.3709226352009218,1.3709226352009218,0.0064865968767498,0.0064865968767498,0.0064865968767498,0.0021176095717217,0.0048049905719343,0.16202667170386256,2,0.09523809523809523,1.0,0.7,0.5,0.3,0.2,0.425,Low,Mild Deviation,sensor_064: the feature increased this wafer's predicted failure risk.,8
WF-000216,0,Pass,High Risk,0.1849699847961197,0.2212822159938733,0.7787177840061267,0.6320830007980847,0.1378605830982167,sensor_206,5.88,False,7.74,3.8099999999999996,0.0031923383878691143,-0.4881889763779529,0.4881889763779529,-0.0060420663099661,0.0,0.0060420663099661,0.0047414013658004,0.0107585407454995,0.36278334437645315,11,0.5238095238095238,0.5454545454545454,0.2,0.2,0.6,0.7,0.425,Low,Within Typical Range,sensor_206: the feature materially influenced the model prediction.,9
WF-000216,0,Pass,High Risk,0.1849699847961197,0.2212822159938733,0.7787177840061267,0.6320830007980847,0.1378605830982167,sensor_310,0.0779,False,0.1295,0.036400000000000016,0.0,-1.4175824175824172,1.4175824175824172,-0.0088960846337582,0.0,0.0088960846337582,0.0015353274958114,0.0034837555707719,0.11747397038798432,1,0.047619047619047616,0.0,0.2,0.6,0.1,0.1,0.25,Low,Mild Deviation,sensor_310: the feature materially influenced the model prediction.,10
WF-000217,0,Pass,High Risk,0.1679896899796958,0.246203090900397,0.753796909099603,0.6065442936951317,0.1662338545120203,sensor_104,-0.0066,False,-0.0101,0.003599999999999999,0.0015961691939345571,0.9722222222222224,0.9722222222222224,0.0136719790736469,0.0136719790736469,0.0136719790736469,0.0130695122565504,0.029655553134588,1.0,21,1.0,0.3809523809523809,1.0,0.6,1.0,1.0,0.9,Very High,Within Typical Range,sensor_104: the feature increased this wafer's predicted failure risk; the feature is globally influential in the fitted model; the feature recurs frequently in explanations for observed failure records.,1
WF-000217,0,Pass,High Risk,0.1679896899796958,0.246203090900397,0.753796909099603,0.6065442936951317,0.1662338545120203,sensor_060,18.8673,False,1.00135,6.19865,0.0039904229848363925,2.882232421575666,2.882232421575666,0.0119234509593377,0.0119234509593377,0.0119234509593377,0.0075707665984331,0.0171785501036483,0.5792692527327219,18,0.8571428571428571,0.8333333333333334,0.9,0.9,0.9,0.9,0.9,Very High,Moderate Deviation,sensor_060: the feature increased this wafer's predicted failure risk; the observed value shows a moderate deviation from the development reference; the feature recurs frequently in explanations for observed failure records.,2
WF-000217,0,Pass,High Risk,0.1679896899796958,0.246203090900397,0.753796909099603,0.6065442936951317,0.1662338545120203,sensor_034,9.5642,False,8.77,0.4806000000000008,0.0,1.6525176862255486,1.6525176862255486,0.0065288283241791,0.0065288283241791,0.0065288283241791,0.00564012565872,0.0127978032289685,0.4315482894851861,9,0.42857142857142855,0.6666666666666666,0.8,0.8,0.8,0.5,0.7250000000000001,High,Moderate Deviation,sensor_034: the feature increased this wafer's predicted failure risk; the observed value shows a moderate deviation from the development reference.,3
WF-000217,0,Pass,High Risk,0.1679896899796958,0.246203090900397,0.753796909099603,0.6065442936951317,0.1662338545120203,sensor_478,7.4999,False,5.243,2.5797,0.0031923383878691143,0.8748691708338179,0.8748691708338179,0.0059765220111888,0.0059765220111888,0.0059765220111888,0.0051463216731132,0.0116773306324573,0.3937653962973162,14,0.6666666666666666,0.4285714285714285,0.7,0.4,0.7,0.8,0.65,High,Within Typical Range,sensor_478: the feature increased this wafer's predicted failure risk; the feature recurs frequently in explanations for observed failure records.,4
WF-000217,0,Pass,High Risk,0.1679896899796958,0.246203090900397,0.753796909099603,0.6065442936951317,0.1662338545120203,sensor_206,10.89,False,7.74,3.8099999999999996,0.0031923383878691143,0.8267716535433073,0.8267716535433073,0.0052273425995097,0.0052273425995097,0.0052273425995097,0.0047414013658004,0.0107585407454995,0.36278334437645315,11,0.5238095238095238,0.5454545454545454,0.6,0.3,0.5,0.7,0.5249999999999999,Moderate,Within Typical Range,sensor_206: the feature increased this wafer's predicted failure risk.,5
WF-000217,0,Pass,High Risk,0.1679896899796958,0.246203090900397,0.753796909099603,0.6065442936951317,0.1662338545120203,sensor_032,4.6686,False,3.43085,0.16682500000000022,0.0007980845969672786,7.419451521054986,7.419451521054986,-0.0178255266734726,0.0,0.0178255266734726,0.0029562369916875,0.0067078894349316,0.22619336771392082,3,0.14285714285714285,0.0,0.25,1.0,0.3,0.25,0.45,Moderate,Extreme Deviation,sensor_032: the feature materially influenced the model prediction; the observed value shows an extreme deviation from the development reference.,6
WF-000217,0,Pass,High Risk,0.1679896899796958,0.246203090900397,0.753796909099603,0.6065442936951317,0.1662338545120203,sensor_386,0.0131,False,0.0068,0.0064,0.4533120510774142,0.9843750000000001,0.9843750000000001,0.0045634019464524,0.0045634019464524,0.0045634019464524,0.0020674908663142,0.0046912680471705,0.15819189161232697,4,0.19047619047619047,1.0,0.5,0.7,0.2,0.4,0.44999999999999996,Low,Within Typical Range,sensor_386: the feature increased this wafer's predicted failure risk.,7
WF-000217,0,Pass,High Risk,0.1679896899796958,0.246203090900397,0.753796909099603,0.6065442936951317,0.1662338545120203,sensor_511,37.594,False,46.9294,29.00590000000001,0.0015961691939345571,-0.32184486604449425,0.32184486604449425,-0.0073604841910023,0.0,0.0073604841910023,0.005126153373235,0.0116315674794848,0.3922222400201497,10,0.47619047619047616,0.5,0.25,0.1,0.6,0.6,0.38749999999999996,Low,Within Typical Range,sensor_511: the feature materially influenced the model prediction.,8
WF-000217,0,Pass,High Risk,0.1679896899796958,0.246203090900397,0.753796909099603,0.6065442936951317,0.1662338545120203,sensor_317,6.6952,False,5.8239,1.2079750000000002,0.0007980845969672786,0.7212897617914275,0.7212897617914275,-0.0058076757949154,0.0,0.0058076757949154,0.0033293075405646,0.0075544101977573,0.2547384688281662,3,0.14285714285714285,0.0,0.25,0.2,0.4,0.25,0.275,Low,Within Typical Range,sensor_317: the feature materially influenced the model prediction.,9
WF-000217,0,Pass,High Risk,0.1679896899796958,0.246203090900397,0.753796909099603,0.6065442936951317,0.1662338545120203,sensor_564,0.8343,False,0.651,0.20362500000000006,0.18595371109337588,0.900184162062615,0.900184162062615,-0.0072362269693813,0.0,0.0072362269693813,0.0014999905831662,0.0034035738723282,0.11477020364049234,1,0.047619047619047616,0.0,0.25,0.5,0.1,0.1,0.2375,Low,Within Typical Range,sensor_564: the feature materially influenced the model prediction.,10
WF-000220,0,Pass,High Risk,0.1179466031569671,0.3170906565417035,0.6829093434582965,0.11173184357541899,0.0,sensor_104,-0.0002,False,-0.0101,0.003599999999999999,0.0015961691939345571,2.7500000000000004,2.7500000000000004,0.0164506435829145,0.0164506435829145,0.0164506435829145,0.0130695122565504,0.029655553134588,1.0,21,1.0,0.3809523809523809,1.0,0.9,1.0,1.0,0.975,Very High,Moderate Deviation,sensor_104: the feature increased this wafer's predicted failure risk; the observed value shows a moderate deviation from the development reference; the feature is globally influential in the fitted model; the feature recurs frequently in explanations for observed failure records.,1
WF-000220,0,Pass,High Risk,0.1179466031569671,0.3170906565417035,0.6829093434582965,0.11173184357541899,0.0,sensor_511,0.0,False,46.9294,29.00590000000001,0.0015961691939345571,-1.6179260081569606,1.6179260081569606,-0.0060054990774857,0.0,0.0060054990774857,0.005126153373235,0.0116315674794848,0.3922222400201497,10,0.47619047619047616,0.5,0.45,0.7,0.8,0.8,0.6875,Moderate,Moderate Deviation,sensor_511: the feature materially influenced the model prediction; the observed value shows a moderate deviation from the development reference.,2
WF-000220,0,Pass,High Risk,0.1179466031569671,0.3170906565417035,0.6829093434582965,0.11173184357541899,0.0,sensor_478,3.4933,False,5.243,2.5797,0.0031923383878691143,-0.6782571616854675,0.6782571616854675,-0.0066308960907649,0.0,0.0066308960907649,0.0051463216731132,0.0116773306324573,0.3937653962973162,14,0.6666666666666666,0.4285714285714285,0.45,0.2,0.9,0.9,0.6125,Moderate,Within Typical Range,sensor_478: the feature materially influenced the model prediction; the feature recurs frequently in explanations for observed failure records.,3
WF-000220,0,Pass,High Risk,0.1179466031569671,0.3170906565417035,0.6829093434582965,0.11173184357541899,0.0,sensor_103,-0.1387,False,0.0,0.06874999999999999,0.004788507581803671,-2.0174545454545454,2.0174545454545454,0.0053680503626937,0.0053680503626937,0.0053680503626937,0.0025343651631142,0.0057506354699284,0.19391428795240492,1,0.047619047619047616,1.0,0.9,0.8,0.5,0.2,0.6000000000000001,Moderate,Moderate Deviation,sensor_103: the feature increased this wafer's predicted failure risk; the observed value shows a moderate deviation from the development reference.,4
WF-000220,0,Pass,High Risk,0.1179466031569671,0.3170906565417035,0.6829093434582965,0.11173184357541899,0.0,sensor_271,59.1771,False,28.85085,6.866399999999999,0.0023942537909018356,4.416615693813353,4.416615693813353,-0.0050143615442148,0.0,0.0050143615442148,0.0021685466534619,0.0049205700445585,0.16592406900074108,2,0.09523809523809523,0.0,0.45,1.0,0.3,0.4,0.5375,Moderate,Extreme Deviation,sensor_271: the feature materially influenced the model prediction; the observed value shows an extreme deviation from the development reference.,5
WF-000220,0,Pass,High Risk,0.1179466031569671,0.3170906565417035,0.6829093434582965,0.11173184357541899,0.0,sensor_342,1.5504,False,2.3957,1.0607000000000002,0.0031923383878691143,-0.7969265579334401,0.7969265579334401,-0.005127426358153,0.0,0.005127426358153,0.0040180949139992,0.009117312481359,0.30744031109388514,7,0.3333333333333333,0.8571428571428571,0.45,0.3,0.7,0.7,0.5375,Moderate,Within Typical Range,sensor_342: the feature materially influenced the model prediction.,6
WF-000220,0,Pass,High Risk,0.1179466031569671,0.3170906565417035,0.6829093434582965,0.11173184357541899,0.0,sensor_201,11.93,False,17.244999999999997,5.9175,0.0039904229848363925,-0.8981833544571183,0.8981833544571183,-0.0066440163000033,0.0,0.0066440163000033,0.0021901366059519,0.0049695590175724,0.1675760015339677,5,0.23809523809523808,0.0,0.45,0.4,0.4,0.6,0.4625,Moderate,Within Typical Range,sensor_201: the feature materially influenced the model prediction.,7
WF-000220,0,Pass,High Risk,0.1179466031569671,0.3170906565417035,0.6829093434582965,0.11173184357541899,0.0,sensor_317,6.5219,False,5.8239,1.2079750000000002,0.0007980845969672786,0.5778265278668842,0.5778265278668842,-0.0053715774702646,0.0,0.0053715774702646,0.0033293075405646,0.0075544101977573,0.2547384688281662,3,0.14285714285714285,0.0,0.45,0.1,0.6,0.5,0.4125,Low,Within Typical Range,sensor_317: the feature materially influenced the model prediction.,8
WF-000220,0,Pass,High Risk,0.1179466031569671,0.3170906565417035,0.6829093434582965,0.11173184357541899,0.0,sensor_022,-6403.75,False,-5521.25,574.9375,0.0007980845969672786,-1.5349494510272856,1.5349494510272856,-0.0051040286735383,0.0,0.0051040286735383,0.0021662133160004,0.0049152755537074,0.16574553613618598,1,0.047619047619047616,0.0,0.45,0.6,0.2,0.2,0.3625,Low,Moderate Deviation,sensor_022: the feature materially influenced the model prediction; the observed value shows a moderate deviation from the development reference.,9
WF-000220,0,Pass,High Risk,0.1179466031569671,0.3170906565417035,0.6829093434582965,0.11173184357541899,0.0,sensor_182,0.849,False,0.5255000000000001,0.3102499999999999,0.0007980845969672786,1.0427074939564867,1.0427074939564867,-0.005665321775977,0.0,0.005665321775977,0.0015775502205167,0.0035795616139819,0.12070459781129449,1,0.047619047619047616,0.0,0.45,0.5,0.1,0.2,0.3125,Low,Mild Deviation,sensor_182: the feature materially influenced the model prediction.,10
WF-000229,0,Pass,High Risk,0.2326193201507954,0.2345810678389503,0.7654189321610496,0.48363926576217076,0.0305798673813122,sensor_104,-0.0049,False,-0.0101,0.003599999999999999,0.0015961691939345571,1.4444444444444449,1.4444444444444449,0.0177321638935614,0.0177321638935614,0.0177321638935614,0.0130695122565504,0.029655553134588,1.0,21,1.0,0.3809523809523809,1.0,0.6,1.0,1.0,0.9,Very High,Mild Deviation,sensor_104: the feature increased this wafer's predicted failure risk; the feature is globally influential in the fitted model; the feature recurs frequently in explanations for observed failure records.,1
WF-000229,0,Pass,High Risk,0.2326193201507954,0.2345810678389503,0.7654189321610496,0.48363926576217076,0.0305798673813122,sensor_478,8.9647,False,5.243,2.5797,0.0031923383878691143,1.4426871341628873,1.4426871341628873,0.0087484921401495,0.0087484921401495,0.0087484921401495,0.0051463216731132,0.0116773306324573,0.3937653962973162,14,0.6666666666666666,0.4285714285714285,0.8,0.5,0.8,0.8,0.7250000000000001,High,Mild Deviation,sensor_478: the feature increased this wafer's predicted failure risk; the feature recurs frequently in explanations for observed failure records.,2
WF-000229,0,Pass,High Risk,0.2326193201507954,0.2345810678389503,0.7654189321610496,0.48363926576217076,0.0305798673813122,sensor_206,13.31,False,7.74,3.8099999999999996,0.0031923383878691143,1.461942257217848,1.461942257217848,0.0078421832387924,0.0078421832387924,0.0078421832387924,0.0047414013658004,0.0107585407454995,0.36278334437645315,11,0.5238095238095238,0.5454545454545454,0.7,0.7,0.6,0.7,0.675,High,Mild Deviation,sensor_206: the feature increased this wafer's predicted failure risk.,3
WF-000229,0,Pass,High Risk,0.2326193201507954,0.2345810678389503,0.7654189321610496,0.48363926576217076,0.0305798673813122,sensor_065,41.8473,False,19.960900000000002,5.405700000000003,0.0039904229848363925,4.048763342397836,4.048763342397836,0.0106450020375996,0.0106450020375996,0.0106450020375996,0.0039726369068967,0.0090141653769715,0.3039621394368123,4,0.19047619047619047,1.0,0.9,1.0,0.4,0.3,0.6499999999999999,Moderate,Extreme Deviation,sensor_065: the feature increased this wafer's predicted failure risk; the observed value shows an extreme deviation from the development reference.,4
WF-000229,0,Pass,High Risk,0.2326193201507954,0.2345810678389503,0.7654189321610496,0.48363926576217076,0.0305798673813122,sensor_511,108.9974,False,46.9294,29.00590000000001,0.0015961691939345571,2.139840515205526,2.139840515205526,0.0068060008830967,0.0068060008830967,0.0068060008830967,0.005126153373235,0.0116315674794848,0.3922222400201497,10,0.47619047619047616,0.5,0.4,0.8,0.7,0.6,0.625,Moderate,Moderate Deviation,sensor_511: the feature increased this wafer's predicted failure risk; the observed value shows a moderate deviation from the development reference.,5
