sensor,missing_count,missing_rate,failure_rate_when_missing,failure_rate_when_observed,failure_rate_difference,missingness_mutual_information
sensor_047,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_048,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_049,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_051,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_052,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_084,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_160,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_161,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_162,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_163,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_164,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_165,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_166,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_167,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_168,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_169,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_170,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_181,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_182,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_183,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_184,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_185,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_186,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_188,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_189,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_219,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_295,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_296,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_297,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_298,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_299,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_300,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_301,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_302,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_303,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_304,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_305,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_317,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_318,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_319,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_320,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_321,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_322,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_324,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_325,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_357,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_431,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_432,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_433,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_434,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_435,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_436,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_437,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_438,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_439,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_440,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_441,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_453,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_454,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_455,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_456,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_457,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_458,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_460,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_461,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_491,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_559,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_560,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_561,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_562,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_583,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_584,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_585,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_586,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_587,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_588,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_589,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_590,1,0.0007980845969672786,0.0,0.06629392971246006,-0.06629392971246006,5.472087058095397e-05
sensor_547,200,0.1596169193934557,0.07,0.06552706552706553,0.004472934472934481,2.1394554238912677e-05
sensor_548,200,0.1596169193934557,0.07,0.06552706552706553,0.004472934472934481,2.1394554238912677e-05
sensor_549,200,0.1596169193934557,0.07,0.06552706552706553,0.004472934472934481,2.1394554238912677e-05
sensor_550,200,0.1596169193934557,0.07,0.06552706552706553,0.004472934472934481,2.1394554238912677e-05
sensor_551,200,0.1596169193934557,0.07,0.06552706552706553,0.004472934472934481,2.1394554238912677e-05
sensor_552,200,0.1596169193934557,0.07,0.06552706552706553,0.004472934472934481,2.1394554238912677e-05
sensor_553,200,0.1596169193934557,0.07,0.06552706552706553,0.004472934472934481,2.1394554238912677e-05
sensor_554,200,0.1596169193934557,0.07,0.06552706552706553,0.004472934472934481,2.1394554238912677e-05
sensor_555,200,0.1596169193934557,0.07,0.06552706552706553,0.004472934472934481,2.1394554238912677e-05
sensor_556,200,0.1596169193934557,0.07,0.06552706552706553,0.004472934472934481,2.1394554238912677e-05
sensor_557,200,0.1596169193934557,0.07,0.06552706552706553,0.004472934472934481,2.1394554238912677e-05
sensor_558,200,0.1596169193934557,0.07,0.06552706552706553,0.004472934472934481,2.1394554238912677e-05
sensor_021,0,0.0,,0.06624102154828412,,0.0
sensor_033,0,0.0,,0.06624102154828412,,0.0
sensor_034,0,0.0,,0.06624102154828412,,0.0
sensor_035,0,0.0,,0.06624102154828412,,0.0
sensor_036,0,0.0,,0.06624102154828412,,0.0
sensor_037,0,0.0,,0.06624102154828412,,0.0
sensor_038,0,0.0,,0.06624102154828412,,0.0
sensor_039,0,0.0,,0.06624102154828412,,0.0
sensor_040,0,0.0,,0.06624102154828412,,0.0
sensor_087,0,0.0,,0.06624102154828412,,0.0
sensor_088,0,0.0,,0.06624102154828412,,0.0
sensor_089,0,0.0,,0.06624102154828412,,0.0
sensor_114,0,0.0,,0.06624102154828412,,0.0
sensor_115,0,0.0,,0.06624102154828412,,0.0
sensor_116,0,0.0,,0.06624102154828412,,0.0
sensor_117,0,0.0,,0.06624102154828412,,0.0
sensor_118,0,0.0,,0.06624102154828412,,0.0
sensor_120,0,0.0,,0.06624102154828412,,0.0
sensor_121,0,0.0,,0.06624102154828412,,0.0
sensor_157,0,0.0,,0.06624102154828412,,0.0
sensor_171,0,0.0,,0.06624102154828412,,0.0
sensor_172,0,0.0,,0.06624102154828412,,0.0
sensor_173,0,0.0,,0.06624102154828412,,0.0
sensor_174,0,0.0,,0.06624102154828412,,0.0
sensor_175,0,0.0,,0.06624102154828412,,0.0
sensor_176,0,0.0,,0.06624102154828412,,0.0
sensor_177,0,0.0,,0.06624102154828412,,0.0
sensor_178,0,0.0,,0.06624102154828412,,0.0
sensor_222,0,0.0,,0.06624102154828412,,0.0
sensor_223,0,0.0,,0.06624102154828412,,0.0
sensor_224,0,0.0,,0.06624102154828412,,0.0
sensor_249,0,0.0,,0.06624102154828412,,0.0
sensor_250,0,0.0,,0.06624102154828412,,0.0
sensor_251,0,0.0,,0.06624102154828412,,0.0
sensor_252,0,0.0,,0.06624102154828412,,0.0
sensor_253,0,0.0,,0.06624102154828412,,0.0
sensor_255,0,0.0,,0.06624102154828412,,0.0
sensor_256,0,0.0,,0.06624102154828412,,0.0
sensor_292,0,0.0,,0.06624102154828412,,0.0
sensor_306,0,0.0,,0.06624102154828412,,0.0
sensor_307,0,0.0,,0.06624102154828412,,0.0
sensor_308,0,0.0,,0.06624102154828412,,0.0
sensor_309,0,0.0,,0.06624102154828412,,0.0
sensor_310,0,0.0,,0.06624102154828412,,0.0
sensor_311,0,0.0,,0.06624102154828412,,0.0
sensor_312,0,0.0,,0.06624102154828412,,0.0
sensor_313,0,0.0,,0.06624102154828412,,0.0
sensor_360,0,0.0,,0.06624102154828412,,0.0
sensor_361,0,0.0,,0.06624102154828412,,0.0
sensor_362,0,0.0,,0.06624102154828412,,0.0
sensor_387,0,0.0,,0.06624102154828412,,0.0
sensor_388,0,0.0,,0.06624102154828412,,0.0
sensor_389,0,0.0,,0.06624102154828412,,0.0
sensor_390,0,0.0,,0.06624102154828412,,0.0
sensor_391,0,0.0,,0.06624102154828412,,0.0
sensor_393,0,0.0,,0.06624102154828412,,0.0
sensor_394,0,0.0,,0.06624102154828412,,0.0
sensor_430,0,0.0,,0.06624102154828412,,0.0
sensor_442,0,0.0,,0.06624102154828412,,0.0
sensor_443,0,0.0,,0.06624102154828412,,0.0
sensor_444,0,0.0,,0.06624102154828412,,0.0
sensor_445,0,0.0,,0.06624102154828412,,0.0
sensor_446,0,0.0,,0.06624102154828412,,0.0
sensor_447,0,0.0,,0.06624102154828412,,0.0
sensor_448,0,0.0,,0.06624102154828412,,0.0
sensor_449,0,0.0,,0.06624102154828412,,0.0
sensor_494,0,0.0,,0.06624102154828412,,0.0
sensor_495,0,0.0,,0.06624102154828412,,0.0
sensor_496,0,0.0,,0.06624102154828412,,0.0
sensor_521,0,0.0,,0.06624102154828412,,0.0
sensor_522,0,0.0,,0.06624102154828412,,0.0
sensor_523,0,0.0,,0.06624102154828412,,0.0
sensor_524,0,0.0,,0.06624102154828412,,0.0
sensor_525,0,0.0,,0.06624102154828412,,0.0
sensor_527,0,0.0,,0.06624102154828412,,0.0
sensor_528,0,0.0,,0.06624102154828412,,0.0
sensor_571,0,0.0,,0.06624102154828412,,0.0
sensor_572,0,0.0,,0.06624102154828412,,0.0
sensor_573,0,0.0,,0.06624102154828412,,0.0
sensor_574,0,0.0,,0.06624102154828412,,0.0
sensor_575,0,0.0,,0.06624102154828412,,0.0
sensor_576,0,0.0,,0.06624102154828412,,0.0
sensor_577,0,0.0,,0.06624102154828412,,0.0
sensor_578,0,0.0,,0.06624102154828412,,0.0
